WP, 96, 2018031618, 03, CTCX, 000,  73N, 1570E,  20, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 099
WP, 96, 2018031618, 03, CTCX, 006,  71N, 1566E,  31, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 094
WP, 96, 2018031618, 03, CTCX, 012,  69N, 1570E,  39, 1006, XX,  34, NEQ, 0057, 0208, 0220, 0000,    0,    0, 044
WP, 96, 2018031700, 03, CTCX, 000,  71N, 1564E,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 096
WP, 96, 2018031700, 03, CTCX, 006,  67N, 1566E,  26, 1005, XX,  34, NEQ, 0198, 0000, 0000, 0000,    0,    0, 107
WP, 96, 2018031700, 03, CTCX, 012,  67N, 1570E,  31, 1007, XX,  34, NEQ, 0000, 0160, 0000, 0000,    0,    0, 030
WP, 96, 2018031700, 03, CTCX, 018,  73N, 1580E,  31, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 073
WP, 96, 2018031706, 03, CTCX, 000,  68N, 1563E,  19, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
WP, 96, 2018031706, 03, CTCX, 006,  67N, 1565E,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
WP, 96, 2018031706, 03, CTCX, 012,  66N, 1570E,  29, 1006, XX,  34, NEQ, 0000, 0172, 0000, 0000,    0,    0, 083
WP, 96, 2018031712, 03, CTCX, 000,  87N, 1578E,  31, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 103
WP, 96, 2018031712, 03, CTCX, 006,  85N, 1570E,  35, 1005, XX,  34, NEQ, 0105, 0000, 0000, 0038,    0,    0, 098
WP, 96, 2018031712, 03, CTCX, 012,  91N, 1571E,  44, 1007, XX,  34, NEQ, 0073, 0000, 0000, 0000,    0,    0, 044
WP, 96, 2018031712, 03, CTCX, 018,  93N, 1570E,  35, 1005, XX,  34, NEQ, 0039, 0000, 0000, 0000,    0,    0, 038
WP, 96, 2018031712, 03, CTCX, 024,  93N, 1563E,  29, 1006, XX,  34, NEQ, 0000, 0202, 0000, 0000,    0,    0, 092
WP, 96, 2018031712, 03, CTCX, 030,  95N, 1560E,  36, 1006, XX,  34, NEQ, 0031, 0000, 0000, 0000,    0,    0, 029
WP, 96, 2018031712, 03, CTCX, 036,  97N, 1547E,  33, 1008, XX,  34, NEQ, 0146, 0000, 0000, 0000,    0,    0, 061
WP, 96, 2018031712, 03, CTCX, 042, 100N, 1538E,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 061
WP, 96, 2018031712, 03, CTCX, 048,  98N, 1534E,  28, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 062
WP, 96, 2018031712, 03, CTCX, 054,  97N, 1529E,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 020
WP, 96, 2018031712, 03, CTCX, 060,  99N, 1522E,  37, 1007, XX,  34, NEQ, 0025, 0025, 0000, 0000,    0,    0, 025
WP, 96, 2018031712, 03, CTCX, 066,  98N, 1510E,  31, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 074
WP, 96, 2018031712, 03, CTCX, 072,  95N, 1506E,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 106
WP, 96, 2018031712, 03, CTCX, 078,  91N, 1501E,  27, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0126,    0,    0, 073
WP, 96, 2018031712, 03, CTCX, 084,  90N, 1491E,  39, 1006, XX,  34, NEQ, 0054, 0000, 0000, 0235,    0,    0, 048
WP, 96, 2018031712, 03, CTCX, 090,  84N, 1481E,  30, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 048
WP, 96, 2018031712, 03, CTCX, 096,  77N, 1469E,  29, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 092
WP, 96, 2018031712, 03, CTCX, 102,  69N, 1461E,  33, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 067
WP, 96, 2018031712, 03, CTCX, 108,  69N, 1455E,  35, 1006, XX,  34, NEQ, 0068, 0000, 0000, 0258,    0,    0, 073
WP, 96, 2018031712, 03, CTCX, 114,  65N, 1444E,  29, 1002, XX,  34, NEQ, 0154, 0000, 0000, 0120,    0,    0, 097
WP, 96, 2018031712, 03, CTCX, 120,  60N, 1437E,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 098
WP, 96, 2018031712, 03, CTCX, 126,  57N, 1432E,  25, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 068
WP, 96, 2018031718, 03, CTCX, 000,  87N, 1572E,  29, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 096
WP, 96, 2018031718, 03, CTCX, 006,  88N, 1567E,  37, 1006, XX,  34, NEQ, 0087, 0214, 0000, 0043,    0,    0, 036
WP, 96, 2018031718, 03, CTCX, 012,  92N, 1574E,  38, 1006, XX,  34, NEQ, 0038, 0000, 0000, 0000,    0,    0, 034
WP, 96, 2018031718, 03, CTCX, 018,  97N, 1570E,  40, 1008, XX,  34, NEQ, 0049, 0049, 0000, 0000,    0,    0, 047
WP, 96, 2018031800, 03, CTCX, 000,  80N, 1566E,  20, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 060
WP, 96, 2018031800, 03, CTCX, 006,  85N, 1570E,  17, 1006, XX,  34, NEQ, 0217, 0000, 0000, 0000,    0,    0, 075
WP, 96, 2018031800, 03, CTCX, 012,  83N, 1564E,  18, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
WP, 96, 2018031806, 03, CTCX, 000,  75N, 1565E,  16, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
WP, 96, 2018031806, 03, CTCX, 006,  75N, 1557E,  17, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 103
