EP, 90, 2006082812, 03, NGPS,   0, 115N,  948W,  14, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2006082812, 03, NGPS,   6, 116N,  945W,  14, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2006082812, 03, NGPS,  12, 116N,  946W,  16, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2006082812, 03, NGPS,  18, 115N,  947W,  14, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2006082812, 03, NGPS,  24, 111N,  953W,  15, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2006082812, 03, NGPS,  30, 116N,  962W,  17, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2006082812, 03, NGPS,  36, 119N,  974W,  17, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2006082812, 03, NGPS,  42, 126N,  986W,  18, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2006082812, 03, NGPS,  48, 134N,  986W,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2006082812, 03, NGPS,  54, 133N,  994W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2006082812, 65, AFW1,   0, 124N,  953W,  24, 1005,   ,   0,    ,    0,    0,    0,    0, 
EP, 90, 2006082812, 65, AFW1,   6, 122N,  962W,  28, 1007,   ,   0,    ,    0,    0,    0,    0, 
EP, 90, 2006082812, 65, AFW1,  12, 117N,  967W,  25, 1005,   ,   0,    ,    0,    0,    0,    0, 
EP, 90, 2006082812, 65, AFW1,  18, 120N,  969W,  30, 1007,   ,   0,    ,    0,    0,    0,    0, 
EP, 90, 2006082812, 65, AFW1,  24, 123N,  979W,  32, 1005,   ,   0,    ,    0,    0,    0,    0, 
EP, 90, 2006082812, 65, AFW1,  30, 122N,  994W,  31, 1006,   ,   0,    ,    0,    0,    0,    0, 
EP, 90, 2006082812, 65, AFW1,  36, 129N, 1004W,  30, 1005,   ,   0,    ,    0,    0,    0,    0, 
EP, 90, 2006082812, 65, AFW1,  42, 134N, 1017W,  32, 1008,   ,   0,    ,    0,    0,    0,    0, 
EP, 90, 2006082812, 65, AFW1,  48, 138N, 1030W,  37, 1004,   ,   0,    ,    0,    0,    0,    0, 
EP, 90, 2006082812, 65, AFW1,  54, 143N, 1042W,  37, 1005,   ,   0,    ,    0,    0,    0,    0, 
EP, 90, 2006082812, 65, AFW1,  60, 151N, 1059W,  33, 1003,   ,   0,    ,    0,    0,    0,    0, 
EP, 90, 2006082812, 65, AFW1,  66, 151N, 1060W,  35, 1006,   ,   0,    ,    0,    0,    0,    0, 
EP, 90, 2006082812, 65, AFW1,  72, 164N, 1060W,  35, 1004,   ,   0,    ,    0,    0,    0,    0, 
EP, 90, 2006082818, 03, NGPS,   0, 132N,  961W,  26, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2006082818, 03, NGPS,   6, 134N,  964W,  24, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2006082818, 03, NGPS,  12, 133N,  966W,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2006082818, 03, NGPS,  18, 131N,  967W,  26, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2006082818, 03, NGPS,  24, 130N,  974W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2006082818, 03, NGPS,  30, 133N,  979W,  27, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2006082818, 03, NGPS,  36, 136N,  986W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
