IO, 07, 2018111100, 03, CTCX, 000, 132N,  892E,  40, 1003, XX,  34, NEQ, 0070, 0036, 0000, 0064,    0,    0, 041
IO, 07, 2018111100, 03, CTCX, 006, 136N,  884E,  32, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 044
IO, 07, 2018111100, 03, CTCX, 012, 139N,  878E,  45, 1002, XX,  34, NEQ, 0049, 0000, 0000, 0061,    0,    0, 019
IO, 07, 2018111100, 03, CTCX, 018, 138N,  874E,  38, 1004, XX,  34, NEQ, 0109, 0000, 0000, 0039,    0,    0, 107
IO, 07, 2018111100, 03, CTCX, 024, 138N,  869E,  39, 1000, XX,  34, NEQ, 0057, 0000, 0000, 0049,    0,    0, 050
IO, 07, 2018111100, 03, CTCX, 030, 135N,  863E,  45,  998, XX,  34, NEQ, 0184, 0031, 0009, 0150,    0,    0, 028
IO, 07, 2018111100, 03, CTCX, 036, 135N,  856E,  53,  990, XX,  34, NEQ, 0045, 0028, 0019, 0025,    0,    0, 005
IO, 07, 2018111100, 03, CTCX, 036, 135N,  856E,  53,  990, XX,  50, NEQ, 0016, 0010, 0006, 0000,    0,    0, 005
IO, 07, 2018111100, 03, CTCX, 042, 133N,  852E,  59,  989, XX,  34, NEQ, 0064, 0037, 0016, 0032,    0,    0, 022
IO, 07, 2018111100, 03, CTCX, 042, 133N,  852E,  59,  989, XX,  50, NEQ, 0026, 0015, 0004, 0013,    0,    0, 022
IO, 07, 2018111100, 03, CTCX, 048, 132N,  848E,  67,  986, XX,  34, NEQ, 0067, 0033, 0014, 0036,    0,    0, 017
IO, 07, 2018111100, 03, CTCX, 048, 132N,  848E,  67,  986, XX,  50, NEQ, 0028, 0014, 0000, 0022,    0,    0, 017
IO, 07, 2018111100, 03, CTCX, 048, 132N,  848E,  67,  986, XX,  64, NEQ, 0018, 0000, 0000, 0000,    0,    0, 017
IO, 07, 2018111100, 03, CTCX, 054, 131N,  843E,  63,  992, XX,  34, NEQ, 0053, 0056, 0031, 0050,    0,    0, 015
IO, 07, 2018111100, 03, CTCX, 054, 131N,  843E,  63,  992, XX,  50, NEQ, 0025, 0000, 0000, 0024,    0,    0, 015
IO, 07, 2018111100, 03, CTCX, 060, 127N,  837E,  51,  991, XX,  34, NEQ, 0081, 0086, 0044, 0077,    0,    0, 023
IO, 07, 2018111100, 03, CTCX, 060, 127N,  837E,  51,  991, XX,  50, NEQ, 0000, 0000, 0000, 0026,    0,    0, 023
IO, 07, 2018111100, 03, CTCX, 066, 124N,  834E,  58,  990, XX,  34, NEQ, 0059, 0019, 0042, 0061,    0,    0, 022
IO, 07, 2018111100, 03, CTCX, 066, 124N,  834E,  58,  990, XX,  50, NEQ, 0019, 0000, 0023, 0026,    0,    0, 022
IO, 07, 2018111100, 03, CTCX, 072, 123N,  829E,  68,  985, XX,  34, NEQ, 0059, 0030, 0060, 0077,    0,    0, 025
IO, 07, 2018111100, 03, CTCX, 072, 123N,  829E,  68,  985, XX,  50, NEQ, 0000, 0000, 0023, 0034,    0,    0, 025
IO, 07, 2018111100, 03, CTCX, 072, 123N,  829E,  68,  985, XX,  64, NEQ, 0000, 0000, 0000, 0027,    0,    0, 025
IO, 07, 2018111100, 03, CTCX, 078, 121N,  821E,  56,  991, XX,  34, NEQ, 0126, 0049, 0051, 0126,    0,    0, 023
IO, 07, 2018111100, 03, CTCX, 078, 121N,  821E,  56,  991, XX,  50, NEQ, 0027, 0014, 0000, 0031,    0,    0, 023
IO, 07, 2018111100, 03, CTCX, 084, 118N,  813E,  61,  988, XX,  34, NEQ, 0052, 0047, 0062, 0065,    0,    0, 023
IO, 07, 2018111100, 03, CTCX, 084, 118N,  813E,  61,  988, XX,  50, NEQ, 0034, 0026, 0031, 0032,    0,    0, 023
IO, 07, 2018111100, 03, CTCX, 090, 114N,  805E,  57,  992, XX,  34, NEQ, 0070, 0041, 0040, 0077,    0,    0, 026
IO, 07, 2018111100, 03, CTCX, 090, 114N,  805E,  57,  992, XX,  50, NEQ, 0033, 0012, 0023, 0033,    0,    0, 026
IO, 07, 2018111100, 03, CTCX, 096, 112N,  796E,  49,  994, XX,  34, NEQ, 0056, 0054, 0000, 0028,    0,    0, 024
IO, 07, 2018111100, 03, CTCX, 102, 109N,  784E,  29, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 016
IO, 07, 2018111100, 03, CTCX, 108, 105N,  771E,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 031
IO, 07, 2018111100, 03, CTCX, 114, 105N,  759E,  30, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 015
IO, 07, 2018111100, 03, CTCX, 120, 102N,  749E,  43, 1004, XX,  34, NEQ, 0056, 0037, 0037, 0049,    0,    0, 033
IO, 07, 2018111100, 03, CTCX, 126, 100N,  736E,  42, 1005, XX,  34, NEQ, 0055, 0038, 0000, 0053,    0,    0, 025
IO, 07, 2018111106, 03, CTCX, 000, 132N,  886E,  35, 1003, XX,  34, NEQ, 0027, 0000, 0000, 0000,    0,    0, 025
IO, 07, 2018111106, 03, CTCX, 006, 134N,  881E,  46,  998, XX,  34, NEQ, 0138, 0018, 0000, 0107,    0,    0, 017
IO, 07, 2018111106, 03, CTCX, 012, 134N,  874E,  44, 1004, XX,  34, NEQ, 0110, 0000, 0000, 0047,    0,    0, 033
IO, 07, 2018111106, 03, CTCX, 018, 129N,  868E,  40, 1001, XX,  34, NEQ, 0042, 0000, 0000, 0023,    0,    0, 018
IO, 07, 2018111106, 03, CTCX, 024, 127N,  864E,  42, 1002, XX,  34, NEQ, 0160, 0000, 0000, 0042,    0,    0, 028
IO, 07, 2018111106, 03, CTCX, 030, 126N,  862E,  46,  997, XX,  34, NEQ, 0068, 0020, 0034, 0026,    0,    0, 015
IO, 07, 2018111106, 03, CTCX, 036, 127N,  855E,  47,  998, XX,  34, NEQ, 0074, 0015, 0009, 0023,    0,    0, 036
