EP, 92, 2006072112, 03, NGPS,   0, 110N, 1022W,  17, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 92, 2006072112, 03, NGPS,   6, 110N, 1021W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 92, 2006072112, 03, NGPS,  12, 113N, 1021W,  22, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 92, 2006072112, 03, NGPS,  18, 118N, 1021W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 92, 2006072112, 03, NGPS,  24, 124N, 1023W,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 92, 2006072112, 03, NGPS,  30, 133N, 1027W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 92, 2006072112, 03, NGPS,  36, 142N, 1033W,  19, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 92, 2006072112, 03, NGPS,  42, 150N, 1043W,  19, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 92, 2006072112, 03, NGPS,  48, 156N, 1051W,  17, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 92, 2006072112, 03, NGPS,  54, 159N, 1060W,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 92, 2006072112, 03, NGPS,  60, 161N, 1065W,  15, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 92, 2006072112, 03, NGPS,  66, 165N, 1071W,  12, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 92, 2006072112, 03, NGPS,  72, 163N, 1078W,  13, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 92, 2006072112, 03, NGPS,  78, 170N, 1080W,  14, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 92, 2006072112, 03, NGPS,  84, 174N, 1086W,  17, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 92, 2006072112, 03, NGPS,  90, 181N, 1084W,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 92, 2006072112, 03, NGPS,  96, 188N, 1086W,  15, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 92, 2006072112, 03, NGPS, 102, 192N, 1084W,  16, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 92, 2006072112, 03, NGPS, 108, 197N, 1089W,  13, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 92, 2006072112, 03, NGPS, 114, 199N, 1086W,  11, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 92, 2006072112, 03, NGPS, 120, 197N, 1082W,  14, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 92, 2006072112, 03, NGPS, 126, 198N, 1083W,  13, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 92, 2006072112, 03, NGPS, 132, 198N, 1082W,  18, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
