EP, 98, 2008071012, 03,  CMC,   0,  76N,  886W,  15, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC,   6,  79N,  896W,  15, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC,  12,  93N,  896W,  15, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC,  18, 100N,  910W,  17, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC,  24, 101N,  922W,  21, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC,  30, 106N,  935W,  19, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC,  36, 109N,  941W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC,  42, 113N,  952W,  23, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC,  48, 119N,  961W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC,  54, 121N,  972W,  27, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC,  60, 129N,  980W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC,  66, 132N,  991W,  25, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC,  72, 140N, 1000W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC,  78, 148N, 1010W,  30, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC,  84, 150N, 1021W,  33, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC,  90, 159N, 1031W,  35, 1007, XX,  34, NEQ,   64,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC,  96, 160N, 1044W,  36, 1005, XX,  34, NEQ,   75,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC, 102, 165N, 1057W,  33, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC, 108, 170N, 1070W,  32, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC, 114, 170N, 1080W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC, 120, 175N, 1092W,  29, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC, 126, 179N, 1102W,  28, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC, 132, 181N, 1118W,  29, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC, 138, 189N, 1130W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03,  CMC, 144, 193N, 1145W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AC00,   0,  78N,  910W,  17, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AC00,   6,  69N,  930W,  11, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AC00,  12,  81N,  931W,  13, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AEMN,   0,  76N,  912W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AEMN,   6,  72N,  927W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AEMN,  12,  76N,  935W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AEMN,  18,  81N,  945W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AEMN,  24,  87N,  957W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AEMN,  30,  96N,  973W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AEMN,  36, 103N,  988W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP01,   0,  75N,  910W,  15, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP01,   6,  68N,  926W,  11, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP02,   0,  76N,  912W,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP02,   6,  72N,  932W,  13, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP02,  12,  69N,  938W,  13, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP03,   0,  74N,  915W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP03,   6,  71N,  935W,  14, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP03,  12,  74N,  944W,  14, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP03,  18,  84N,  951W,  17, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP03,  24, 101N,  962W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP03,  30, 105N,  978W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP03,  36, 112N,  988W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP04,   0,  78N,  911W,  15, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP04,   6,  76N,  926W,  13, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP04,  12,  88N,  931W,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP04,  18,  90N,  942W,  15, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP05,   0,  82N,  914W,  15, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP05,   6,  67N,  927W,   9, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP06,   0,  83N,  917W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP06,   6,  83N,  932W,  10, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP07,   0,  84N,  907W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP07,   6,  76N,  929W,  13, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP07,  12,  79N,  935W,  13, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP07,  18,  86N,  946W,  14, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP07,  24,  96N,  959W,  13, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP07,  30, 106N,  975W,  16, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP07,  36, 113N,  981W,  15, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP07,  42, 108N,  990W,  14, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP07,  48, 115N,  999W,  13, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP07,  54, 125N, 1019W,  12, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP08,   0,  82N,  910W,  15, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP08,   6,  77N,  928W,  12, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP10,   0,  76N,  914W,  19, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP10,   6,  80N,  939W,  16, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP10,  12,  80N,  950W,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP10,  18,  90N,  974W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP10,  24,  97N, 1000W,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP10,  30, 103N, 1034W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP10,  36, 111N, 1051W,  16, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP10,  42, 117N, 1048W,  17, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2008071012, 03, AP10,  48, 120N, 1054W,  15, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
