EP, 96, 2014091012, 03, GFDN,   0, 109N, 1262W,  26, 1008
EP, 96, 2014091012, 03, GFDN,   6, 111N, 1262W,  25, 1009
EP, 96, 2014091012, 03, GFDN,  12, 113N, 1263W,  25, 1008
EP, 96, 2014091012, 03, GFDN,  18, 115N, 1259W,  38, 1007
EP, 96, 2014091012, 03, GFDN,  24, 118N, 1259W,  39, 1005
EP, 96, 2014091012, 03, GFDN,  30, 118N, 1262W,  41, 1005
EP, 96, 2014091012, 03, GFDN,  36, 121N, 1255W,  39, 1003
EP, 96, 2014091012, 03, GFDN,  42, 128N, 1249W,  30, 1005
EP, 96, 2014091012, 03, GFDN,  48, 132N, 1245W,  26, 1004
EP, 96, 2014091012, 03, GFDN,  54, 137N, 1242W,  25, 1005
EP, 96, 2014091012, 03, GFDN,  60, 141N, 1240W,  23, 1004
EP, 96, 2014091012, 03, GFDN,  66, 141N, 1241W,  22, 1005
EP, 96, 2014091012, 03, GFDN,  72, 141N, 1242W,  21, 1004
EP, 96, 2014091012, 03, GFDN,  78, 140N, 1245W,  21, 1004
EP, 96, 2014091012, 03, GFDN,  84, 139N, 1241W,  26, 1003
EP, 96, 2014091012, 03, GFDN,  90, 139N, 1238W,  24, 1004
EP, 96, 2014091012, 03, GFDN,  96, 140N, 1233W,  22, 1003
EP, 96, 2014091012, 03, GFDN, 102, 143N, 1225W,  27, 1004
EP, 96, 2014091012, 03, GFDN, 108, 142N, 1220W,  34, 1004
EP, 96, 2014091012, 03, GFDN, 114, 143N, 1209W,  34, 1005
EP, 96, 2014091012, 03, GFDN, 120, 146N, 1194W,  34, 1004
EP, 96, 2014091012, 03, GFDN, 126, 154N, 1178W,  34, 1004
EP, 96, 2014091012, 03, NG01, 000, 110N, 1240W,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 96, 2014091012, 03, NG01, 006, 122N, 1241W,  28, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 96, 2014091012, 03, NG01, 012, 129N, 1242W,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 96, 2014091012, 03, NG01, 018, 136N, 1247W,  28, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 96, 2014091012, 03, NG01, 024, 140N, 1249W,  26, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 96, 2014091012, 03, NG01, 030, 145N, 1251W,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 96, 2014091012, 03, NG01, 036, 149N, 1252W,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 96, 2014091012, 03, NG01, 042, 152N, 1254W,  28, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 96, 2014091012, 03, NG01, 048, 155N, 1256W,  26, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 96, 2014091012, 03, NG01, 054, 159N, 1259W,  26, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 96, 2014091012, 03, NG01, 060, 160N, 1259W,  23, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 96, 2014091012, 03, NG01, 066, 162N, 1257W,  23, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 96, 2014091012, 03, NG01, 072, 163N, 1256W,  23, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 96, 2014091012, 03, NG01, 078, 165N, 1253W,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 96, 2014091012, 03, NG01, 084, 167N, 1249W,  26, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 96, 2014091012, 03, NG01, 090, 168N, 1242W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
