AL, 03, 2014080106, 03, NVGM, 126, 331N,  681W,  72, 1002, XX,  64, NEQ, 0000, 0080, 0047, 0000
AL, 03, 2014080106, 03, NVGM, 132, 342N,  665W,  70, 1001, XX,  34, NEQ, 0162, 0152, 0104, 0102
AL, 03, 2014080106, 03, NVGM, 132, 342N,  665W,  70, 1001, XX,  50, NEQ, 0057, 0114, 0097, 0063
AL, 03, 2014080106, 03, NVGM, 132, 342N,  665W,  70, 1001, XX,  64, NEQ, 0000, 0056, 0000, 0000
AL, 03, 2014080106, 03, NVGM, 138, 351N,  646W,  67, 1000, XX,  34, NEQ, 0145, 0159, 0145, 0113
AL, 03, 2014080106, 03, NVGM, 138, 351N,  646W,  67, 1000, XX,  50, NEQ, 0080, 0136, 0078, 0074
AL, 03, 2014080106, 03, NVGM, 138, 351N,  646W,  67, 1000, XX,  64, NEQ, 0000, 0064, 0000, 0000
AL, 03, 2014080106, 03, NVGM, 144, 360N,  625W,  64, 1000, XX,  34, NEQ, 0048, 0188, 0179, 0108
AL, 03, 2014080106, 03, NVGM, 144, 360N,  625W,  64, 1000, XX,  50, NEQ, 0000, 0115, 0097, 0000
AL, 03, 2014080106, 03, NVGM, 144, 360N,  625W,  64, 1000, XX,  64, NEQ, 0000, 0045, 0000, 0000
AL, 03, 2014080106, 03, NVGM, 150, 371N,  601W,  64, 1001, XX,  34, NEQ, 0128, 0235, 0190, 0091
AL, 03, 2014080106, 03, NVGM, 150, 371N,  601W,  64, 1001, XX,  50, NEQ, 0000, 0123, 0055, 0000
AL, 03, 2014080106, 03, NVGM, 150, 371N,  601W,  64, 1001, XX,  64, NEQ, 0000, 0047, 0000, 0000
AL, 03, 2014080106, 03, NVGM, 156, 381N,  577W,  61, 1000, XX,  34, NEQ, 0082, 0047, 0240, 0031
AL, 03, 2014080106, 03, NVGM, 156, 381N,  577W,  61, 1000, XX,  50, NEQ, 0000, 0110, 0092, 0000
AL, 03, 2014080106, 03, NVGM, 162, 390N,  551W,  55, 1000, XX,  34, NEQ, 0098, 0212, 0184, 0073
AL, 03, 2014080106, 03, NVGM, 162, 390N,  551W,  55, 1000, XX,  50, NEQ, 0062, 0103, 0100, 0000
AL, 03, 2014080106, 03, NVGM, 168, 396N,  528W,  57,  999, XX,  34, NEQ, 0119, 0183, 0207, 0154
AL, 03, 2014080106, 03, NVGM, 168, 396N,  528W,  57,  999, XX,  50, NEQ, 0000, 0081, 0091, 0000
AL, 03, 2014080106, 03, NVGM, 174, 400N,  507W,  54, 1001, XX,  34, NEQ, 0105, 0163, 0167, 0090
AL, 03, 2014080106, 03, NVGM, 174, 400N,  507W,  54, 1001, XX,  50, NEQ, 0000, 0095, 0099, 0000
AL, 03, 2014080106, 03, NVGM, 180, 403N,  489W,  45, 1003, XX,  34, NEQ, 0000, 0124, 0157, 0000
AL, 03, 2014080112, 03, COTC, 066, 260N,  733W,  54,  998, XX,  34, NEQ, 0117, 0084, 0036, 0054,    0,    0, 023
AL, 03, 2014080112, 03, COTC, 066, 260N,  733W,  54,  998, XX,  50, NEQ, 0027, 0026, 0014, 0023,    0,    0, 023
AL, 03, 2014080112, 03, COTC, 072, 274N,  738W,  66,  998, XX,  34, NEQ, 0103, 0087, 0039, 0051,    0,    0, 021
AL, 03, 2014080112, 03, COTC, 072, 274N,  738W,  66,  998, XX,  50, NEQ, 0041, 0037, 0000, 0000,    0,    0, 021
AL, 03, 2014080112, 03, COTC, 072, 274N,  738W,  66,  998, XX,  64, NEQ, 0025, 0020, 0000, 0000,    0,    0, 021
AL, 03, 2014080112, 03, COTC, 078, 289N,  738W,  78,  992, XX,  34, NEQ, 0099, 0089, 0050, 0029,    0,    0, 025
AL, 03, 2014080112, 03, COTC, 078, 289N,  738W,  78,  992, XX,  50, NEQ, 0054, 0048, 0015, 0013,    0,    0, 025
AL, 03, 2014080112, 03, COTC, 078, 289N,  738W,  78,  992, XX,  64, NEQ, 0035, 0035, 0000, 0000,    0,    0, 025
AL, 03, 2014080112, 03, COTC, 084, 305N,  733W,  67,  994, XX,  34, NEQ, 0093, 0092, 0041, 0034,    0,    0, 017
AL, 03, 2014080112, 03, COTC, 084, 305N,  733W,  67,  994, XX,  50, NEQ, 0045, 0044, 0009, 0000,    0,    0, 017
AL, 03, 2014080112, 03, COTC, 084, 305N,  733W,  67,  994, XX,  64, NEQ, 0020, 0020, 0000, 0000,    0,    0, 017
AL, 03, 2014080112, 03, COTC, 090, 320N,  725W,  69,  993, XX,  34, NEQ, 0073, 0075, 0051, 0025,    0,    0, 022
AL, 03, 2014080112, 03, COTC, 090, 320N,  725W,  69,  993, XX,  50, NEQ, 0039, 0039, 0000, 0000,    0,    0, 022
AL, 03, 2014080112, 03, COTC, 090, 320N,  725W,  69,  993, XX,  64, NEQ, 0028, 0028, 0000, 0000,    0,    0, 022
AL, 03, 2014080112, 03, COTC, 096, 337N,  712W,  75,  991, XX,  34, NEQ, 0077, 0128, 0068, 0026,    0,    0, 020
AL, 03, 2014080112, 03, COTC, 096, 337N,  712W,  75,  991, XX,  50, NEQ, 0038, 0039, 0024, 0000,    0,    0, 020
AL, 03, 2014080112, 03, COTC, 096, 337N,  712W,  75,  991, XX,  64, NEQ, 0026, 0026, 0000, 0000,    0,    0, 020
AL, 03, 2014080112, 03, COTC, 102, 351N,  698W,  79,  989, XX,  34, NEQ, 0086, 0107, 0138, 0044,    0,    0, 017
AL, 03, 2014080112, 03, COTC, 102, 351N,  698W,  79,  989, XX,  50, NEQ, 0064, 0064, 0023, 0000,    0,    0, 017
AL, 03, 2014080112, 03, COTC, 102, 351N,  698W,  79,  989, XX,  64, NEQ, 0020, 0024, 0000, 0000,    0,    0, 017
AL, 03, 2014080112, 03, COTC, 108, 365N,  678W,  69,  987, XX,  34, NEQ, 0086, 0125, 0075, 0045,    0,    0, 019
AL, 03, 2014080112, 03, COTC, 108, 365N,  678W,  69,  987, XX,  50, NEQ, 0041, 0046, 0017, 0022,    0,    0, 019
AL, 03, 2014080112, 03, COTC, 108, 365N,  678W,  69,  987, XX,  64, NEQ, 0032, 0031, 0000, 0000,    0,    0, 019
AL, 03, 2014080112, 03, COTC, 114, 376N,  657W,  62,  991, XX,  34, NEQ, 0078, 0183, 0090, 0038,    0,    0, 017
AL, 03, 2014080112, 03, COTC, 114, 376N,  657W,  62,  991, XX,  50, NEQ, 0044, 0044, 0023, 0000,    0,    0, 017
AL, 03, 2014080112, 03, COTC, 120, 388N,  631W,  76,  990, XX,  34, NEQ, 0080, 0167, 0059, 0054,    0,    0, 013
AL, 03, 2014080112, 03, COTC, 120, 388N,  631W,  76,  990, XX,  50, NEQ, 0044, 0043, 0028, 0040,    0,    0, 013
AL, 03, 2014080112, 03, COTC, 120, 388N,  631W,  76,  990, XX,  64, NEQ, 0031, 0031, 0018, 0027,    0,    0, 013
AL, 03, 2014080112, 03, GFDN,  90, 281N,  756W,  64,  995
AL, 03, 2014080112, 03, GFDN,  96, 295N,  753W,  68,  993
AL, 03, 2014080112, 03, GFDN, 102, 311N,  743W,  68,  992
AL, 03, 2014080112, 03, GFDN, 108, 328N,  731W,  69,  992
AL, 03, 2014080112, 03, GFDN, 114, 347N,  718W,  71,  990
AL, 03, 2014080112, 03, GFDN, 120, 368N,  699W,  73,  986
AL, 03, 2014080112, 03, GFDN, 126, 391N,  672W,  74,  978
AL, 03, 2014080112, 03, NG01, 090, 243N,  780W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG01, 096, 254N,  781W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG01, 102, 264N,  778W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG01, 108, 273N,  774W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG01, 114, 282N,  769W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG01, 120, 290N,  760W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG01, 126, 301N,  749W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG01, 132, 309N,  736W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG01, 138, 320N,  722W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG01, 144, 336N,  707W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG01, 150, 340N,  683W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG01, 156, 350N,  661W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG01, 162, 358N,  640W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG01, 168, 371N,  625W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG02, 090, 261N,  760W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG02, 096, 267N,  763W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG02, 102, 272N,  765W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG02, 108, 274N,  766W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG02, 114, 280N,  769W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG02, 120, 286N,  768W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG02, 126, 294N,  766W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG02, 132, 301N,  761W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG02, 138, 309N,  755W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG02, 144, 323N,  744W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG02, 150, 334N,  732W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG02, 156, 343N,  718W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG02, 162, 354N,  702W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG02, 168, 359N,  684W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG02, 174, 364N,  668W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG02, 180, 369N,  653W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG03, 090, 288N,  752W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG03, 096, 300N,  749W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG03, 102, 312N,  745W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG03, 108, 320N,  738W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG03, 114, 329N,  729W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG03, 120, 339N,  718W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG03, 126, 349N,  704W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG03, 132, 362N,  689W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG03, 138, 375N,  669W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG03, 144, 387N,  645W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG03, 150, 400N,  617W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG03, 156, 411N,  585W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG03, 162, 422N,  553W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG03, 168, 432N,  519W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG03, 174, 443N,  485W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG03, 180, 452N,  455W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG04, 090, 274N,  720W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG04, 096, 282N,  718W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG04, 102, 290N,  713W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG04, 108, 296N,  708W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG04, 114, 303N,  701W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG04, 120, 311N,  695W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG04, 126, 322N,  686W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG04, 132, 334N,  674W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG04, 138, 347N,  662W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG04, 144, 361N,  645W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG04, 150, 375N,  622W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG04, 156, 391N,  595W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG04, 162, 409N,  565W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG04, 168, 426N,  531W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG04, 174, 446N,  490W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG04, 180, 461N,  447W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG05, 090, 241N,  749W,   0, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG05, 096, 251N,  753W,   0, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG05, 102, 268N,  752W,   0, 1017, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG05, 108, 276N,  750W,   0, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG05, 114, 289N,  751W,   0, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG05, 120, 297N,  746W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG05, 126, 303N,  739W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG05, 132, 309N,  733W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG05, 138, 315N,  730W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG05, 144, 328N,  723W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG05, 150, 337N,  711W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG05, 156, 349N,  697W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG05, 162, 368N,  683W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG05, 168, 394N,  660W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG05, 174, 416N,  639W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG05, 180, 439N,  633W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG06, 090, 275N,  766W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG06, 096, 285N,  764W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG06, 102, 293N,  760W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG06, 108, 301N,  754W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG06, 114, 307N,  746W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG06, 120, 312N,  736W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG06, 126, 319N,  723W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG06, 132, 323N,  710W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG06, 138, 329N,  695W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG06, 144, 338N,  679W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG06, 150, 345N,  664W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG06, 156, 352N,  644W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG06, 162, 362N,  624W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG06, 168, 377N,  599W,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG06, 174, 390N,  572W,   0,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG06, 180, 407N,  543W,   0,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG07, 090, 253N,  763W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG07, 096, 262N,  765W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG07, 102, 273N,  765W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG07, 108, 276N,  765W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG07, 114, 283N,  764W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG07, 120, 290N,  761W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG07, 126, 297N,  755W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG07, 132, 302N,  751W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG07, 138, 308N,  747W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG07, 144, 315N,  738W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG07, 150, 323N,  728W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG07, 156, 328N,  718W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG07, 162, 333N,  707W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG07, 168, 341N,  693W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG07, 174, 346N,  676W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG07, 180, 350N,  660W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG09, 090, 274N,  704W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG09, 096, 283N,  701W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG09, 102, 293N,  696W,   0, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG09, 108, 303N,  687W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG09, 114, 313N,  680W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG09, 120, 318N,  666W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG09, 126, 324N,  652W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG09, 132, 335N,  640W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG09, 138, 348N,  630W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 03, 2014080112, 03, NG09, 144, 362N,  620W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
