WP, 09, 2016081312, 03, COTC, 000, 197N, 1410E,  25,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 082
WP, 09, 2016081312, 03, COTC, 006, 209N, 1420E,  46,  995, XX,  34, NEQ, 0000, 0191, 0180, 0000,    0,    0, 048
WP, 09, 2016081312, 03, COTC, 012, 218N, 1432E,  37,  995, XX,  34, NEQ, 0178, 0211, 0209, 0138,    0,    0, 102
WP, 09, 2016081312, 03, COTC, 018, 227N, 1442E,  47,  991, XX,  34, NEQ, 0211, 0245, 0289, 0000,    0,    0, 087
WP, 09, 2016081312, 03, COTC, 024, 238N, 1447E,  42,  989, XX,  34, NEQ, 0194, 0234, 0026, 0033,    0,    0, 073
WP, 09, 2016081312, 03, COTC, 030, 244N, 1451E,  50,  986, XX,  34, NEQ, 0189, 0202, 0000, 0117,    0,    0, 069
WP, 09, 2016081312, 03, COTC, 030, 244N, 1451E,  50,  986, XX,  50, NEQ, 0144, 0000, 0000, 0000,    0,    0, 069
WP, 09, 2016081312, 03, COTC, 036, 255N, 1455E,  53,  983, XX,  34, NEQ, 0166, 0242, 0000, 0126,    0,    0, 052
WP, 09, 2016081312, 03, COTC, 036, 255N, 1455E,  53,  983, XX,  50, NEQ, 0093, 0000, 0000, 0054,    0,    0, 052
WP, 09, 2016081312, 03, COTC, 042, 261N, 1454E,  61,  979, XX,  34, NEQ, 0189, 0174, 0095, 0145,    0,    0, 087
WP, 09, 2016081312, 03, COTC, 042, 261N, 1454E,  61,  979, XX,  50, NEQ, 0102, 0000, 0000, 0056,    0,    0, 087
WP, 09, 2016081312, 03, COTC, 048, 267N, 1452E,  55,  977, XX,  34, NEQ, 0176, 0184, 0102, 0156,    0,    0, 038
WP, 09, 2016081312, 03, COTC, 048, 267N, 1452E,  55,  977, XX,  50, NEQ, 0109, 0000, 0000, 0071,    0,    0, 038
WP, 09, 2016081312, 03, COTC, 054, 276N, 1446E,  64,  974, XX,  34, NEQ, 0186, 0181, 0072, 0140,    0,    0, 049
WP, 09, 2016081312, 03, COTC, 054, 276N, 1446E,  64,  974, XX,  50, NEQ, 0110, 0000, 0017, 0064,    0,    0, 049
