SH, 05, 2012010718, 01, CARQ,   0, 184S, 0413E,  35,  996, XX,  34, NEQ,    0,    0,    0,    0, 1008,  280,  75,   0,   0,   S,   0,   X, 160,   4,       FIVE, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH052012, JTWC, NCEP_TCVITALS, 
SH, 05, 2012010718, 01, CARQ,   0, 184S, 0413E,  35,  996, XX,  50, NEQ,    0,    0,    0,    0, 1008,  280,  75,   0,   0,   S,   0,   X, 160,   4,       FIVE, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH052012, JTWC, NCEP_TCVITALS, 
SH, 05, 2012010718, 01, CARQ,   0, 184S, 0413E,  35,  996, XX,  64, NEQ,    0,    0,    0,    0, 1008,  280,  75,   0,   0,   S,   0,   X, 160,   4,       FIVE, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH052012, JTWC, NCEP_TCVITALS, 
SH, 05, 2012010718, 03, AVNO, 000, 184S,  413E,  36, 1001, XX,  34, NEQ, 0197, 0159, 0080, 0000
SH, 05, 2012010718, 03, AVNO, 006, 184S,  419E,  35,  999, XX,  34, NEQ, 0168, 0167, 0127, 0000
SH, 05, 2012010718, 03, AVNO, 012, 197S,  418E,  39,  999, XX,  34, NEQ, 0227, 0125, 0084, 0081
SH, 05, 2012010718, 03, AVNO, 018, 198S,  427E,  39,  997, XX,  34, NEQ, 0108, 0105, 0105, 0114
SH, 05, 2012010718, 03, AVNO, 024, 207S,  434E,  41,  998, XX,  34, NEQ, 0107, 0000, 0096, 0000
SH, 05, 2012010718, 03, AVNO, 030, 217S,  437E,  39,  995, XX,  34, NEQ, 0104, 0000, 0104, 0000
SH, 05, 2012010718, 03, AVNO, 036, 221S,  437E,  40,  998, XX,  34, NEQ, 0000, 0000, 0073, 0075
SH, 05, 2012010718, 03, AVNO, 042, 224S,  440E,  36,  997, XX,  34, NEQ, 0000, 0000, 0060, 0078
SH, 05, 2012010718, 03, AVNO, 048, 224S,  445E,  30, 1001, XX,  34, NEQ, 0000, 0304, 0000, 0000
SH, 05, 2012010718, 03, AVNO, 054, 223S,  450E,  27, 1002, XX,  34, NEQ, 0000, 0319, 0000, 0000
SH, 05, 2012010718, 03, AVNO, 060, 222S,  458E,  25, 1002, XX,  34, NEQ, 0000, 0305, 0000, 0000
SH, 05, 2012010800, 01, CARQ,  -6, 184S, 0413E,  35,  996, XX,  34, NEQ,    0,    0,    0,    0, 1008,  280,  75,   0,   0,   S,   0,   X, 160,   4,       FIVE, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH052012, JTWC, NCEP_TCVITALS, 
SH, 05, 2012010800, 01, CARQ,   0, 187S, 0415E,  35,  996, XX,  34, NEQ,    0,    0,    0,    0, 1009,  270,  50,   0,   0,   S,   0,   X, 155,   4,       FIVE, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH052012, JTWC, NCEP_TCVITALS, 
SH, 05, 2012010800, 01, CARQ,   0, 187S, 0415E,  35,  996, XX,  50, NEQ,    0,    0,    0,    0, 1009,  270,  50,   0,   0,   S,   0,   X, 155,   4,       FIVE, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH052012, JTWC, NCEP_TCVITALS, 
SH, 05, 2012010800, 01, CARQ,   0, 187S, 0415E,  35,  996, XX,  64, NEQ,    0,    0,    0,    0, 1009,  270,  50,   0,   0,   S,   0,   X, 155,   4,       FIVE, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH052012, JTWC, NCEP_TCVITALS, 
SH, 05, 2012010800, 03, AVNO, 000, 187S,  415E,  37,  998, XX,  34, NEQ, 0156, 0160, 0136, 0000
SH, 05, 2012010800, 03, AVNO, 006, 198S,  416E,  42,  998, XX,  34, NEQ, 0204, 0139, 0102, 0095
SH, 05, 2012010800, 03, AVNO, 012, 199S,  421E,  46,  996, XX,  34, NEQ, 0125, 0113, 0121, 0120
SH, 05, 2012010800, 03, AVNO, 018, 207S,  427E,  45,  996, XX,  34, NEQ, 0138, 0081, 0096, 0100
SH, 05, 2012010800, 03, AVNO, 024, 209S,  429E,  47,  994, XX,  34, NEQ, 0111, 0065, 0080, 0104
SH, 05, 2012010800, 03, AVNO, 030, 217S,  433E,  44,  995, XX,  34, NEQ, 0113, 0000, 0093, 0083
SH, 05, 2012010800, 03, AVNO, 036, 220S,  434E,  50,  995, XX,  34, NEQ, 0092, 0089, 0095, 0095
SH, 05, 2012010800, 03, AVNO, 042, 221S,  439E,  43,  997, XX,  34, NEQ, 0000, 0000, 0069, 0101
SH, 05, 2012010800, 03, AVNO, 048, 222S,  448E,  34,  998, XX,  34, NEQ, 0000, 0259, 0000, 0000
SH, 05, 2012010800, 03, AVNO, 054, 225S,  466E,  35, 1001, XX,  34, NEQ, 0000, 0650, 0000, 0000
SH, 05, 2012010800, 03, AVNO, 060, 228S,  486E,  33,  998, XX,  34, NEQ, 0000, 0306, 0000, 0000
SH, 05, 2012010800, 03, AVNO, 066, 229S,  503E,  38, 1000, XX,  34, NEQ, 0000, 0314, 0171, 0000
SH, 05, 2012010800, 03, AVNO, 072, 236S,  517E,  35,  998, XX,  34, NEQ, 0000, 0182, 0177, 0000
SH, 05, 2012010800, 03, AVNO, 078, 244S,  528E,  38, 1001, XX,  34, NEQ, 0000, 0250, 0189, 0000
SH, 05, 2012010800, 03, AVNO, 084, 252S,  536E,  39,  998, XX,  34, NEQ, 0000, 0221, 0177, 0000
SH, 05, 2012010800, 03, AVNO, 090, 258S,  540E,  43,  999, XX,  34, NEQ, 0000, 0221, 0166, 0000
SH, 05, 2012010800, 03, AVNO, 096, 256S,  538E,  41,  997, XX,  34, NEQ, 0000, 0241, 0160, 0107
SH, 05, 2012010800, 03, AVNO, 102, 254S,  540E,  46,  999, XX,  34, NEQ, 0000, 0263, 0189, 0000
SH, 05, 2012010800, 03, AVNO, 108, 249S,  541E,  40,  997, XX,  34, NEQ, 0000, 0318, 0205, 0119
SH, 05, 2012010800, 03, AVNO, 114, 242S,  543E,  35, 1000, XX,  34, NEQ, 0000, 0343, 0200, 0000
SH, 05, 2012010800, 03, AVNO, 120, 240S,  544E,  34,  999, XX,  34, NEQ, 0000, 0348, 0182, 0000
SH, 05, 2012010800, 03, AVNO, 126, 238S,  545E,  34, 1001, XX,  34, NEQ, 0000, 0341, 0195, 0000
SH, 05, 2012010800, 03, AVNO, 132, 237S,  545E,  33,  999, XX,  34, NEQ, 0000, 0341, 0000, 0000
SH, 05, 2012010800, 03, AVNO, 138, 236S,  543E,  31, 1002, XX,  34, NEQ, 0000, 0339, 0000, 0000
SH, 05, 2012010800, 03, AVNO, 144, 239S,  537E,  30, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 05, 2012010800, 03, AVNO, 150, 240S,  537E,  28, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 05, 2012010800, 03, AVNO, 156, 246S,  544E,  26,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 05, 2012010800, 03, AVNO, 162, 259S,  545E,  28, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 05, 2012010800, 03, AVNO, 168, 274S,  541E,  29,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 05, 2012010800, 03, AVNO, 174, 288S,  534E,  31, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 05, 2012010800, 03, AVNO, 180, 297S,  528E,  28,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 05, 2012010800, 03,  UKM,   0, 195S,  415E,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 05, 2012010800, 03,  UKM,  12, 180S,  406E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 05, 2012010800, 03,  UKM,  24, 179S,  414E,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 05, 2012010800, 03,  UKM,  36, 183S,  431E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 05, 2012010800, 03,  UKM,  48, 184S,  438E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 05, 2012010800, 03,  UKM,  60, 201S,  449E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 05, 2012010800, 03,  UKM,  72, 201S,  518E,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 05, 2012010800, 03,  UKM,  84, 208S,  546E,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 05, 2012010800, 03,  UKM,  96, 226S,  567E,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 05, 2012010800, 03,  UKM, 108, 224S,  558E,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 05, 2012010800, 03,  UKM, 120, 225S,  540E,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 05, 2012010800, 03,  UKM, 132, 217S,  521E,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 05, 2012010800, 03,  UKM, 144, 212S,  500E,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 05, 2012010800, 03,  UKM, 156, 217S,  490E,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 05, 2012010800, 03,  UKM, 168, 224S,  462E,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 05, 2012010806, 03, AVNO, 000, 197S,  417E,  41,  999, XX,  34, NEQ, 0168, 0134, 0092, 0068
SH, 05, 2012010806, 03, AVNO, 006, 197S,  424E,  44,  997, XX,  34, NEQ, 0108, 0097, 0112, 0144
SH, 05, 2012010806, 03, AVNO, 012, 206S,  431E,  42,  997, XX,  34, NEQ, 0105, 0000, 0077, 0091
SH, 05, 2012010806, 03, AVNO, 018, 209S,  435E,  42,  996, XX,  34, NEQ, 0092, 0000, 0045, 0105
SH, 05, 2012010806, 03, AVNO, 024, 217S,  439E,  33,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 05, 2012010806, 03, AVNO, 030, 220S,  440E,  35,  998, XX,  34, NEQ, 0000, 0000, 0062, 0062
SH, 05, 2012010806, 03, AVNO, 036, 220S,  446E,  29, 1001, XX,  34, NEQ, 0290, 0325, 0000, 0000
SH, 05, 2012010806, 03, AVNO, 042, 222S,  455E,  25, 1001, XX,  34, NEQ, 0000, 0335, 0000, 0000
SH, 05, 2012010806, 03, AVNO, 048, 228S,  478E,  34, 1001, XX,  34, NEQ, 0000, 0341, 0000, 0000
SH, 05, 2012010806, 03, AVNO, 054, 236S,  492E,  38,  999, XX,  34, NEQ, 0000, 0273, 0123, 0000
