SH, 08, 2012011912, 01, CARQ,   0, 176S, 0406E,  35,  996, XX,  34, NEQ,    0,    0,    0,    0, 1005,  160,  25,   0,   0,   S,   0,   X, 255,   2,      EIGHT, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH082012, JTWC, NCEP_TCVITALS, 
SH, 08, 2012011912, 01, CARQ,   0, 176S, 0406E,  35,  996, XX,  50, NEQ,    0,    0,    0,    0, 1005,  160,  25,   0,   0,   S,   0,   X, 255,   2,      EIGHT, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH082012, JTWC, NCEP_TCVITALS, 
SH, 08, 2012011912, 01, CARQ,   0, 176S, 0406E,  35,  996, XX,  64, NEQ,    0,    0,    0,    0, 1005,  160,  25,   0,   0,   S,   0,   X, 255,   2,      EIGHT, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH082012, JTWC, NCEP_TCVITALS, 
SH, 08, 2012011912, 03, AVNO, 000, 175S,  406E,  35,  999, XX,  34, NEQ, 0000, 0121, 0000, 0000
SH, 08, 2012011912, 03, AVNO, 006, 179S,  403E,  37,  999, XX,  34, NEQ, 0000, 0131, 0126, 0000
SH, 08, 2012011912, 03, AVNO, 012, 182S,  396E,  34,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 08, 2012011912, 03, AVNO, 018, 180S,  389E,  31,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 08, 2012011912, 03, AVNO, 024, 181S,  388E,  35,  994, XX,  34, NEQ, 0085, 0000, 0000, 0000
SH, 08, 2012011912, 03, AVNO, 030, 179S,  390E,  41,  993, XX,  34, NEQ, 0105, 0089, 0000, 0000
SH, 08, 2012011912, 03, AVNO, 036, 182S,  389E,  37,  991, XX,  34, NEQ, 0103, 0000, 0082, 0000
SH, 08, 2012011912, 03, AVNO, 042, 183S,  388E,  43,  992, XX,  34, NEQ, 0107, 0106, 0078, 0056
SH, 08, 2012011912, 03, AVNO, 048, 188S,  388E,  46,  989, XX,  34, NEQ, 0112, 0100, 0090, 0087
SH, 08, 2012011912, 03, AVNO, 054, 187S,  387E,  47,  989, XX,  34, NEQ, 0099, 0096, 0128, 0088
SH, 08, 2012011912, 03, AVNO, 060, 187S,  386E,  48,  986, XX,  34, NEQ, 0118, 0099, 0100, 0091
SH, 08, 2012011912, 03, AVNO, 066, 189S,  389E,  54,  987, XX,  34, NEQ, 0133, 0128, 0097, 0092
SH, 08, 2012011912, 03, AVNO, 066, 189S,  389E,  54,  987, XX,  50, NEQ, 0067, 0000, 0000, 0000
SH, 08, 2012011912, 03, AVNO, 072, 192S,  389E,  56,  984, XX,  34, NEQ, 0161, 0128, 0166, 0111
SH, 08, 2012011912, 03, AVNO, 072, 192S,  389E,  56,  984, XX,  50, NEQ, 0084, 0000, 0000, 0000
SH, 08, 2012011912, 03, AVNO, 078, 192S,  391E,  58,  984, XX,  34, NEQ, 0157, 0140, 0175, 0131
SH, 08, 2012011912, 03, AVNO, 078, 192S,  391E,  58,  984, XX,  50, NEQ, 0080, 0066, 0064, 0102
SH, 08, 2012011912, 03, AVNO, 084, 194S,  393E,  67,  980, XX,  34, NEQ, 0200, 0210, 0219, 0147
SH, 08, 2012011912, 03, AVNO, 084, 194S,  393E,  67,  980, XX,  50, NEQ, 0101, 0100, 0066, 0089
SH, 08, 2012011912, 03, AVNO, 084, 194S,  393E,  67,  980, XX,  64, NEQ, 0062, 0000, 0000, 0060
SH, 08, 2012011912, 03, AVNO, 090, 202S,  392E,  64,  980, XX,  34, NEQ, 0243, 0218, 0166, 0187
SH, 08, 2012011912, 03, AVNO, 090, 202S,  392E,  64,  980, XX,  50, NEQ, 0081, 0101, 0073, 0081
SH, 08, 2012011912, 03, AVNO, 096, 205S,  392E,  67,  976, XX,  34, NEQ, 0218, 0217, 0209, 0189
SH, 08, 2012011912, 03, AVNO, 096, 205S,  392E,  67,  976, XX,  50, NEQ, 0129, 0094, 0092, 0123
SH, 08, 2012011912, 03, AVNO, 096, 205S,  392E,  67,  976, XX,  64, NEQ, 0059, 0047, 0000, 0000
SH, 08, 2012011912, 03, AVNO, 102, 209S,  391E,  69,  976, XX,  34, NEQ, 0220, 0249, 0223, 0211
SH, 08, 2012011912, 03, AVNO, 102, 209S,  391E,  69,  976, XX,  50, NEQ, 0119, 0089, 0114, 0118
SH, 08, 2012011912, 03, AVNO, 102, 209S,  391E,  69,  976, XX,  64, NEQ, 0085, 0078, 0000, 0000
SH, 08, 2012011912, 03, AVNO, 108, 214S,  386E,  67,  972, XX,  34, NEQ, 0235, 0244, 0225, 0215
SH, 08, 2012011912, 03, AVNO, 108, 214S,  386E,  67,  972, XX,  50, NEQ, 0135, 0138, 0111, 0102
SH, 08, 2012011912, 03, AVNO, 108, 214S,  386E,  67,  972, XX,  64, NEQ, 0000, 0071, 0069, 0057
SH, 08, 2012011912, 03, AVNO, 114, 216S,  384E,  76,  971, XX,  34, NEQ, 0257, 0242, 0245, 0223
SH, 08, 2012011912, 03, AVNO, 114, 216S,  384E,  76,  971, XX,  50, NEQ, 0128, 0146, 0140, 0130
SH, 08, 2012011912, 03, AVNO, 114, 216S,  384E,  76,  971, XX,  64, NEQ, 0081, 0085, 0086, 0000
SH, 08, 2012011912, 03, AVNO, 120, 220S,  380E,  77,  966, XX,  34, NEQ, 0225, 0232, 0228, 0210
SH, 08, 2012011912, 03, AVNO, 120, 220S,  380E,  77,  966, XX,  50, NEQ, 0134, 0126, 0144, 0144
SH, 08, 2012011912, 03, AVNO, 120, 220S,  380E,  77,  966, XX,  64, NEQ, 0098, 0100, 0099, 0106
SH, 08, 2012011912, 03, AVNO, 126, 219S,  376E,  79,  967, XX,  34, NEQ, 0217, 0255, 0244, 0190
SH, 08, 2012011912, 03, AVNO, 126, 219S,  376E,  79,  967, XX,  50, NEQ, 0127, 0156, 0157, 0138
SH, 08, 2012011912, 03, AVNO, 126, 219S,  376E,  79,  967, XX,  64, NEQ, 0099, 0106, 0105, 0095
SH, 08, 2012011912, 03, AVNO, 132, 220S,  374E,  83,  965, XX,  34, NEQ, 0223, 0251, 0244, 0209
SH, 08, 2012011912, 03, AVNO, 132, 220S,  374E,  83,  965, XX,  50, NEQ, 0123, 0166, 0154, 0140
SH, 08, 2012011912, 03, AVNO, 132, 220S,  374E,  83,  965, XX,  64, NEQ, 0093, 0084, 0105, 0100
SH, 08, 2012011912, 03, AVNO, 138, 218S,  371E,  77,  966, XX,  34, NEQ, 0193, 0246, 0240, 0170
SH, 08, 2012011912, 03, AVNO, 138, 218S,  371E,  77,  966, XX,  50, NEQ, 0133, 0135, 0145, 0139
SH, 08, 2012011912, 03, AVNO, 138, 218S,  371E,  77,  966, XX,  64, NEQ, 0090, 0085, 0118, 0101
SH, 08, 2012011912, 03, AVNO, 144, 219S,  369E,  80,  965, XX,  34, NEQ, 0183, 0235, 0309, 0164
SH, 08, 2012011912, 03, AVNO, 144, 219S,  369E,  80,  965, XX,  50, NEQ, 0144, 0121, 0109, 0150
SH, 08, 2012011912, 03, AVNO, 144, 219S,  369E,  80,  965, XX,  64, NEQ, 0101, 0091, 0084, 0097
SH, 08, 2012011912, 03, AVNO, 150, 219S,  369E,  77,  968, XX,  34, NEQ, 0182, 0263, 0334, 0163
SH, 08, 2012011912, 03, AVNO, 150, 219S,  369E,  77,  968, XX,  50, NEQ, 0126, 0131, 0137, 0145
SH, 08, 2012011912, 03, AVNO, 150, 219S,  369E,  77,  968, XX,  64, NEQ, 0088, 0091, 0085, 0095
SH, 08, 2012011912, 03, AVNO, 156, 219S,  368E,  75,  967, XX,  34, NEQ, 0190, 0239, 0252, 0159
SH, 08, 2012011912, 03, AVNO, 156, 219S,  368E,  75,  967, XX,  50, NEQ, 0128, 0122, 0136, 0132
SH, 08, 2012011912, 03, AVNO, 156, 219S,  368E,  75,  967, XX,  64, NEQ, 0083, 0088, 0088, 0092
SH, 08, 2012011912, 03, AVNO, 162, 220S,  365E,  72,  970, XX,  34, NEQ, 0192, 0220, 0252, 0159
SH, 08, 2012011912, 03, AVNO, 162, 220S,  365E,  72,  970, XX,  50, NEQ, 0128, 0130, 0125, 0119
SH, 08, 2012011912, 03, AVNO, 162, 220S,  365E,  72,  970, XX,  64, NEQ, 0069, 0067, 0096, 0076
SH, 08, 2012011912, 03, AVNO, 168, 221S,  362E,  73,  970, XX,  34, NEQ, 0186, 0215, 0252, 0158
SH, 08, 2012011912, 03, AVNO, 168, 221S,  362E,  73,  970, XX,  50, NEQ, 0112, 0099, 0148, 0109
SH, 08, 2012011912, 03, AVNO, 168, 221S,  362E,  73,  970, XX,  64, NEQ, 0081, 0075, 0058, 0083
SH, 08, 2012011912, 03, AVNO, 174, 222S,  360E,  70,  974, XX,  34, NEQ, 0194, 0202, 0269, 0162
SH, 08, 2012011912, 03, AVNO, 174, 222S,  360E,  70,  974, XX,  50, NEQ, 0120, 0118, 0111, 0105
SH, 08, 2012011912, 03, AVNO, 174, 222S,  360E,  70,  974, XX,  64, NEQ, 0000, 0057, 0054, 0050
SH, 08, 2012011912, 03, AVNO, 180, 223S,  358E,  66,  974, XX,  34, NEQ, 0204, 0206, 0255, 0147
SH, 08, 2012011912, 03, AVNO, 180, 223S,  358E,  66,  974, XX,  50, NEQ, 0113, 0101, 0073, 0112
SH, 08, 2012011912, 03, AVNO, 180, 223S,  358E,  66,  974, XX,  64, NEQ, 0052, 0065, 0000, 0055
SH, 08, 2012011912, 03,  UKM,   0, 176S,  406E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 08, 2012011912, 03,  UKM,  12, 183S,  399E,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 08, 2012011912, 03,  UKM,  24, 191S,  389E,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 08, 2012011912, 03,  UKM,  36, 195S,  378E,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 08, 2012011912, 03,  UKM,  48, 193S,  373E,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 08, 2012011912, 03,  UKM,  60, 191S,  371E,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 08, 2012011912, 03,  UKM,  72, 191S,  377E,  38,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 08, 2012011912, 03,  UKM,  84, 188S,  377E,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 08, 2012011912, 03,  UKM,  96, 191S,  384E,  45,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 08, 2012011912, 03,  UKM, 108, 195S,  388E,  48,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 08, 2012011912, 03,  UKM, 120, 208S,  390E,  48,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 08, 2012011912, 03,  UKM, 132, 210S,  384E,  51,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 08, 2012011912, 03,  UKM, 144, 212S,  378E,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 08, 2012011912, 03,  UKM, 156, 210S,  374E,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 08, 2012011912, 03,  UKM, 168, 214S,  374E,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 08, 2012011918, 01, CARQ,  -6, 176S, 0406E,  35,  996, XX,  34, NEQ,    0,    0,    0,    0, 1005,  160,  25,   0,   0,   S,   0,   X, 255,   2,      EIGHT, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH082012, JTWC, NCEP_TCVITALS, 
SH, 08, 2012011918, 01, CARQ,   0, 181S, 0401E,  45,  989, XX,  34, NEQ,   30,   40,   35,   30, 1005,  160,  25,   0,   0,   S,   0,   X, 240,   4,      FUNSO, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH082012, JTWC, NCEP_TCVITALS, 
SH, 08, 2012011918, 01, CARQ,   0, 181S, 0401E,  45,  989, XX,  50, NEQ,    0,    0,    0,    0, 1005,  160,  25,   0,   0,   S,   0,   X, 240,   4,      FUNSO, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH082012, JTWC, NCEP_TCVITALS, 
SH, 08, 2012011918, 01, CARQ,   0, 181S, 0401E,  45,  989, XX,  64, NEQ,    0,    0,    0,    0, 1005,  160,  25,   0,   0,   S,   0,   X, 240,   4,      FUNSO, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH082012, JTWC, NCEP_TCVITALS, 
SH, 08, 2012011918, 03, AVNO, 000, 182S,  399E,  37,  998, XX,  34, NEQ, 0000, 0141, 0120, 0000
SH, 08, 2012011918, 03, AVNO, 006, 183S,  393E,  36,  996, XX,  34, NEQ, 0000, 0111, 0103, 0000
SH, 08, 2012011918, 03, AVNO, 012, 182S,  386E,  35,  996, XX,  34, NEQ, 0000, 0000, 0105, 0000
SH, 08, 2012011918, 03, AVNO, 018, 180S,  385E,  41,  993, XX,  34, NEQ, 0083, 0000, 0106, 0000
SH, 08, 2012011918, 03, AVNO, 024, 180S,  385E,  39,  993, XX,  34, NEQ, 0088, 0101, 0099, 0000
SH, 08, 2012011918, 03, AVNO, 030, 180S,  384E,  37,  991, XX,  34, NEQ, 0070, 0092, 0094, 0000
SH, 08, 2012011918, 03, AVNO, 036, 180S,  385E,  45,  992, XX,  34, NEQ, 0089, 0090, 0104, 0037
SH, 08, 2012011918, 03, AVNO, 042, 183S,  386E,  51,  989, XX,  34, NEQ, 0107, 0096, 0162, 0067
SH, 08, 2012011918, 03, AVNO, 042, 183S,  386E,  51,  989, XX,  50, NEQ, 0056, 0000, 0000, 0000
SH, 08, 2012011918, 03, AVNO, 048, 185S,  387E,  48,  990, XX,  34, NEQ, 0101, 0092, 0091, 0079
SH, 08, 2012011918, 03, AVNO, 054, 184S,  388E,  51,  987, XX,  34, NEQ, 0151, 0124, 0084, 0080
SH, 08, 2012011918, 03, AVNO, 054, 184S,  388E,  51,  987, XX,  50, NEQ, 0060, 0000, 0000, 0000
SH, 08, 2012011918, 03, AVNO, 060, 185S,  394E,  57,  988, XX,  34, NEQ, 0235, 0125, 0098, 0112
SH, 08, 2012011918, 03, AVNO, 060, 185S,  394E,  57,  988, XX,  50, NEQ, 0063, 0000, 0000, 0070
SH, 08, 2012011918, 03, AVNO, 066, 192S,  399E,  58,  984, XX,  34, NEQ, 0161, 0097, 0079, 0133
SH, 08, 2012011918, 03, AVNO, 066, 192S,  399E,  58,  984, XX,  50, NEQ, 0084, 0068, 0000, 0102
SH, 08, 2012011918, 03, AVNO, 072, 196S,  398E,  53,  985, XX,  34, NEQ, 0179, 0197, 0091, 0158
SH, 08, 2012011918, 03, AVNO, 072, 196S,  398E,  53,  985, XX,  50, NEQ, 0086, 0000, 0056, 0057
SH, 08, 2012011918, 03, AVNO, 078, 200S,  400E,  65,  981, XX,  34, NEQ, 0231, 0227, 0128, 0183
SH, 08, 2012011918, 03, AVNO, 078, 200S,  400E,  65,  981, XX,  50, NEQ, 0077, 0069, 0050, 0000
SH, 08, 2012011918, 03, AVNO, 078, 200S,  400E,  65,  981, XX,  64, NEQ, 0044, 0000, 0000, 0000
SH, 08, 2012011918, 03, AVNO, 084, 203S,  398E,  69,  981, XX,  34, NEQ, 0254, 0212, 0184, 0218
SH, 08, 2012011918, 03, AVNO, 084, 203S,  398E,  69,  981, XX,  50, NEQ, 0080, 0087, 0064, 0070
SH, 08, 2012011918, 03, AVNO, 084, 203S,  398E,  69,  981, XX,  64, NEQ, 0063, 0044, 0000, 0055
SH, 08, 2012011918, 03, AVNO, 090, 210S,  395E,  69,  976, XX,  34, NEQ, 0242, 0203, 0200, 0218
SH, 08, 2012011918, 03, AVNO, 090, 210S,  395E,  69,  976, XX,  50, NEQ, 0123, 0075, 0088, 0066
SH, 08, 2012011918, 03, AVNO, 090, 210S,  395E,  69,  976, XX,  64, NEQ, 0058, 0057, 0069, 0055
SH, 08, 2012011918, 03, AVNO, 096, 211S,  395E,  76,  975, XX,  34, NEQ, 0230, 0263, 0238, 0224
SH, 08, 2012011918, 03, AVNO, 096, 211S,  395E,  76,  975, XX,  50, NEQ, 0131, 0083, 0085, 0082
SH, 08, 2012011918, 03, AVNO, 096, 211S,  395E,  76,  975, XX,  64, NEQ, 0070, 0046, 0000, 0053
SH, 08, 2012011918, 03, AVNO, 102, 217S,  392E,  70,  971, XX,  34, NEQ, 0233, 0234, 0245, 0231
SH, 08, 2012011918, 03, AVNO, 102, 217S,  392E,  70,  971, XX,  50, NEQ, 0125, 0116, 0109, 0096
SH, 08, 2012011918, 03, AVNO, 102, 217S,  392E,  70,  971, XX,  64, NEQ, 0054, 0068, 0067, 0068
SH, 08, 2012011918, 03, AVNO, 108, 219S,  389E,  72,  970, XX,  34, NEQ, 0269, 0236, 0230, 0240
