AL, 97, 2021062912, 03, CTCX, 000,  80N,  350W,  19, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
AL, 97, 2021062912, 03, CTCX, 006,  77N,  363W,  26, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 083
AL, 97, 2021062912, 03, CTCX, 012,  81N,  364W,  28, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 005
AL, 97, 2021062912, 03, CTCX, 018,  87N,  382W,  43, 1011, XX,  34, NEQ, 0031, 0000, 0157, 0032,    0,    0, 026
AL, 97, 2021062912, 03, CTCX, 024,  85N,  396W,  38, 1011, XX,  34, NEQ, 0088, 0185, 0000, 0000,    0,    0, 074
AL, 97, 2021062912, 03, CTCX, 030,  89N,  411W,   0, 1006, XX,  34, NEQ, 0103, 0091, 0015, 0020,    0,    0, ***
AL, 97, 2021062912, 03,  UKM,   0,  88N,  341W,  20, 1013, TD,   0,    ,    0,    0,    0,    0,     ,     , 168,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM,   6,  84N,  354W,  20, 1011, TD,   0,    ,    0,    0,    0,    0,     ,     , 173,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM,  12,  87N,  360W,  27, 1012, TD,   0,    ,    0,    0,    0,    0,     ,     ,  37,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM,  18,  92N,  373W,  26, 1010, TD,   0,    ,    0,    0,    0,    0,     ,     ,  91,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM,  24, 100N,  393W,  25, 1012, TD,   0,    ,    0,    0,    0,    0,     ,     ,  31,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM,  30, 103N,  414W,  28, 1010, TD,   0,    ,    0,    0,    0,    0,     ,     ,  26,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM,  36, 105N,  436W,  28, 1013, TD,   0,    ,    0,    0,    0,    0,     ,     ,  55,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM,  42, 106N,  462W,  30, 1010, TD,   0,    ,    0,    0,    0,    0,     ,     ,  34,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM,  48, 109N,  490W,  33, 1012, TD,   0,    ,    0,    0,    0,    0,     ,     ,  36,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM,  54, 111N,  516W,  33, 1010, TD,   0,    ,    0,    0,    0,    0,     ,     ,  42,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM,  60, 113N,  537W,  35, 1011, TS,   0,    ,    0,    0,    0,    0,     ,     ,  28,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM,  66, 117N,  560W,  35, 1009, TS,  34, NEQ,   47,    0,    0,    0,     ,     ,  35,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM,  72, 125N,  586W,  39, 1011, TS,  34, NEQ,   65,    0,    0,   54,     ,     ,  45,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM,  78, 133N,  614W,  39, 1009, TS,  34, NEQ,   67,    0,    0,   61,     ,     ,  61,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM,  84, 138N,  642W,  39, 1009, TS,  34, NEQ,   79,    0,    0,   67,     ,     ,  44,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM,  90, 146N,  668W,  40, 1007, TS,  34, NEQ,   88,   73,    0,   75,     ,     ,  52,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM,  96, 155N,  696W,  42, 1008, TS,  34, NEQ,   86,   93,    0,   75,     ,     ,  50,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM, 102, 162N,  724W,  39, 1007, TS,  34, NEQ,   77,    0,    0,   64,     ,     ,  50,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM, 108, 164N,  746W,  36, 1008, TS,  34, NEQ,   66,    0,    0,    0,     ,     ,  61,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM, 114, 167N,  762W,  38, 1006, TS,  34, NEQ,   71,    0,    0,    0,     ,     ,  43,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM, 120, 174N,  778W,  38, 1007, TS,  34, NEQ,   55,    0,    0,    0,     ,     ,  46,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM, 126, 187N,  794W,  42, 1006, TS,  34, NEQ,   40,   58,    0,    0,     ,     ,  29,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM, 132, 192N,  809W,  40, 1004, TS,  34, NEQ,   54,    0,    0,   38,     ,     ,  38,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2021062912, 03,  UKM, 138, 200N,  822W,  44, 1002, TS,  34, NEQ,   71,   65,    0,   42,     ,     ,  31,    ,    ,   L,    ,    ,    ,    ,        97L,    0,   ,   0,    ,    0,    0,    0,    0, 
