SH, 14, 2005012000, 72, JAVN,   0, 105S,  480E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005012000, 72, JAVN,  12, 122S,  464E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005012000, 72, JAVN,  24, 135S,  454E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005012000, 72, JAVN,  36, 147S,  445E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005012000, 72, JAVN,  48, 165S,  441E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005012000, 72, JAVN,  60, 185S,  433E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005012000, 72, JAVN,  72, 205S,  439E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005012000, 72, JAVN,  84, 226S,  443E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020112, 71, JNGP,   0, 187S,  644E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020112, 71, JNGP,  12, 187S,  626E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020112, 71, JNGP,  24, 195S,  614E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020112, 71, JNGP,  36, 207S,  595E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020112, 71, JNGP,  48, 205S,  572E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020112, 71, JNGP,  60, 197S,  557E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020112, 71, JNGP,  72, 189S,  565E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020112, 71, JNGP,  84, 185S,  569E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020112, 71, JNGP,  96, 186S,  573E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020112, 71, JNGP, 108, 195S,  571E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020112, 71, JNGP, 120, 205S,  561E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020112, 73, JUKM,   0, 185S,  644E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020112, 73, JUKM,  12, 186S,  636E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020112, 73, JUKM,  24, 195S,  623E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020112, 73, JUKM,  36, 206S,  603E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020112, 73, JUKM,  48, 234S,  583E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020112, 73, JUKM,  60, 282S,  583E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020118, 71, JNGP,   0, 185S,  634E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020118, 71, JNGP,  12, 185S,  619E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020118, 71, JNGP,  24, 193S,  605E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020118, 71, JNGP,  36, 202S,  575E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020118, 71, JNGP,  48, 202S,  564E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020118, 71, JNGP,  60, 190S,  555E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020118, 71, JNGP,  72, 185S,  571E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020118, 71, JNGP,  84, 195S,  575E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020118, 71, JNGP,  96, 206S,  576E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020118, 71, JNGP, 108, 222S,  575E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020118, 71, JNGP, 120, 233S,  566E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020118, 72, JAVN,   0, 185S,  642E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020118, 72, JAVN,  12, 185S,  630E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020118, 72, JAVN,  24, 185S,  603E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 14, 2005020118, 72, JAVN,  36, 184S,  587E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
