CP, 91, 2005073012, 01, CARQ, -24, 112N, 1351W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
CP, 91, 2005073012, 01, CARQ, -18, 113N, 1367W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
CP, 91, 2005073012, 01, CARQ, -12, 114N, 1385W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X, 274,  14, 
CP, 91, 2005073012, 01, CARQ,  -6, 115N, 1395W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
CP, 91, 2005073012, 01, CARQ,   0, 115N, 1405W,  20, 1012, DB,  34, NEQ,    0,    0,    0,    0, 1013,   50,  40,   0,   0,   C,   0,   X, 275,  12,     INVEST, S, 
CP, 91, 2005073012, 01, CARQ,   0, 115N, 1405W,  20, 1012, DB,  50, NEQ,    0,    0,    0,    0, 1013,   50,  40,   0,   0,   C,   0,   X, 275,  12,     INVEST, S, 
CP, 91, 2005073012, 01, CARQ,   0, 115N, 1405W,  20, 1012, DB,  64, NEQ,    0,    0,    0,    0, 1013,   50,  40,   0,   0,   C,   0,   X, 275,  12,     INVEST, S, 
CP, 91, 2005073012, 03, BAMD,  12, 118N, 1434W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMD,  24, 122N, 1463W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMD,  36, 127N, 1492W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMD,  48, 133N, 1521W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMD,  60, 137N, 1549W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMD,  72, 142N, 1577W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMD,  84, 146N, 1603W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMD,  96, 150N, 1627W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMD, 108, 156N, 1649W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMD, 120, 163N, 1668W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMM,  12, 118N, 1431W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMM,  24, 121N, 1456W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMM,  36, 125N, 1483W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMM,  48, 130N, 1512W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMM,  60, 135N, 1541W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMM,  72, 139N, 1570W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMM,  84, 143N, 1598W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMM,  96, 147N, 1626W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMM, 108, 152N, 1651W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMM, 120, 157N, 1674W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMS,  12, 120N, 1430W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMS,  24, 126N, 1453W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMS,  36, 132N, 1474W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMS,  48, 135N, 1497W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMS,  60, 137N, 1523W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMS,  72, 138N, 1552W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMS,  84, 141N, 1581W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMS,  96, 142N, 1607W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMS, 108, 144N, 1632W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, BAMS, 120, 146N, 1656W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, CLIP,  12, 117N, 1428W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, CLIP,  24, 118N, 1448W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, CLIP,  36, 120N, 1467W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, CLIP,  48, 123N, 1482W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, CLIP,  60, 124N, 1502W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, CLIP,  72, 125N, 1517W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, CLP5,  12, 118N, 1429W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, CLP5,  24, 122N, 1452W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, CLP5,  36, 125N, 1474W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, CLP5,  48, 129N, 1497W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, CLP5,  60, 133N, 1518W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, CLP5,  72, 138N, 1540W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, CLP5,  84, 144N, 1563W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, CLP5,  96, 149N, 1587W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, CLP5, 108, 155N, 1607W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, CLP5, 120, 160N, 1629W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, DSHP,   0, 115N, 1405W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, DSHP,  12, 118N, 1431W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, DSHP,  24, 121N, 1456W,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, DSHP,  36, 125N, 1483W,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, DSHP,  48, 130N, 1512W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, DSHP,  60, 135N, 1541W,  46,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, DSHP,  72, 139N, 1570W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, DSHP,  84, 143N, 1598W,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, DSHP,  96, 147N, 1626W,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, DSHP, 108, 152N, 1651W,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, DSHP, 120, 157N, 1674W,  48,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, DSNS,   0, 115N, 1405W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, DSNS,  12, 118N, 1431W,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, DSNS,  24, 121N, 1456W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, DSNS,  36, 125N, 1483W,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, DSNS,  48, 130N, 1512W,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, DSNS,  60, 135N, 1541W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, DSNS,  72, 139N, 1570W,  45,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, DSNS,  84, 143N, 1598W,  47,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, DSNS,  96, 147N, 1626W,  47,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, DSNS, 108, 152N, 1651W,  47,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, DSNS, 120, 157N, 1674W,  47,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, LBAR,   0, 115N, 1405W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, LBAR,  12, 116N, 1434W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, LBAR,  24, 121N, 1467W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, LBAR,  36, 127N, 1502W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, LBAR,  48, 133N, 1537W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, LBAR,  60, 139N, 1570W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, LBAR,  72, 145N, 1601W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, LBAR,  84, 151N, 1628W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, LBAR,  96, 151N, 1650W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, P91E,   0, 115N, 1405W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, P91E,  12, 116N, 1428W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 91, 2005073012, 03, P91E,  24, 116N, 1451W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
