SH, 05, 2017021312, 03, CTCX, 000, 214S,  398E,  39,  997, XX,  34, NEQ, 0028, 0033, 0033, 0025,    0,    0, 017
SH, 05, 2017021312, 03, CTCX, 006, 215S,  401E,  45,  999, XX,  34, NEQ, 0064, 0052, 0027, 0032,    0,    0, 025
SH, 05, 2017021312, 03, CTCX, 012, 219S,  398E,  57,  996, XX,  34, NEQ, 0095, 0071, 0043, 0087,    0,    0, 032
SH, 05, 2017021312, 03, CTCX, 012, 219S,  398E,  57,  996, XX,  50, NEQ, 0038, 0042, 0000, 0000,    0,    0, 032
SH, 05, 2017021312, 03, CTCX, 018, 220S,  396E,  56,  994, XX,  34, NEQ, 0115, 0085, 0054, 0115,    0,    0, 031
SH, 05, 2017021312, 03, CTCX, 018, 220S,  396E,  56,  994, XX,  50, NEQ, 0028, 0038, 0000, 0000,    0,    0, 031
SH, 05, 2017021312, 03, CTCX, 024, 220S,  393E,  56,  991, XX,  34, NEQ, 0104, 0110, 0043, 0104,    0,    0, 019
SH, 05, 2017021312, 03, CTCX, 024, 220S,  393E,  56,  991, XX,  50, NEQ, 0046, 0027, 0023, 0013,    0,    0, 019
SH, 05, 2017021312, 03, CTCX, 030, 223S,  392E,  59,  990, XX,  34, NEQ, 0090, 0091, 0141, 0017,    0,    0, 034
SH, 05, 2017021312, 03, CTCX, 030, 223S,  392E,  59,  990, XX,  50, NEQ, 0000, 0044, 0029, 0000,    0,    0, 034
SH, 05, 2017021312, 03, CTCX, 036, 230S,  384E,  62,  991, XX,  34, NEQ, 0109, 0125, 0098, 0007,    0,    0, 030
SH, 05, 2017021312, 03, CTCX, 036, 230S,  384E,  62,  991, XX,  50, NEQ, 0068, 0054, 0000, 0000,    0,    0, 030
SH, 05, 2017021312, 03, CTCX, 042, 235S,  376E,  61,  988, XX,  34, NEQ, 0113, 0131, 0111, 0103,    0,    0, 029
SH, 05, 2017021312, 03, CTCX, 042, 235S,  376E,  61,  988, XX,  50, NEQ, 0084, 0084, 0040, 0000,    0,    0, 029
SH, 05, 2017021312, 03, CTCX, 048, 237S,  370E,  75,  983, XX,  34, NEQ, 0115, 0137, 0117, 0060,    0,    0, 032
SH, 05, 2017021312, 03, CTCX, 048, 237S,  370E,  75,  983, XX,  50, NEQ, 0046, 0053, 0029, 0011,    0,    0, 032
SH, 05, 2017021312, 03, CTCX, 048, 237S,  370E,  75,  983, XX,  64, NEQ, 0035, 0038, 0000, 0000,    0,    0, 032
SH, 05, 2017021312, 03, CTCX, 054, 241S,  364E,  64,  986, XX,  34, NEQ, 0083, 0135, 0106, 0045,    0,    0, 026
SH, 05, 2017021312, 03, CTCX, 054, 241S,  364E,  64,  986, XX,  50, NEQ, 0034, 0047, 0047, 0015,    0,    0, 026
SH, 05, 2017021312, 03, CTCX, 060, 245S,  355E,  74,  989, XX,  34, NEQ, 0103, 0104, 0133, 0020,    0,    0, 026
SH, 05, 2017021312, 03, CTCX, 060, 245S,  355E,  74,  989, XX,  50, NEQ, 0059, 0059, 0026, 0000,    0,    0, 026
SH, 05, 2017021312, 03, CTCX, 060, 245S,  355E,  74,  989, XX,  64, NEQ, 0032, 0031, 0000, 0000,    0,    0, 026
SH, 05, 2017021312, 03, CTCX, 066, 248S,  346E,  50,  997, XX,  34, NEQ, 0162, 0101, 0118, 0000,    0,    0, 043
SH, 05, 2017021312, 03, CTCX, 066, 248S,  346E,  50,  997, XX,  50, NEQ, 0000, 0046, 0000, 0000,    0,    0, 043
SH, 05, 2017021312, 03, CTCX, 072, 246S,  340E,  39, 1001, XX,  34, NEQ, 0000, 0109, 0000, 0000,    0,    0, 045
SH, 05, 2017021312, 03, CTCX, 078, 242S,  336E,  35, 1004, XX,  34, NEQ, 0000, 0076, 0000, 0000,    0,    0, 071
SH, 05, 2017021312, 03, CTCX, 084, 236S,  326E,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 060
