WP, 05, 2003052312, 71, JNGP,   0, 175N, 1148E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052312, 71, JNGP,  12, 174N, 1157E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052312, 71, JNGP,  24, 165N, 1153E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052312, 71, JNGP,  36, 156N, 1155E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052312, 71, JNGP,  48, 154N, 1165E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052312, 71, JNGP,  60, 155N, 1165E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052312, 71, JNGP,  72, 152N, 1165E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052312, 71, JNGP,  84, 145N, 1176E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052312, 71, JNGP,  96, 144N, 1186E,  45,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052312, 71, JNGP, 108, 145N, 1199E,  50,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052312, 71, JNGP, 120, 145N, 1210E,  50,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052312, 72, JAVN,   0, 145N, 1165E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052312, 72, JAVN,  12, 145N, 1172E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052312, 72, JAVN,  24, 144N, 1174E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052312, 72, JAVN,  36, 146N, 1183E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052312, 72, JAVN,  48, 154N, 1186E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052312, 72, JAVN,  60, 155N, 1193E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052312, 72, JAVN,  72, 157N, 1196E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052312, 72, JAVN,  84, 168N, 1205E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052312, 72, JAVN,  96, 175N, 1230E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052312, 72, JAVN, 108, 186N, 1253E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052312, 72, JAVN, 120, 195N, 1270E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, EGRA,   0, 152N, 1186E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, EGRA,   6, 157N, 1184E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, EGRA,  12, 163N, 1183E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, EGRA,  18,  86N,  589E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, EGRA,  24, 172N, 1178E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, EGRA,  30, 172N, 1176E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, EGRA,  36, 173N, 1174E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, EGRA,  42, 167N, 1177E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, EGRA,  48, 160N, 1180E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, EGRA,  54, 159N, 1187E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, EGRA,  60, 158N, 1193E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, EGRA,  66, 157N, 1200E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, EGRA,  72, 156N, 1207E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, JGSA,   0, 152N, 1186E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, JGSA,   6, 155N, 1185E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, JGSA,  12, 158N, 1185E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, JGSA,  18, 164N, 1187E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, JGSA,  24, 171N, 1189E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, JGSA,  30, 176N, 1187E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, JGSA,  36, 181N, 1185E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, JGSA,  42, 186N, 1184E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, JGSA,  48, 191N, 1183E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, JGSA,  54, 199N, 1183E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, JGSA,  60, 208N, 1184E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, NGPA,   0, 152N, 1186E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, NGPA,   6, 157N, 1181E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, NGPA,  12, 163N, 1176E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, NGPA,  18, 165N, 1170E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, NGPA,  24, 168N, 1164E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, NGPA,  30, 164N, 1160E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, NGPA,  36, 160N, 1156E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, NGPA,  42, 157N, 1159E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, NGPA,  48, 154N, 1162E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, NGPA,  54, 155N, 1166E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, NGPA,  60, 156N, 1169E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, NGPA,  66, 157N, 1168E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, NGPA,  72, 158N, 1166E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, NGPA,  78, 159N, 1170E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, NGPA,  84, 160N, 1174E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, NGPA,  90, 158N, 1177E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 03, NGPA,  96, 155N, 1180E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2003052400, 71, JNGP,   0, 165N, 1173E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 05, 2003052400, 71, JNGP,  12, 165N, 1181E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
