AL, 23, 2020091500, 01, CARQ, -24,  85N,  146W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 23, 2020091500, 01, CARQ, -18,  85N,  166W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 23, 2020091500, 01, CARQ, -12,  86N,  175W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 276,   9,     INVEST,  , 
AL, 23, 2020091500, 01, CARQ,  -6,  87N,  185W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 23, 2020091500, 01, CARQ,   0,  86N,  195W,  25, 1010, DB,  34, NEQ,    0,    0,    0,    0, 1012,   90,  30,   0,   0,   L,   0,   X, 270,  10,     INVEST, S, 
AL, 23, 2020091500, 01, CARQ,   0,  86N,  195W,  25, 1010, DB,  50, NEQ,    0,    0,    0,    0, 1012,   90,  30,   0,   0,   L,   0,   X, 270,  10,     INVEST, S, 
AL, 23, 2020091500, 01, CARQ,   0,  86N,  195W,  25, 1010, DB,  64, NEQ,    0,    0,    0,    0, 1012,   90,  30,   0,   0,   L,   0,   X, 270,  10,     INVEST, S, 
AL, 23, 2020091500, 03, CEMN,   0,  83N,  189W,  24, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, CLP5,  96, 121N,  406W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, CLP5, 108, 134N,  436W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, CLP5, 120, 146N,  465W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC,   0,  86N,  183W,  24, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC,   6,  86N,  192W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC,  12,  83N,  195W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC,  18,  86N,  199W,  28, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC,  24,  92N,  204W,  28, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC,  30,  99N,  212W,  31, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC,  36,  98N,  224W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC,  42,  98N,  232W,  34, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC,  48,  98N,  242W,  35, 1004, XX,  34, NEQ,   64,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC,  54, 101N,  252W,  37, 1002, XX,  34, NEQ,   74,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC,  60, 101N,  263W,  41, 1003, XX,  34, NEQ,   63,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC,  66, 101N,  274W,  39, 1000, XX,  34, NEQ,  153,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC,  72, 102N,  286W,  40, 1001, XX,  34, NEQ,   93,    0,    0,   92, 
AL, 23, 2020091500, 03,  CMC,  78, 104N,  299W,  45,  997, XX,  34, NEQ,   93,   51,   36,   59, 
AL, 23, 2020091500, 03,  CMC,  84, 105N,  310W,  48,  996, XX,  34, NEQ,   69,   61,   31,   54, 
AL, 23, 2020091500, 03,  CMC,  90, 107N,  322W,  46,  993, XX,  34, NEQ,   78,   46,    0,   77, 
AL, 23, 2020091500, 03,  CMC,  96, 110N,  331W,  45,  994, XX,  34, NEQ,  102,   61,    0,   74, 
AL, 23, 2020091500, 03,  CMC, 102, 118N,  343W,  50,  992, XX,  34, NEQ,   91,   69,   32,   72, 
AL, 23, 2020091500, 03,  CMC, 102, 118N,  343W,  50,  992, XX,  50, NEQ,   37,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC, 108, 125N,  354W,  52,  994, XX,  34, NEQ,  105,   89,   39,   83, 
AL, 23, 2020091500, 03,  CMC, 108, 125N,  354W,  52,  994, XX,  50, NEQ,   53,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC, 114, 134N,  365W,  50,  991, XX,  34, NEQ,  122,  112,   45,  104, 
AL, 23, 2020091500, 03,  CMC, 114, 134N,  365W,  50,  991, XX,  50, NEQ,   35,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC, 120, 144N,  374W,  52,  991, XX,  34, NEQ,  133,  115,   46,  104, 
AL, 23, 2020091500, 03,  CMC, 120, 144N,  374W,  52,  991, XX,  50, NEQ,   46,    0,    0,   51, 
AL, 23, 2020091500, 03,  CMC, 126, 157N,  384W,  58,  988, XX,  34, NEQ,  149,  118,   69,  124, 
AL, 23, 2020091500, 03,  CMC, 126, 157N,  384W,  58,  988, XX,  50, NEQ,   66,   57,    0,   67, 
AL, 23, 2020091500, 03,  CMC, 132, 167N,  395W,  59,  990, XX,  34, NEQ,  133,  105,   77,  152, 
AL, 23, 2020091500, 03,  CMC, 132, 167N,  395W,  59,  990, XX,  50, NEQ,   67,   63,    0,   34, 
AL, 23, 2020091500, 03,  CMC, 138, 178N,  407W,  59,  989, XX,  34, NEQ,  124,  118,   76,  116, 
AL, 23, 2020091500, 03,  CMC, 138, 178N,  407W,  59,  989, XX,  50, NEQ,   68,   50,    0,   44, 
AL, 23, 2020091500, 03,  CMC, 144, 185N,  418W,  53,  993, XX,  34, NEQ,  119,  102,   56,   99, 
AL, 23, 2020091500, 03,  CMC, 144, 185N,  418W,  53,  993, XX,  50, NEQ,   52,   43,    0,   44, 
AL, 23, 2020091500, 03,  CMC, 150, 193N,  426W,  52,  992, XX,  34, NEQ,  124,  102,   52,   98, 
AL, 23, 2020091500, 03,  CMC, 150, 193N,  426W,  52,  992, XX,  50, NEQ,   51,   32,    0,    0, 
AL, 23, 2020091500, 03,  CMC, 156, 202N,  432W,  51,  995, XX,  34, NEQ,  141,  101,   53,  118, 
AL, 23, 2020091500, 03,  CMC, 156, 202N,  432W,  51,  995, XX,  50, NEQ,   41,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC, 162, 208N,  438W,  50,  993, XX,  34, NEQ,  123,   93,   46,  109, 
AL, 23, 2020091500, 03,  CMC, 168, 215N,  444W,  53,  995, XX,  34, NEQ,  124,   93,   50,   96, 
AL, 23, 2020091500, 03,  CMC, 168, 215N,  444W,  53,  995, XX,  50, NEQ,   47,    0,    0,   40, 
AL, 23, 2020091500, 03,  CMC, 174, 220N,  450W,  51,  995, XX,  34, NEQ,  105,   77,   52,   99, 
AL, 23, 2020091500, 03,  CMC, 174, 220N,  450W,  51,  995, XX,  50, NEQ,   41,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC, 180, 224N,  454W,  46,  999, XX,  34, NEQ,  114,   70,   48,  113, 
AL, 23, 2020091500, 03,  CMC, 186, 230N,  456W,  43, 1000, XX,  34, NEQ,   91,   69,    0,   77, 
AL, 23, 2020091500, 03,  CMC, 192, 237N,  456W,  40, 1004, XX,  34, NEQ,   82,   68,    0,   64, 
AL, 23, 2020091500, 03,  CMC, 198, 245N,  458W,  41, 1003, XX,  34, NEQ,   88,   66,    0,   59, 
AL, 23, 2020091500, 03,  CMC, 204, 249N,  459W,  34, 1007, XX,  34, NEQ,   63,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC, 210, 256N,  457W,  34, 1005, XX,  34, NEQ,   38,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC, 216, 262N,  456W,  36, 1008, XX,  34, NEQ,   61,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC, 222, 270N,  457W,  34, 1006, XX,  34, NEQ,   50,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC, 228, 279N,  459W,  34, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC, 234, 289N,  460W,  30, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  CMC, 240, 298N,  459W,  29, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, CTCX,   0,  79N,  192W,  21, 1012, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 107,   0,   0, 
AL, 23, 2020091500, 03, CTCX,   6,  73N,  201W,  32, 1009, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  42,   0,   0, 
AL, 23, 2020091500, 03, CTCX,  12,  77N,  195W,  30, 1011, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  77,   0,   0, 
AL, 23, 2020091500, 03, CTCX,  18,  79N,  200W,  35, 1008, XX,  34, NEQ,    0,    0,  129,    0,    0,    0,  65,   0,   0, 
AL, 23, 2020091500, 03, CTCX,  24,  86N,  212W,  36, 1011, XX,  34, NEQ,    0,    0,   64,    0,    0,    0,  62,   0,   0, 
AL, 23, 2020091500, 03, CTCX,  30,  89N,  216W,  33, 1008, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  37,   0,   0, 
AL, 23, 2020091500, 03, CTCX,  36,  95N,  225W,  31, 1010, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  66,   0,   0, 
AL, 23, 2020091500, 03, CTCX,  42, 100N,  235W,  32, 1007, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  40,   0,   0, 
AL, 23, 2020091500, 03, CTCX,  48, 104N,  250W,  47, 1004, XX,  34, NEQ,   30,   18,    7,   25,    0,    0,  13,   0,   0, 
AL, 23, 2020091500, 03, CTCX,  54, 106N,  263W,  46, 1004, XX,  34, NEQ,   34,   24,    0,   25,    0,    0,  14,   0,   0, 
AL, 23, 2020091500, 03, CTCX,  60, 108N,  280W,  38, 1006, XX,  34, NEQ,   28,   21,    0,   24,    0,    0,  16,   0,   0, 
AL, 23, 2020091500, 03, CTCX,  66, 107N,  296W,  48, 1005, XX,  34, NEQ,   47,   39,    0,    0,    0,    0,  25,   0,   0, 
AL, 23, 2020091500, 03, CTCX,  72, 108N,  314W,  50, 1006, XX,  34, NEQ,   30,   33,    0,    0,    0,    0,  18,   0,   0, 
AL, 23, 2020091500, 03, CTCX,  72, 108N,  314W,  50, 1006, XX,  50, NEQ,   18,    0,    0,    0,    0,    0,  18,   0,   0, 
AL, 23, 2020091500, 03, CTCX,  78, 110N,  328W,  37, 1004, XX,  34, NEQ,   32,   30,   23,    0,    0,    0,  27,   0,   0, 
AL, 23, 2020091500, 03, CTCX,  84, 110N,  345W,  49, 1005, XX,  34, NEQ,   45,   32,    0,   34,    0,    0,  31,   0,   0, 
AL, 23, 2020091500, 03, CTCX,  90, 113N,  362W,  42, 1004, XX,  34, NEQ,   34,    0,    0,   24,    0,    0,  28,   0,   0, 
AL, 23, 2020091500, 03, CTCX,  96, 115N,  378W,  37, 1007, XX,  34, NEQ,   25,    0,    0,   25,    0,    0,  20,   0,   0, 
AL, 23, 2020091500, 03, CTCX, 102, 118N,  397W,  38, 1006, XX,  34, NEQ,   31,    0,    0,   26,    0,    0,  20,   0,   0, 
AL, 23, 2020091500, 03, CTCX, 108, 122N,  414W,  37, 1009, XX,  34, NEQ,   33,    0,    0,   31,    0,    0,  22,   0,   0, 
AL, 23, 2020091500, 03, CTCX, 114, 126N,  432W,  37, 1007, XX,  34, NEQ,    0,    0,    0,   25,    0,    0,  23,   0,   0, 
AL, 23, 2020091500, 03, CTCX, 120, 130N,  450W,  35, 1010, XX,  34, NEQ,   30,    0,    0,   52,    0,    0,  27,   0,   0, 
AL, 23, 2020091500, 03, CTCX, 126, 131N,  469W,  29, 1008, XX,  34, NEQ,    0,    0,    0,  147,    0,    0,  74,   0,   0, 
AL, 23, 2020091500, 03, DSHP,   0,  86N,  195W,  25,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, DSHP,  12,  89N,  217W,  31,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, DSHP,  24,  89N,  237W,  36,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, DSHP,  36,  88N,  256W,  41,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, DSHP,  48,  84N,  271W,  47,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, DSHP,  60,  80N,  285W,  54,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, DSHP,  72,  80N,  302W,  61,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, DSHP,  84,  86N,  326W,  67,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, DSHP,  96,  96N,  351W,  72,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, DSHP, 108, 110N,  381W,  76,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, DSHP, 120, 129N,  408W,  79,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, DSHP, 132,   0N,    0W,  77,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, DSHP, 144,   0N,    0W,  74,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, DSHP, 156,   0N,    0W,  72,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, DSHP, 168,   0N,    0W,  69,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, IVCN,   0,   0N,    0W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, IVCN,  12,   0N,    0W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, IVCN,  24,   0N,    0W,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, IVCN,  36,   0N,    0W,  38,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, IVCN,  48,   0N,    0W,  43,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, IVCN,  60,   0N,    0W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, IVCN,  72,   0N,    0W,  56,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, IVCN,  84,   0N,    0W,  63,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, IVCN,  96,   0N,    0W,  70,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, IVCN, 108,   0N,    0W,  77,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, IVCN, 120,   0N,    0W,  79,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, IVCN, 132,   0N,    0W,  75,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, IVCN, 144,   0N,    0W,  68,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, IVCN, 156,   0N,    0W,  62,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, IVCN, 168,   0N,    0W,  57,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, LGEM,   0,  86N,  195W,  25,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, LGEM,  12,  89N,  217W,  29,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, LGEM,  24,  89N,  237W,  32,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, LGEM,  36,  88N,  256W,  35,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, LGEM,  48,  84N,  271W,  39,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, LGEM,  60,  80N,  285W,  43,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, LGEM,  72,  80N,  302W,  50,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, LGEM,  84,  86N,  326W,  58,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, LGEM,  96,  96N,  351W,  68,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, LGEM, 108, 110N,  381W,  77,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, LGEM, 120, 129N,  408W,  79,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, LGEM, 132,   0N,    0W,  72,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, LGEM, 144,   0N,    0W,  61,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, LGEM, 156,   0N,    0W,  51,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, LGEM, 168,   0N,    0W,  44,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  NGX,   0,  79N,  190W,  17, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  NGX,   6,  81N,  196W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  NGX,  12,  84N,  202W,  19, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  NGX,  18,  87N,  206W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  NGX,  24,  89N,  210W,  20, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  NGX,  30,  91N,  212W,  18, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  NGX,  36,  93N,  204W,  15, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  NGX,  42,  94N,  207W,  15, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  NGX,  48,  96N,  220W,  16, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  NGX,  54,  93N,  241W,  13, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  NGX,  60,  84N,  267W,  16, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  NGX,  66,  84N,  273W,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  NGX,  72,  84N,  281W,  16, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03,  NGX,  84,  83N,  300W,  18, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, OCD5,   0,  86N,  195W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, OCD5,  12,  87N,  218W,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, OCD5,  24,  91N,  240W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, OCD5,  36,  94N,  264W,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, OCD5,  48, 101N,  290W,  43,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, OCD5,  60, 101N,  317W,  45,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, OCD5,  72, 102N,  343W,  48,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, OCD5,  84, 109N,  376W,  51,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, OCD5,  96, 121N,  406W,  53,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, OCD5, 108, 134N,  436W,  53,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 23, 2020091500, 03, OCD5, 120, 146N,  465W,  46,    0,   ,   0,    ,    0,    0,    0,    0, 
