SH, 99, 2012010606, 03, AVNO, 000, 177S,  406E,  25, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2012010606, 03, AVNO, 006, 173S,  405E,  29, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2012010606, 03, AVNO, 012, 172S,  406E,  31, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2012010606, 03, AVNO, 018, 173S,  408E,  29, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2012010606, 03, AVNO, 024, 178S,  412E,  36, 1002, XX,  34, NEQ, 0199, 0185, 0000, 0000
SH, 99, 2012010606, 03, AVNO, 030, 189S,  419E,  37,  999, XX,  34, NEQ, 0188, 0000, 0000, 0000
SH, 99, 2012010606, 03, AVNO, 036, 198S,  430E,  40, 1001, XX,  34, NEQ, 0206, 0063, 0000, 0000
SH, 99, 2012010606, 03, AVNO, 042, 208S,  432E,  36,  998, XX,  34, NEQ, 0000, 0000, 0042, 0045
SH, 99, 2012010606, 03, AVNO, 048, 207S,  438E,  36,  999, XX,  34, NEQ, 0073, 0000, 0000, 0000
SH, 99, 2012010606, 03, AVNO, 054, 217S,  446E,  31,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2012010606, 03, AVNO, 060, 223S,  454E,  37, 1001, XX,  34, NEQ, 0000, 0186, 0000, 0000
SH, 99, 2012010606, 03, AVNO, 066, 225S,  453E,  33, 1000, XX,  34, NEQ, 0000, 0197, 0000, 0000
SH, 99, 2012010606, 03, AVNO, 072, 223S,  455E,  30, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2012010606, 03, AVNO, 078, 224S,  473E,  31, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2012010606, 03, AVNO, 084, 226S,  484E,  32, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2012010606, 03, AVNO, 090, 225S,  492E,  30, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2012010606, 03, AVNO, 096, 232S,  504E,  37, 1002, XX,  34, NEQ, 0000, 0204, 0158, 0000
SH, 99, 2012010606, 03, AVNO, 102, 252S,  514E,  40,  999, XX,  34, NEQ, 0295, 0120, 0107, 0105
SH, 99, 2012010606, 03, AVNO, 108, 251S,  520E,  43, 1000, XX,  34, NEQ, 0000, 0218, 0143, 0115
SH, 99, 2012010606, 03, AVNO, 114, 254S,  524E,  43,  997, XX,  34, NEQ, 0000, 0249, 0127, 0203
SH, 99, 2012010606, 03, AVNO, 120, 260S,  533E,  46,  999, XX,  34, NEQ, 0000, 0266, 0127, 0117
SH, 99, 2012010606, 03, AVNO, 126, 260S,  534E,  45,  996, XX,  34, NEQ, 0000, 0307, 0182, 0142
SH, 99, 2012010606, 03, AVNO, 132, 252S,  543E,  42,  998, XX,  34, NEQ, 0000, 0347, 0287, 0128
SH, 99, 2012010606, 03, AVNO, 138, 259S,  544E,  37,  997, XX,  34, NEQ, 0000, 0317, 0256, 0000
SH, 99, 2012010606, 03, AVNO, 144, 259S,  534E,  36,  999, XX,  34, NEQ, 0000, 0333, 0248, 0000
SH, 99, 2012010606, 03, AVNO, 150, 253S,  529E,  31,  999, XX,  34, NEQ, 0000, 0000, 0285, 0000
SH, 99, 2012010606, 03, AVNO, 156, 250S,  527E,  31, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2012010606, 03, AVNO, 162, 251S,  521E,  29, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2012010606, 03, AVNO, 168, 252S,  514E,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2012010606, 03, AVNO, 174, 251S,  506E,  27, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2012010606, 03, AVNO, 180, 250S,  500E,  29, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2012010612, 03, AVNO, 000, 173S,  404E,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2012010612, 03, AVNO, 006, 170S,  406E,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2012010612, 03, AVNO, 012, 173S,  407E,  31, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2012010612, 03, AVNO, 018, 179S,  410E,  38, 1002, XX,  34, NEQ, 0000, 0171, 0000, 0000
SH, 99, 2012010612, 03, AVNO, 024, 190S,  413E,  36, 1000, XX,  34, NEQ, 0218, 0099, 0076, 0000
SH, 99, 2012010612, 03, AVNO, 030, 187S,  418E,  37, 1001, XX,  34, NEQ, 0183, 0151, 0079, 0000
SH, 99, 2012010612, 03, AVNO, 036, 204S,  426E,  40,  998, XX,  34, NEQ, 0211, 0055, 0069, 0083
SH, 99, 2012010612, 03, AVNO, 042, 205S,  429E,  39,  998, XX,  34, NEQ, 0060, 0000, 0094, 0082
