WP, 98, 2005110918, 72, JAVN,   0,  50N, 1439E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005110918, 72, JAVN,  12,  64N, 1421E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005110918, 72, JAVN,  24,  49N, 1398E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005110918, 72, JAVN,  36,  30N, 1391E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005110918, 72, JAVN,  48,  21N, 1382E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005110918, 72, JAVN,  60,  12N, 1403E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005110918, 72, JAVN,  72,  23N, 1374E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005110918, 72, JAVN,  84,  28N, 1383E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005110918, 72, JAVN,  96,  42N, 1395E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005110918, 72, JAVN, 108,  51N, 1405E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005110918, 72, JAVN, 120,  63N, 1398E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005111000, 72, JAVN,   0,  51N, 1424E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005111000, 72, JAVN,  12,  43N, 1401E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005111000, 72, JAVN,  24,  40N, 1379E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005111000, 72, JAVN,  36,  31N, 1379E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005111000, 72, JAVN,  48,  30N, 1371E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005111000, 72, JAVN,  60,  41N, 1380E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005111000, 72, JAVN,  72,  50N, 1369E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005111000, 72, JAVN,  84,  44N, 1347E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005111000, 72, JAVN,  96,  68N, 1380E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005111000, 72, JAVN, 108,  62N, 1388E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005111000, 72, JAVN, 120,  88N, 1381E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005111006, 72, JAVN,   0,  43N, 1422E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005111006, 72, JAVN,  12,  31N, 1450E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005111006, 72, JAVN,  24,  37N, 1429E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 98, 2005111006, 72, JAVN,  36,  22N, 1385E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
