IO, 92, 2013050806, 03, GFDN,   0,  62N,  886E,  21, 1008
IO, 92, 2013050806, 03, GFDN,   6,  77N,  897E,  23, 1006
IO, 92, 2013050806, 03, NVGM, 000,  66N,  903E,  15, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050806, 03, NVGM, 006,  59N,  905E,  16, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, COFN, 012,  43N,  925E,  38, 1007, XX,  34, NEQ, 0000, 0175, 0000, 0053,    0,    0, 044
IO, 92, 2013050812, 03, COFN, 018,  40N,  926E,  39, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0104,    0,    0, 101
IO, 92, 2013050812, 03, COFN, 024,  46N,  934E,  32, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0169,    0,    0, 088
IO, 92, 2013050812, 03, COFN, 030,  44N,  945E,  32, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 105
IO, 92, 2013050812, 03, COFN, 036,  43N,  947E,  31, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
IO, 92, 2013050812, 03, COFN, 042,  41N,  948E,  32, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 050
IO, 92, 2013050812, 03, COFN, 048,  44N,  951E,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
IO, 92, 2013050812, 03, COFN, 054,  49N,  952E,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
IO, 92, 2013050812, 03, COFN, 060,  50N,  947E,  27, 1006, XX,  34, NEQ, 0000, 0200, 0172, 0000,    0,    0, 083
IO, 92, 2013050812, 03, COFN, 066,  53N,  946E,  30, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 079
IO, 92, 2013050812, 03, COFN, 072,  60N,  945E,  24, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 051
IO, 92, 2013050812, 03, COFN, 078,  64N,  934E,  30, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 049
IO, 92, 2013050812, 03, COFN, 084,  76N,  927E,  29, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 048
IO, 92, 2013050812, 03, COFN, 090,  75N,  920E,  30, 1007, XX,  34, NEQ, 0000, 0000, 0173, 0000,    0,    0, 047
IO, 92, 2013050812, 03, COFN, 096,  70N,  916E,  29, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 027
IO, 92, 2013050812, 03, COFN, 102,  74N,  913E,  23, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
IO, 92, 2013050812, 03, COFN, 108,  80N,  900E,  28, 1004, XX,  34, NEQ, 0000, 0340, 0000, 0000,    0,    0, 045
IO, 92, 2013050812, 03, COFN, 114,  83N,  897E,  33, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 062
IO, 92, 2013050812, 03, COFN, 120,  85N,  897E,  34, 1004, XX,  34, NEQ, 0104, 0000, 0000, 0000,    0,    0, 101
IO, 92, 2013050812, 03, COFN, 126,  90N,  895E,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 106
IO, 92, 2013050812, 03, GFDN,   0,  57N,  893E,  18, 1006
IO, 92, 2013050812, 03, NG01, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG02, 000,  64N,  903E,  17, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 000,  62N,  895E,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 006,  55N,  896E,  26, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 012,  57N,  903E,  24, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 018,  57N,  907E,  26, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 024,  56N,  911E,  29, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 030,  59N,  915E,  26, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 036,  65N,  915E,  26, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 042,  69N,  918E,  23, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 048,  70N,  918E,  25, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 054,  75N,  917E,  23, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 060,  78N,  914E,  22, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 066,  80N,  912E,  25, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 072,  84N,  913E,  26, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 078,  88N,  913E,  22, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 084,  94N,  911E,  24, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 090,  99N,  909E,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 096, 104N,  907E,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 102, 108N,  908E,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 108, 111N,  904E,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 114, 117N,  901E,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 120, 120N,  899E,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 126, 125N,  896E,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 132, 129N,  892E,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 138, 129N,  890E,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG03, 144, 130N,  888E,   0,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG04, 000,  63N,  902E,  16, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG05, 000,  55N,  906E,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG05, 006,  35N,  920E,  15, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG05, 012,  29N,  929E,  13, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG05, 018,  34N,  927E,  13, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG05, 024,  35N,  929E,  11, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG05, 030,  35N,  935E,   9, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG05, 036,  38N,  943E,  11, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG06, 000,  58N,  897E,  18, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG06, 006,  47N,  904E,  15, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG06, 012,  50N,  904E,  15, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 000,  50N,  913E,  16, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 006,  43N,  918E,  18, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 012,  42N,  915E,  16, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 018,  42N,  922E,  17, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 024,  48N,  919E,  18, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 030,  48N,  920E,  18, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 036,  55N,  921E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 042,  60N,  920E,  20, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 048,  66N,  921E,  20, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 054,  67N,  922E,  18, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 060,  72N,  929E,  18, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 066,  73N,  929E,  18, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 072,  82N,  928E,  17, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 078,  87N,  931E,  16, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 084,  90N,  930E,  17, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 090,  93N,  932E,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 096,  99N,  932E,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 102, 100N,  937E,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 108, 107N,  937E,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 114, 110N,  940E,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 120, 116N,  941E,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 126, 118N,  945E,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 132, 123N,  947E,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 138, 128N,  954E,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG07, 144, 133N,  954E,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG08, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 000,  57N,  896E,  24, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 006,  62N,  891E,  21, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 012,  57N,  887E,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 018,  57N,  895E,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 024,  56N,  900E,  25, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 030,  59N,  901E,  23, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 036,  64N,  905E,  23, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 042,  68N,  901E,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 048,  74N,  901E,  25, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 054,  80N,  901E,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 060,  84N,  900E,  25, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 066,  88N,  898E,  24, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 072,  96N,  896E,  23, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 078, 101N,  893E,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 084, 109N,  890E,  19, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 090, 113N,  888E,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 096, 119N,  886E,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 102, 125N,  884E,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 108, 130N,  882E,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 114, 134N,  882E,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 120, 138N,  881E,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 126, 135N,  879E,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 132, 139N,  879E,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 138, 142N,  880E,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG09, 144, 141N,  882E,   0,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG10, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG11, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG12, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 000,  71N,  903E,  21, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 006,  75N,  911E,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 012,  79N,  909E,  16, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 018,  78N,  902E,  17, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 024,  80N,  907E,  18, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 030,  80N,  908E,  20, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 036,  83N,  903E,  20, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 042,  88N,  907E,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 048,  92N,  901E,  20, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 054,  92N,  901E,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 060,  91N,  898E,  19, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 066,  87N,  895E,  19, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 072,  92N,  893E,  21, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 078,  98N,  898E,  17, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 084, 101N,  896E,  18, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 090, 104N,  894E,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 096, 110N,  891E,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 102, 113N,  890E,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 108, 118N,  889E,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 114, 122N,  888E,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 120, 130N,  881E,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 126, 134N,  880E,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 132, 139N,  876E,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 138, 142N,  875E,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG13, 144, 148N,  873E,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG14, 000,  47N,  914E,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG14, 006,  42N,  920E,  14, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG15, 000,  58N,  906E,  16, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG15, 006,  48N,  913E,  15, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG15, 012,  44N,  920E,  12, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG15, 018,  49N,  925E,  13, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG15, 024,  51N,  930E,  12, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG15, 030,  57N,  935E,  10, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG15, 036,  53N,  933E,  11, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG15, 042,  57N,  935E,  12, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG15, 048,  61N,  942E,  13, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG15, 054,  57N,  955E,  11, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG15, 060,  55N,  959E,   9, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG15, 066,  47N,  970E,   8, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG15, 072,  57N,  972E,   8, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG15, 078,  79N,  967E,   6, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG16, 000,  71N,  906E,  16, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG16, 006,  69N,  911E,  11, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 000,  56N,  909E,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 006,  47N,  913E,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 012,  48N,  915E,  18, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 018,  51N,  908E,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 024,  56N,  906E,  19, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 030,  62N,  903E,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 036,  69N,  902E,  20, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 042,  74N,  897E,  20, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 048,  79N,  894E,  20, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 054,  83N,  893E,  21, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 060,  89N,  891E,  21, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 066,  90N,  890E,  20, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 072,  97N,  889E,  20, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 078, 102N,  888E,  19, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 084, 108N,  887E,  19, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 090, 112N,  881E,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 096, 118N,  879E,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 102, 120N,  879E,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 108, 124N,  876E,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 114, 128N,  874E,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 120, 135N,  872E,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 126, 137N,  871E,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 132, 138N,  869E,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 138, 145N,  871E,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG17, 144, 155N,  873E,   0,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG18, 000,  60N,  904E,  15, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG19, 000,  64N,  902E,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG19, 006,  56N,  910E,  16, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG19, 012,  53N,  894E,  17, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG19, 018,  54N,  895E,  16, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG19, 024,  57N,  902E,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG20, 000,  53N,  914E,  14, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2013050812, 03, NG20, 006,  41N,  920E,  15, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
