EP, 18, 2014092418, 03, COTC, 000, 150N, 1063W,  30, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 047
EP, 18, 2014092418, 03, COTC, 006, 152N, 1074W,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 031
EP, 18, 2014092418, 03, COTC, 012, 156N, 1081W,  24, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 035
EP, 18, 2014092418, 03, COTC, 018, 163N, 1092W,  37, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0050,    0,    0, 048
EP, 18, 2014092418, 03, COTC, 024, 165N, 1100W,  29, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 020
EP, 18, 2014092418, 03, COTC, 030, 169N, 1107W,  37, 1005, XX,  34, NEQ, 0000, 0000, 0054, 0000,    0,    0, 050
EP, 18, 2014092418, 03, COTC, 036, 173N, 1115W,  32, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 022
EP, 18, 2014092418, 03, COTC, 042, 174N, 1125W,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 019
EP, 18, 2014092418, 03, COTC, 048, 175N, 1132W,  32, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 027
EP, 18, 2014092418, 03, COTC, 054, 179N, 1141W,  34, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 025
EP, 18, 2014092418, 03, COTC, 060, 182N, 1147W,  36, 1005, XX,  34, NEQ, 0000, 0010, 0000, 0000,    0,    0, 008
EP, 18, 2014092418, 03, COTC, 066, 183N, 1152W,  35, 1004, XX,  34, NEQ, 0000, 0024, 0024, 0000,    0,    0, 024
EP, 18, 2014092418, 03, COTC, 072, 184N, 1156W,  28, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 026
EP, 18, 2014092418, 03, COTC, 078, 187N, 1161W,  32, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 020
EP, 18, 2014092418, 03, COTC, 084, 188N, 1164W,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 033
EP, 18, 2014092418, 03, COTC, 090, 190N, 1168W,  31, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 036
EP, 18, 2014092418, 03, COTC, 096, 188N, 1173W,  34, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0028,    0,    0, 028
EP, 18, 2014092418, 03, COTC, 102, 188N, 1176W,  33, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 037
EP, 18, 2014092418, 03, COTC, 108, 189N, 1181W,  35, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0036,    0,    0, 034
EP, 18, 2014092418, 03, COTC, 114, 184N, 1187W,  30, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 083
EP, 18, 2014092418, 03, COTC, 120, 181N, 1193W,  28, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 056
EP, 18, 2014092418, 03, GFDN,   0, 150N, 1063W,  28, 1005
EP, 18, 2014092418, 03, GFDN,   6, 153N, 1071W,  28, 1004
EP, 18, 2014092418, 03, GFDN,  12, 155N, 1079W,  27, 1004
EP, 18, 2014092418, 03, GFDN,  18, 157N, 1088W,  36, 1003
EP, 18, 2014092418, 03, GFDN,  24, 160N, 1096W,  37, 1003
EP, 18, 2014092418, 03, GFDN,  30, 164N, 1101W,  31, 1003
EP, 18, 2014092418, 03, GFDN,  36, 169N, 1106W,  36, 1003
EP, 18, 2014092418, 03, GFDN,  42, 174N, 1112W,  30, 1003
EP, 18, 2014092418, 03, GFDN,  48, 177N, 1119W,  43, 1000
EP, 18, 2014092418, 03, GFDN,  54, 180N, 1123W,  35, 1000
EP, 18, 2014092418, 03, GFDN,  60, 184N, 1126W,  27, 1001
EP, 18, 2014092418, 03, GFDN,  66, 186N, 1129W,  34,  999
EP, 18, 2014092418, 03, GFDN,  72, 188N, 1131W,  35,  999
EP, 18, 2014092418, 03, GFDN,  78, 189N, 1132W,  34,  998
EP, 18, 2014092418, 03, GFDN,  84, 191N, 1135W,  42,  996
EP, 18, 2014092418, 03, GFDN,  90, 193N, 1137W,  41,  993
EP, 18, 2014092418, 03, GFDN,  96, 195N, 1139W,  42,  991
EP, 18, 2014092418, 03, GFDN, 102, 195N, 1143W,  52,  987
EP, 18, 2014092418, 03, GFDN, 108, 196N, 1145W,  49,  988
EP, 18, 2014092418, 03, GFDN, 114, 196N, 1149W,  54,  986
EP, 18, 2014092418, 03, GFDN, 120, 196N, 1153W,  55,  985
EP, 18, 2014092418, 03, GFDN, 126, 196N, 1156W,  52,  986
EP, 18, 2014092418, 03, NVGM, 000, 148N, 1061W,  31, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 18, 2014092418, 03, NVGM, 006, 152N, 1071W,  29, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 18, 2014092418, 03, NVGM, 012, 155N, 1080W,  30, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 18, 2014092418, 03, NVGM, 018, 158N, 1090W,  32, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 18, 2014092418, 03, NVGM, 024, 162N, 1099W,  33, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 18, 2014092418, 03, NVGM, 030, 166N, 1109W,  32, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 18, 2014092418, 03, NVGM, 036, 169N, 1117W,  31, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 18, 2014092418, 03, NVGM, 042, 174N, 1124W,  31, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 18, 2014092418, 03, NVGM, 048, 178N, 1131W,  34, 1004, XX,  34, NEQ, 0095, 0000, 0000, 0000
EP, 18, 2014092418, 03, NVGM, 054, 183N, 1139W,  33, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 18, 2014092418, 03, NVGM, 060, 187N, 1146W,  34, 1002, XX,  34, NEQ, 0080, 0073, 0000, 0000
EP, 18, 2014092418, 03, NVGM, 066, 189N, 1150W,  36,  999, XX,  34, NEQ, 0091, 0100, 0000, 0092
EP, 18, 2014092418, 03, NVGM, 072, 191N, 1154W,  41, 1000, XX,  34, NEQ, 0111, 0137, 0068, 0000
EP, 18, 2014092418, 03, NVGM, 078, 193N, 1155W,  41,  997, XX,  34, NEQ, 0091, 0071, 0078, 0096
EP, 18, 2014092418, 03, NVGM, 084, 196N, 1155W,  48,  998, XX,  34, NEQ, 0125, 0137, 0068, 0090
EP, 18, 2014092418, 03, NVGM, 090, 202N, 1156W,  46,  996, XX,  34, NEQ, 0107, 0147, 0113, 0088
EP, 18, 2014092418, 03, NVGM, 096, 208N, 1158W,  55,  998, XX,  34, NEQ, 0155, 0154, 0085, 0112
EP, 18, 2014092418, 03, NVGM, 096, 208N, 1158W,  55,  998, XX,  50, NEQ, 0074, 0048, 0000, 0066
EP, 18, 2014092418, 03, NVGM, 102, 212N, 1161W,  53,  995, XX,  34, NEQ, 0102, 0132, 0110, 0156
EP, 18, 2014092418, 03, NVGM, 102, 212N, 1161W,  53,  995, XX,  50, NEQ, 0064, 0000, 0061, 0070
EP, 18, 2014092418, 03, NVGM, 108, 214N, 1164W,  53,  996, XX,  34, NEQ, 0111, 0165, 0122, 0137
EP, 18, 2014092418, 03, NVGM, 108, 214N, 1164W,  53,  996, XX,  50, NEQ, 0049, 0000, 0000, 0061
EP, 18, 2014092418, 03, NVGM, 114, 217N, 1167W,  60,  994, XX,  34, NEQ, 0112, 0176, 0105, 0111
EP, 18, 2014092418, 03, NVGM, 114, 217N, 1167W,  60,  994, XX,  50, NEQ, 0077, 0080, 0100, 0094
EP, 18, 2014092418, 03, NVGM, 120, 218N, 1171W,  59,  996, XX,  34, NEQ, 0150, 0128, 0143, 0153
EP, 18, 2014092418, 03, NVGM, 120, 218N, 1171W,  59,  996, XX,  50, NEQ, 0072, 0074, 0089, 0108
EP, 18, 2014092418, 03, NVGM, 126, 219N, 1174W,  61,  994, XX,  34, NEQ, 0095, 0127, 0106, 0161
EP, 18, 2014092418, 03, NVGM, 126, 219N, 1174W,  61,  994, XX,  50, NEQ, 0095, 0063, 0085, 0083
EP, 18, 2014092418, 03, NVGM, 132, 218N, 1175W,  61,  996, XX,  34, NEQ, 0115, 0135, 0110, 0143
EP, 18, 2014092418, 03, NVGM, 132, 218N, 1175W,  61,  996, XX,  50, NEQ, 0067, 0064, 0074, 0094
EP, 18, 2014092418, 03, NVGM, 138, 220N, 1177W,  60,  994, XX,  34, NEQ, 0136, 0133, 0166, 0156
EP, 18, 2014092418, 03, NVGM, 138, 220N, 1177W,  60,  994, XX,  50, NEQ, 0067, 0054, 0090, 0074
EP, 18, 2014092418, 03, NVGM, 144, 221N, 1180W,  61,  995, XX,  34, NEQ, 0099, 0115, 0106, 0144
EP, 18, 2014092418, 03, NVGM, 144, 221N, 1180W,  61,  995, XX,  50, NEQ, 0067, 0031, 0092, 0069
EP, 18, 2014092418, 03, NVGM, 150, 224N, 1182W,  64,  993, XX,  34, NEQ, 0185, 0170, 0167, 0202
EP, 18, 2014092418, 03, NVGM, 150, 224N, 1182W,  64,  993, XX,  50, NEQ, 0105, 0066, 0055, 0120
EP, 18, 2014092418, 03, NVGM, 150, 224N, 1182W,  64,  993, XX,  64, NEQ, 0000, 0000, 0000, 0047
EP, 18, 2014092418, 03, NVGM, 156, 225N, 1185W,  65,  994, XX,  34, NEQ, 0165, 0050, 0125, 0121
