CP, 81, 2012091318, 01, CARQ, -24, 115N, 1434W,  30,    0, TS,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,  COMMSTEST,  , 
CP, 81, 2012091318, 01, CARQ, -18, 121N, 1450W,  35,    0, TS,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,  COMMSTEST,  , 
CP, 81, 2012091318, 01, CARQ, -12, 123N, 1465W,  40,    0, TS,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X, 274,  17,  COMMSTEST,  , 
CP, 81, 2012091318, 01, CARQ,  -6, 123N, 1484W,  40,    0, TS,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,  COMMSTEST,  , 
CP, 81, 2012091318, 01, CARQ,   0, 124N, 1499W,  50, 1002, TS,  34, NEQ,  100,   60,   60,  100, 1008,  100,  30,   0,   0,   C,   0,   X, 275,  16,  COMMSTEST, M , 
CP, 81, 2012091318, 01, CARQ,   0, 124N, 1499W,  50, 1002, TS,  50, NEQ,   30,   15,   15,   30, 1008,  100,  30,   0,   0,   C,   0,   X, 275,  16,  COMMSTEST, M , 
CP, 81, 2012091318, 01, CARQ,   0, 124N, 1499W,  50, 1002, TS,  64, NEQ,    0,    0,    0,    0, 1008,  100,  30,   0,   0,   C,   0,   X, 275,  16,  COMMSTEST, M , 
CP, 81, 2012091318, 03, BAMD,  12, 123N, 1515W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMD,  24, 121N, 1528W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMD,  36, 119N, 1542W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMD,  48, 116N, 1554W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMD,  60, 114N, 1567W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMD,  72, 114N, 1581W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMD,  84, 113N, 1597W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMD,  96, 113N, 1614W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMD, 108, 112N, 1631W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMD, 120, 113N, 1647W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMD, 132, 115N, 1658W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMD, 144, 118N, 1665W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMD, 156, 123N, 1671W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMD, 168, 130N, 1678W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMM,  12, 123N, 1519W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMM,  24, 123N, 1538W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMM,  36, 124N, 1556W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMM,  48, 126N, 1572W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMM,  60, 127N, 1587W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMM,  72, 129N, 1603W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMM,  84, 133N, 1621W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMM,  96, 136N, 1638W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMM, 108, 138N, 1651W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMM, 120, 139N, 1663W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMM, 132, 143N, 1671W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMM, 144, 148N, 1677W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMM, 156, 155N, 1680W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMM, 168, 161N, 1686W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMS,  12, 125N, 1521W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMS,  24, 126N, 1543W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMS,  36, 129N, 1562W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMS,  48, 130N, 1578W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMS,  60, 131N, 1592W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMS,  72, 131N, 1607W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMS,  84, 132N, 1624W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMS,  96, 133N, 1642W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMS, 108, 133N, 1657W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMS, 120, 131N, 1671W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMS, 132, 133N, 1684W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMS, 144, 137N, 1695W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMS, 156, 142N, 1705W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, BAMS, 168, 146N, 1717W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2012091318, 03, CLIP,  12, 126N, 1531W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
