WP, 14, 2013082600, 03, HWRF, 000, 158N, 1260E,  25, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
WP, 14, 2013082600, 03, HWRF, 006, 167N, 1254E,  28, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  64
WP, 14, 2013082600, 03, HWRF, 012, 179N, 1241E,  34, 1002, XX,  34, NEQ, 0000, 0130, 0000, 0000,    0,    0,  32
WP, 14, 2013082600, 03, HWRF, 018, 182N, 1236E,  38,  999, XX,  34, NEQ, 0029, 0025, 0050, 0000,    0,    0,  19
WP, 14, 2013082600, 03, HWRF, 024, 189N, 1236E,  41, 1000, XX,  34, NEQ, 0033, 0043, 0118, 0116,    0,    0,  18
WP, 14, 2013082600, 03, HWRF, 030, 199N, 1234E,  37,  999, XX,  34, NEQ, 0000, 0038, 0139, 0000,    0,    0,  99
WP, 14, 2013082600, 03, HWRF, 036, 203N, 1232E,  37, 1001, XX,  34, NEQ, 0000, 0044, 0139, 0000,    0,    0,  36
WP, 14, 2013082600, 03, HWRF, 042, 209N, 1231E,  35,  997, XX,  34, NEQ, 0034, 0045, 0157, 0000,    0,    0,  40
WP, 14, 2013082600, 03, HWRF, 048, 215N, 1230E,  32, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  57
WP, 14, 2013082600, 03, HWRF, 054, 217N, 1228E,  36,  998, XX,  34, NEQ, 0000, 0000, 0102, 0000,    0,    0,  97
WP, 14, 2013082600, 03, HWRF, 060, 218N, 1232E,  46,  998, XX,  34, NEQ, 0035, 0050, 0063, 0000,    0,    0,  35
WP, 14, 2013082600, 03, HWRF, 066, 229N, 1234E,  35,  996, XX,  34, NEQ, 0000, 0047, 0053, 0000,    0,    0,  49
WP, 14, 2013082600, 03, HWRF, 072, 236N, 1233E,  36,  998, XX,  34, NEQ, 0000, 0023, 0000, 0000,    0,    0,  19
WP, 14, 2013082600, 03, HWRF, 078, 241N, 1232E,  30,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  31
WP, 14, 2013082600, 03, HWRF, 084, 245N, 1233E,  30,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  33
WP, 14, 2013082600, 03, HWRF, 090, 252N, 1235E,  38,  997, XX,  34, NEQ, 0000, 0037, 0037, 0000,    0,    0,  35
WP, 14, 2013082600, 03, HWRF, 096, 259N, 1239E,  27, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  40
WP, 14, 2013082600, 03, HWRF, 102, 266N, 1242E,  26,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  20
WP, 14, 2013082600, 03, HWRF, 108, 269N, 1244E,  23, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  23
WP, 14, 2013082600, 03, HWRF, 114, 272N, 1244E,  28,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  31
WP, 14, 2013082600, 03, HWRF, 120, 277N, 1246E,  35, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0053,    0,    0,  49
WP, 14, 2013082600, 03, HWRF, 126, 270N, 1247E,  31, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  51
WP, 14, 2013082606, 03, HWRF, 000, 163N, 1249E,  26, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  85
WP, 14, 2013082606, 03, HWRF, 006, 175N, 1241E,  23, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 101
WP, 14, 2013082606, 03, HWRF, 012, 183N, 1233E,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  95
WP, 14, 2013082606, 03, HWRF, 018, 192N, 1227E,  28, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
WP, 14, 2013082606, 03, HWRF, 024, 193N, 1220E,  30, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  17
WP, 14, 2013082606, 03, HWRF, 030, 196N, 1218E,  33, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  62
WP, 14, 2013082606, 03, HWRF, 036, 199N, 1212E,  33, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  53
WP, 14, 2013082606, 03, HWRF, 042, 205N, 1213E,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 103
WP, 14, 2013082606, 03, HWRF, 048, 206N, 1217E,  34, 1002, XX,  34, NEQ, 0000, 0000, 0073, 0000,    0,    0,  73
WP, 14, 2013082606, 03, HWRF, 054, 212N, 1225E,  33, 1003, XX,  34, NEQ, 0000, 0000, 0111, 0000,    0,    0, 108
WP, 14, 2013082606, 03, HWRF, 060, 210N, 1226E,  44, 1000, XX,  34, NEQ, 0000, 0053, 0067, 0000,    0,    0,  46
WP, 14, 2013082606, 03, HWRF, 066, 217N, 1236E,  31, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  82
WP, 14, 2013082606, 03, HWRF, 072, 223N, 1241E,  40, 1000, XX,  34, NEQ, 0000, 0082, 0000, 0000,    0,    0,  74
WP, 14, 2013082606, 03, HWRF, 078, 230N, 1248E,  24, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  84
WP, 14, 2013082606, 03, HWRF, 084, 240N, 1252E,  24, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  65
WP, 14, 2013082606, 03, HWRF, 090, 246N, 1255E,  21, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  97
WP, 14, 2013082606, 03, HWRF, 096, 250N, 1259E,  24, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  32
WP, 14, 2013082606, 03, HWRF, 102, 257N, 1266E,  22, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  58
WP, 14, 2013082606, 03, HWRF, 108, 265N, 1270E,  24, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 100
WP, 14, 2013082606, 03, HWRF, 114, 273N, 1278E,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  69
WP, 14, 2013082606, 03, HWRF, 120, 280N, 1283E,  22, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  71
WP, 14, 2013082612, 03, HWRF, 000, 173N, 1241E,  34,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 101
WP, 14, 2013082612, 03, HWRF, 006, 180N, 1240E,  38,  998, XX,  34, NEQ, 0101, 0067, 0068, 0000,    0,    0,  51
WP, 14, 2013082612, 03, HWRF, 012, 188N, 1237E,  34, 1000, XX,  34, NEQ, 0000, 0054, 0052, 0000,    0,    0,  53
WP, 14, 2013082612, 03, HWRF, 018, 192N, 1232E,  43,  998, XX,  34, NEQ, 0000, 0051, 0139, 0000,    0,    0,  23
WP, 14, 2013082612, 03, HWRF, 024, 196N, 1231E,  49, 1000, XX,  34, NEQ, 0047, 0050, 0139, 0000,    0,    0,  48
WP, 14, 2013082612, 03, HWRF, 030, 199N, 1231E,  50,  996, XX,  34, NEQ, 0051, 0086, 0114, 0084,    0,    0,  73
WP, 14, 2013082612, 03, HWRF, 030, 199N, 1231E,  50,  996, XX,  50, NEQ, 0000, 0000, 0074, 0000,    0,    0,  73
WP, 14, 2013082612, 03, HWRF, 036, 204N, 1234E,  50,  997, XX,  34, NEQ, 0059, 0089, 0121, 0000,    0,    0,  35
WP, 14, 2013082612, 03, HWRF, 036, 204N, 1234E,  50,  997, XX,  50, NEQ, 0000, 0037, 0000, 0000,    0,    0,  35
WP, 14, 2013082612, 03, HWRF, 042, 212N, 1237E,  49,  994, XX,  34, NEQ, 0062, 0104, 0117, 0000,    0,    0,  32
WP, 14, 2013082612, 03, HWRF, 048, 219N, 1239E,  44,  996, XX,  34, NEQ, 0051, 0074, 0125, 0000,    0,    0,  41
WP, 14, 2013082612, 03, HWRF, 054, 226N, 1239E,  44,  994, XX,  34, NEQ, 0045, 0067, 0104, 0000,    0,    0,  41
WP, 14, 2013082612, 03, HWRF, 060, 235N, 1240E,  38,  998, XX,  34, NEQ, 0000, 0073, 0000, 0000,    0,    0,  56
WP, 14, 2013082612, 03, HWRF, 066, 246N, 1241E,  33,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  42
WP, 14, 2013082612, 03, HWRF, 072, 255N, 1239E,  29, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  88
WP, 14, 2013082612, 03, HWRF, 078, 261N, 1237E,  33,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  42
WP, 14, 2013082612, 03, HWRF, 084, 268N, 1242E,  30, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  55
WP, 14, 2013082612, 03, HWRF, 090, 279N, 1248E,  29, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  55
WP, 14, 2013082612, 03, HWRF, 096, 287N, 1255E,  38, 1001, XX,  34, NEQ, 0000, 0089, 0000, 0000,    0,    0,  86
WP, 14, 2013082612, 03, HWRF, 102, 294N, 1257E,  31, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  48
WP, 14, 2013082612, 03, HWRF, 108, 301N, 1268E,  28, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  94
WP, 14, 2013082612, 03, HWRF, 114, 304N, 1273E,  31, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  75
WP, 14, 2013082612, 03, HWRF, 120, 313N, 1286E,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  37
WP, 14, 2013082612, 03, HWRF, 126, 328N, 1298E,  27, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  48
WP, 14, 2013082618, 03, HWRF, 000, 177N, 1240E,  34,  995, XX,  34, NEQ, 0000, 0053, 0000, 0000,    0,    0,  53
WP, 14, 2013082618, 03, HWRF, 006, 189N, 1236E,  38, 1000, XX,  34, NEQ, 0082, 0128, 0088, 0000,    0,    0,  64
WP, 14, 2013082618, 03, HWRF, 012, 193N, 1230E,  46,  998, XX,  34, NEQ, 0000, 0042, 0114, 0000,    0,    0,  32
WP, 14, 2013082618, 03, HWRF, 018, 199N, 1228E,  44,  999, XX,  34, NEQ, 0058, 0050, 0130, 0000,    0,    0,  97
WP, 14, 2013082618, 03, HWRF, 024, 203N, 1226E,  50,  996, XX,  34, NEQ, 0050, 0060, 0166, 0000,    0,    0,  34
WP, 14, 2013082618, 03, HWRF, 024, 203N, 1226E,  50,  996, XX,  50, NEQ, 0000, 0034, 0000, 0000,    0,    0,  34
WP, 14, 2013082618, 03, HWRF, 030, 205N, 1227E,  50,  994, XX,  34, NEQ, 0056, 0076, 0105, 0076,    0,    0,  27
WP, 14, 2013082618, 03, HWRF, 030, 205N, 1227E,  50,  994, XX,  50, NEQ, 0000, 0027, 0000, 0000,    0,    0,  27
WP, 14, 2013082618, 03, HWRF, 036, 212N, 1233E,  52,  991, XX,  34, NEQ, 0063, 0094, 0094, 0041,    0,    0,  34
WP, 14, 2013082618, 03, HWRF, 036, 212N, 1233E,  52,  991, XX,  50, NEQ, 0000, 0034, 0038, 0000,    0,    0,  34
WP, 14, 2013082618, 03, HWRF, 042, 220N, 1238E,  45,  995, XX,  34, NEQ, 0062, 0064, 0078, 0000,    0,    0,  32
WP, 14, 2013082618, 03, HWRF, 048, 229N, 1243E,  56,  993, XX,  34, NEQ, 0048, 0068, 0060, 0000,    0,    0,  32
WP, 14, 2013082618, 03, HWRF, 048, 229N, 1243E,  56,  993, XX,  50, NEQ, 0000, 0038, 0000, 0000,    0,    0,  32
WP, 14, 2013082618, 03, HWRF, 054, 241N, 1242E,  37,  997, XX,  34, NEQ, 0000, 0069, 0000, 0000,    0,    0,  24
WP, 14, 2013082618, 03, HWRF, 060, 250N, 1245E,  38,  994, XX,  34, NEQ, 0041, 0046, 0000, 0000,    0,    0,  33
WP, 14, 2013082618, 03, HWRF, 066, 261N, 1245E,  30,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  62
WP, 14, 2013082618, 03, HWRF, 072, 269N, 1245E,  27,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  97
WP, 14, 2013082618, 03, HWRF, 078, 281N, 1249E,  27, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  53
WP, 14, 2013082618, 03, HWRF, 084, 296N, 1254E,  27,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  66
WP, 14, 2013082618, 03, HWRF, 090, 301N, 1262E,  25, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  79
WP, 14, 2013082618, 03, HWRF, 096, 316N, 1272E,  30,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  69
WP, 14, 2013082618, 03, HWRF, 102, 327N, 1287E,  33, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  15
WP, 14, 2013082618, 03, HWRF, 108, 342N, 1302E,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 102
WP, 14, 2013082618, 03, HWRF, 114, 362N, 1326E,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  42
WP, 14, 2013082618, 03, HWRF, 120, 372N, 1357E,  29, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  55
WP, 14, 2013082618, 03, HWRF, 126, 385N, 1392E,  28, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  27
WP, 14, 2013082700, 03, HWRF, 000, 184N, 1238E,  34,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  67
WP, 14, 2013082700, 03, HWRF, 006, 195N, 1230E,  46,  997, XX,  34, NEQ, 0089, 0102, 0135, 0000,    0,    0,  43
WP, 14, 2013082700, 03, HWRF, 012, 203N, 1228E,  47,  997, XX,  34, NEQ, 0051, 0070, 0175, 0000,    0,    0,  66
WP, 14, 2013082700, 03, HWRF, 018, 210N, 1222E,  48,  995, XX,  34, NEQ, 0071, 0103, 0155, 0000,    0,    0,  35
WP, 14, 2013082700, 03, HWRF, 024, 211N, 1222E,  44,  994, XX,  34, NEQ, 0068, 0099, 0113, 0072,    0,    0,  46
WP, 14, 2013082700, 03, HWRF, 030, 220N, 1226E,  62,  992, XX,  34, NEQ, 0065, 0102, 0111, 0037,    0,    0,  37
WP, 14, 2013082700, 03, HWRF, 030, 220N, 1226E,  62,  992, XX,  50, NEQ, 0000, 0054, 0059, 0000,    0,    0,  37
WP, 14, 2013082700, 03, HWRF, 036, 231N, 1228E,  48,  994, XX,  34, NEQ, 0073, 0087, 0075, 0000,    0,    0,  34
WP, 14, 2013082700, 03, HWRF, 042, 245N, 1229E,  42,  994, XX,  34, NEQ, 0069, 0070, 0000, 0000,    0,    0,  48
WP, 14, 2013082700, 03, HWRF, 048, 260N, 1229E,  38,  998, XX,  34, NEQ, 0000, 0064, 0000, 0000,    0,    0,  47
