WP, 05, 2019070318, 03, NVGM, 000, 201N, 1070E,  38,  995, XX,  34, NEQ, 0086, 0093, 0000, 0000,    0,    0, 082
WP, 05, 2019070318, 03, NVGM, 006, 203N, 1069E,  30,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 100
WP, 05, 2019070318, 03, NVGM, 012, 207N, 1068E,  28,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 095
WP, 05, 2019070318, 03, NVGM, 018, 212N, 1067E,  27,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 104
WP, 05, 2019070318, 03, NVGM, 024, 217N, 1066E,  27, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 148
WP, 05, 2019070318, 03, NVGM, 030, 226N, 1069E,  25, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 148
WP, 05, 2019070318, 03, NVGM, 036, 231N, 1076E,  23,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 150
WP, 05, 2019070318, 03, NVGM, 042, 242N, 1081E,  13,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 162
WP, 05, 2019070400, 03, COTC, 000, 202N, 1055E,  30,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 100
WP, 05, 2019070400, 03, COTC, 006, 204N, 1055E,  17,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 106
WP, 05, 2019070400, 03, COTC, 012, 207N, 1054E,  24,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
WP, 05, 2019070400, 03, COTC, 018, 215N, 1051E,  23, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
WP, 05, 2019070400, 03, COTC, 024, 223N, 1048E,  12, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 082
WP, 05, 2019070400, 03, NG01, 000, 202N, 1063E,  42,  994, XX,  34, NEQ, 0129, 0131, 0000, 0000,    0,    0, 103
WP, 05, 2019070400, 03, NG01, 006, 206N, 1059E,  26,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 122
WP, 05, 2019070400, 03, NG01, 012, 203N, 1053E,  25,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 149
WP, 05, 2019070400, 03, NG01, 018, 204N, 1054E,  25,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 158
WP, 05, 2019070400, 03, NG01, 024, 210N, 1055E,  25, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 153
WP, 05, 2019070400, 03, NG01, 030, 222N, 1059E,  17,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 151
WP, 05, 2019070400, 03, NG02, 000, 207N, 1059E,  39,  998, XX,  34, NEQ, 0113, 0137, 0000, 0000,    0,    0, 117
WP, 05, 2019070400, 03, NG02, 006, 213N, 1052E,  21, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 140
WP, 05, 2019070400, 03, NG02, 012, 219N, 1041E,  15, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 156
WP, 05, 2019070400, 03, NG02, 018, 226N, 1031E,   9, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 075
WP, 05, 2019070400, 03, NG03, 000, 203N, 1065E,  44,  995, XX,  34, NEQ, 0085, 0118, 0000, 0000,    0,    0, 097
WP, 05, 2019070400, 03, NG03, 006, 207N, 1061E,  25,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 109
WP, 05, 2019070400, 03, NG03, 012, 210N, 1055E,  21,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 117
WP, 05, 2019070400, 03, NG03, 018, 210N, 1055E,  22, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 083
WP, 05, 2019070400, 03, NG03, 024, 216N, 1061E,  20, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 084
