SH, 95, 2005042900, 71, JNGP,   0, 120S, 1735E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 95, 2005042900, 72, JAVN,   0, 134S, 1708E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 95, 2005042900, 72, JAVN,  12, 145S, 1731E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 95, 2005042900, 72, JAVN,  24, 162S, 1746E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 95, 2005042900, 72, JAVN,  36, 166S, 1745E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 95, 2005042900, 72, JAVN,  48, 174S, 1748E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 95, 2005042900, 72, JAVN,  60, 175S, 1759E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 95, 2005042900, 72, JAVN,  72, 176S, 1772E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 95, 2005042900, 72, JAVN,  84, 178S, 1773E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 95, 2005042906, 72, JAVN,   0, 122S, 1763E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 95, 2005042906, 72, JAVN,  12, 142S, 1776E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 95, 2005042906, 72, JAVN,  24, 157S, 1740E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 95, 2005042906, 72, JAVN,  36, 157S, 1742E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 95, 2005042906, 72, JAVN,  48, 166S, 1752E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 95, 2005042906, 72, JAVN,  60, 169S, 1753E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 95, 2005042906, 72, JAVN,  72, 170S, 1752E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 95, 2005042912, 01, CARQ, -12, 135S, 1764E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 95, 2005042912, 01, CARQ,  -6, 126S, 1760E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 95, 2005042912, 01, CARQ,   0, 120S, 1767E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 95, 2005042912, 03, CLIM,  12, 132S, 1770E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 95, 2005042912, 03, CLIM,  24, 134S, 1772E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 95, 2005042912, 03, CLIM,  36, 141S, 1776E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 95, 2005042912, 03, CLIM,  48, 150S, 1776E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 95, 2005042912, 03, CLIM,  72, 169S, 1771W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 95, 2005042912, 03, CLIP,  12, 109S, 1719E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 95, 2005042912, 03, CLIP,  24, 100S, 1733E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 95, 2005042912, 03, CLIP,  36, 107S, 1729E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 95, 2005042912, 03, CLIP,  48, 127S, 1761E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 95, 2005042912, 03, CLIP,  72, 162S, 1766E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
