CP, 90, 2006103000, 01, CARQ, -24,  73N, 1716W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
CP, 90, 2006103000, 01, CARQ, -18,  76N, 1728W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
CP, 90, 2006103000, 01, CARQ, -12,  79N, 1741W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X, 285,  13, 
CP, 90, 2006103000, 01, CARQ,  -6,  83N, 1754W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
CP, 90, 2006103000, 01, CARQ,   0,  85N, 1766W,  25, 1005, DB,  34, NEQ,    0,    0,    0,    0, 1008,   55,  50,   0,   0,   C,   0,   X, 285,  13,     INVEST, M, 
CP, 90, 2006103000, 01, CARQ,   0,  85N, 1766W,  25, 1005, DB,  50, NEQ,    0,    0,    0,    0, 1008,   55,  50,   0,   0,   C,   0,   X, 285,  13,     INVEST, M, 
CP, 90, 2006103000, 01, CARQ,   0,  85N, 1766W,  25, 1005, DB,  64, NEQ,    0,    0,    0,    0, 1008,   55,  50,   0,   0,   C,   0,   X, 285,  13,     INVEST, M, 
CP, 90, 2006103000, 03,  CMC,   0,  85N, 1774W,  17, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 90, 2006103000, 03,  NGX,   0,  87N, 1777W,  15, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 90, 2006103000, 03, AP05,   0,  79N, 1764W,  21, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 90, 2006103000, 03, AP07,   0,  81N, 1756W,  19, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 90, 2006103000, 03, AP11,   0,  79N, 1758W,  17, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 90, 2006103000, 03, AP13,   0,  78N, 1761W,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 90, 2006103000, 03, BAMD,  12, 102N, 1780W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 90, 2006103000, 03, BAMD,  24, 123N, 1790W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 90, 2006103000, 03, BAMD,  36, 151N, 1793W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 90, 2006103000, 03, BAMD,  48, 187N, 1784W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 90, 2006103000, 03, BAMD,  60, 224N, 1755W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 90, 2006103000, 03, BAMD,  72, 254N, 1699W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 90, 2006103000, 03, BAMD,  84, 258N, 1617W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 90, 2006103000, 03, BAMD,  96, 243N, 1525W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 90, 2006103000, 03, BAMD, 108, 230N, 1443W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 90, 2006103000, 03, BAMD, 120, 228N, 1388W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 90, 2006103000, 03, BAMM,  12, 101N, 1784W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
