WP, 14, 2019090118, 03, NVGM, 000, 153N, 1697E,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 133
WP, 14, 2019090118, 03, NVGM, 006, 154N, 1682E,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 137
WP, 14, 2019090118, 03, NVGM, 012, 156N, 1672E,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 159
WP, 14, 2019090118, 03, NVGM, 018, 160N, 1667E,  26, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 121
WP, 14, 2019090118, 03, NVGM, 024, 165N, 1659E,  27, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 089
WP, 14, 2019090118, 03, NVGM, 030, 169N, 1650E,  28, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 103
WP, 14, 2019090118, 03, NVGM, 036, 171N, 1640E,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 117
WP, 14, 2019090118, 03, NVGM, 042, 173N, 1631E,  28, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 102
WP, 14, 2019090118, 03, NVGM, 048, 178N, 1622E,  33, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 104
WP, 14, 2019090118, 03, NVGM, 054, 182N, 1611E,  33, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 092
WP, 14, 2019090118, 03, NVGM, 060, 187N, 1604E,  36, 1002, XX,  34, NEQ, 0096, 0000, 0000, 0000,    0,    0, 086
WP, 14, 2019090118, 03, NVGM, 066, 192N, 1596E,  39, 1002, XX,  34, NEQ, 0114, 0087, 0000, 0094,    0,    0, 080
WP, 14, 2019090118, 03, NVGM, 072, 200N, 1586E,  45,  999, XX,  34, NEQ, 0128, 0118, 0000, 0103,    0,    0, 083
WP, 14, 2019090118, 03, NVGM, 078, 207N, 1577E,  48,  998, XX,  34, NEQ, 0146, 0106, 0000, 0042,    0,    0, 075
WP, 14, 2019090118, 03, NVGM, 084, 214N, 1568E,  58,  993, XX,  34, NEQ, 0137, 0108, 0062, 0131,    0,    0, 051
WP, 14, 2019090118, 03, NVGM, 084, 214N, 1568E,  58,  993, XX,  50, NEQ, 0076, 0000, 0000, 0000,    0,    0, 051
WP, 14, 2019090118, 03, NVGM, 090, 221N, 1556E,  62,  991, XX,  34, NEQ, 0165, 0111, 0100, 0090,    0,    0, 060
WP, 14, 2019090118, 03, NVGM, 090, 221N, 1556E,  62,  991, XX,  50, NEQ, 0078, 0064, 0000, 0027,    0,    0, 060
WP, 14, 2019090118, 03, NVGM, 096, 227N, 1542E,  71,  986, XX,  34, NEQ, 0045, 0119, 0094, 0140,    0,    0, 047
WP, 14, 2019090118, 03, NVGM, 096, 227N, 1542E,  71,  986, XX,  50, NEQ, 0045, 0067, 0039, 0026,    0,    0, 047
WP, 14, 2019090118, 03, NVGM, 096, 227N, 1542E,  71,  986, XX,  64, NEQ, 0045, 0052, 0000, 0071,    0,    0, 047
WP, 14, 2019090118, 03, NVGM, 102, 230N, 1529E,  83,  984, XX,  34, NEQ, 0165, 0106, 0113, 0192,    0,    0, 044
WP, 14, 2019090118, 03, NVGM, 102, 230N, 1529E,  83,  984, XX,  50, NEQ, 0086, 0070, 0113, 0137,    0,    0, 044
WP, 14, 2019090118, 03, NVGM, 102, 230N, 1529E,  83,  984, XX,  64, NEQ, 0066, 0039, 0062, 0089,    0,    0, 044
WP, 14, 2019090118, 03, NVGM, 108, 233N, 1517E,  90,  980, XX,  34, NEQ, 0160, 0140, 0128, 0095,    0,    0, 043
WP, 14, 2019090118, 03, NVGM, 108, 233N, 1517E,  90,  980, XX,  50, NEQ, 0088, 0068, 0074, 0035,    0,    0, 043
WP, 14, 2019090118, 03, NVGM, 108, 233N, 1517E,  90,  980, XX,  64, NEQ, 0066, 0039, 0061, 0031,    0,    0, 043
WP, 14, 2019090118, 03, NVGM, 114, 237N, 1505E,  93,  980, XX,  34, NEQ, 0161, 0139, 0124, 0055,    0,    0, 032
WP, 14, 2019090118, 03, NVGM, 114, 237N, 1505E,  93,  980, XX,  50, NEQ, 0100, 0090, 0089, 0055,    0,    0, 032
WP, 14, 2019090118, 03, NVGM, 114, 237N, 1505E,  93,  980, XX,  64, NEQ, 0068, 0049, 0082, 0059,    0,    0, 032
WP, 14, 2019090118, 03, NVGM, 120, 241N, 1492E,  96,  976, XX,  34, NEQ, 0140, 0147, 0133, 0131,    0,    0, 027
WP, 14, 2019090118, 03, NVGM, 120, 241N, 1492E,  96,  976, XX,  50, NEQ, 0094, 0076, 0127, 0099,    0,    0, 027
WP, 14, 2019090118, 03, NVGM, 120, 241N, 1492E,  96,  976, XX,  64, NEQ, 0067, 0052, 0078, 0092,    0,    0, 027
WP, 14, 2019090118, 03, NVGM, 126, 246N, 1479E,  91,  976, XX,  34, NEQ, 0185, 0157, 0131, 0150,    0,    0, 032
WP, 14, 2019090118, 03, NVGM, 126, 246N, 1479E,  91,  976, XX,  50, NEQ, 0096, 0091, 0109, 0126,    0,    0, 032
WP, 14, 2019090118, 03, NVGM, 126, 246N, 1479E,  91,  976, XX,  64, NEQ, 0067, 0061, 0053, 0094,    0,    0, 032
WP, 14, 2019090118, 03, NVGM, 132, 252N, 1465E,  89,  974, XX,  34, NEQ, 0140, 0173, 0149, 0191,    0,    0, 034
WP, 14, 2019090118, 03, NVGM, 132, 252N, 1465E,  89,  974, XX,  50, NEQ, 0104, 0086, 0107, 0131,    0,    0, 034
WP, 14, 2019090118, 03, NVGM, 132, 252N, 1465E,  89,  974, XX,  64, NEQ, 0077, 0049, 0074, 0079,    0,    0, 034
WP, 14, 2019090118, 03, NVGM, 138, 259N, 1450E,  84,  974, XX,  34, NEQ, 0165, 0197, 0120, 0190,    0,    0, 027
WP, 14, 2019090118, 03, NVGM, 138, 259N, 1450E,  84,  974, XX,  50, NEQ, 0097, 0104, 0085, 0014,    0,    0, 027
WP, 14, 2019090118, 03, NVGM, 138, 259N, 1450E,  84,  974, XX,  64, NEQ, 0072, 0077, 0043, 0022,    0,    0, 027
WP, 14, 2019090118, 03, NVGM, 144, 267N, 1436E,  89,  971, XX,  34, NEQ, 0225, 0025, 0138, 0166,    0,    0, 025
WP, 14, 2019090118, 03, NVGM, 144, 267N, 1436E,  89,  971, XX,  50, NEQ, 0097, 0025, 0128, 0089,    0,    0, 025
WP, 14, 2019090118, 03, NVGM, 144, 267N, 1436E,  89,  971, XX,  64, NEQ, 0070, 0025, 0075, 0028,    0,    0, 025
WP, 14, 2019090118, 03, NVGM, 150, 276N, 1425E,  90,  970, XX,  34, NEQ, 0233, 0239, 0112, 0215,    0,    0, 030
WP, 14, 2019090118, 03, NVGM, 150, 276N, 1425E,  90,  970, XX,  50, NEQ, 0128, 0172, 0120, 0155,    0,    0, 030
WP, 14, 2019090118, 03, NVGM, 150, 276N, 1425E,  90,  970, XX,  64, NEQ, 0089, 0114, 0061, 0101,    0,    0, 030
WP, 14, 2019090118, 03, NVGM, 156, 286N, 1414E,  93,  967, XX,  34, NEQ, 0190, 0195, 0177, 0135,    0,    0, 041
WP, 14, 2019090118, 03, NVGM, 156, 286N, 1414E,  93,  967, XX,  50, NEQ, 0197, 0100, 0099, 0153,    0,    0, 041
WP, 14, 2019090118, 03, NVGM, 156, 286N, 1414E,  93,  967, XX,  64, NEQ, 0146, 0073, 0030, 0104,    0,    0, 041
WP, 14, 2019090118, 03, NVGM, 162, 294N, 1405E,  87,  966, XX,  34, NEQ, 0171, 0238, 0135, 0147,    0,    0, 043
WP, 14, 2019090118, 03, NVGM, 162, 294N, 1405E,  87,  966, XX,  50, NEQ, 0126, 0148, 0116, 0018,    0,    0, 043
WP, 14, 2019090118, 03, NVGM, 162, 294N, 1405E,  87,  966, XX,  64, NEQ, 0091, 0069, 0025, 0024,    0,    0, 043
WP, 14, 2019090118, 03, NVGM, 168, 303N, 1400E,  88,  962, XX,  34, NEQ, 0165, 0172, 0179, 0140,    0,    0, 051
WP, 14, 2019090118, 03, NVGM, 168, 303N, 1400E,  88,  962, XX,  50, NEQ, 0135, 0107, 0113, 0098,    0,    0, 051
WP, 14, 2019090118, 03, NVGM, 168, 303N, 1400E,  88,  962, XX,  64, NEQ, 0087, 0075, 0075, 0026,    0,    0, 051
WP, 14, 2019090118, 03, NVGM, 174, 314N, 1399E,  90,  961, XX,  34, NEQ, 0255, 0085, 0150, 0095,    0,    0, 032
WP, 14, 2019090118, 03, NVGM, 174, 314N, 1399E,  90,  961, XX,  50, NEQ, 0152, 0085, 0095, 0085,    0,    0, 032
WP, 14, 2019090118, 03, NVGM, 174, 314N, 1399E,  90,  961, XX,  64, NEQ, 0103, 0095, 0043, 0027,    0,    0, 032
WP, 14, 2019090118, 03, NVGM, 180, 327N, 1401E,  88,  958, XX,  34, NEQ, 0175, 0045, 0115, 0127,    0,    0, 048
WP, 14, 2019090118, 03, NVGM, 180, 327N, 1401E,  88,  958, XX,  50, NEQ, 0126, 0045, 0105, 0033,    0,    0, 048
WP, 14, 2019090118, 03, NVGM, 180, 327N, 1401E,  88,  958, XX,  64, NEQ, 0093, 0045, 0081, 0027,    0,    0, 048
WP, 14, 2019090200, 03, COTC, 000, 158N, 1680E,  30, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 050
WP, 14, 2019090200, 03, COTC, 006, 161N, 1669E,  23, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 042
WP, 14, 2019090200, 03, COTC, 012, 165N, 1658E,  35, 1008, XX,  34, NEQ, 0156, 0080, 0000, 0232,    0,    0, 055
WP, 14, 2019090200, 03, COTC, 018, 174N, 1648E,  37, 1006, XX,  34, NEQ, 0224, 0000, 0000, 0188,    0,    0, 080
WP, 14, 2019090200, 03, COTC, 024, 179N, 1637E,  36, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0269,    0,    0, 092
WP, 14, 2019090200, 03, COTC, 030, 184N, 1626E,  37, 1003, XX,  34, NEQ, 0071, 0000, 0000, 0096,    0,    0, 067
WP, 14, 2019090200, 03, COTC, 036, 188N, 1614E,  46, 1004, XX,  34, NEQ, 0119, 0112, 0000, 0247,    0,    0, 043
WP, 14, 2019090200, 03, COTC, 042, 193N, 1609E,  51,  999, XX,  34, NEQ, 0129, 0140, 0000, 0209,    0,    0, 056
WP, 14, 2019090200, 03, COTC, 042, 193N, 1609E,  51,  999, XX,  50, NEQ, 0056, 0000, 0000, 0000,    0,    0, 056
WP, 14, 2019090200, 03, COTC, 048, 201N, 1596E,  59,  996, XX,  34, NEQ, 0208, 0160, 0053, 0195,    0,    0, 039
WP, 14, 2019090200, 03, COTC, 048, 201N, 1596E,  59,  996, XX,  50, NEQ, 0071, 0000, 0000, 0037,    0,    0, 039
WP, 14, 2019090200, 03, COTC, 054, 213N, 1586E,  66,  984, XX,  34, NEQ, 0145, 0167, 0053, 0089,    0,    0, 019
WP, 14, 2019090200, 03, COTC, 054, 213N, 1586E,  66,  984, XX,  50, NEQ, 0043, 0026, 0025, 0045,    0,    0, 019
WP, 14, 2019090200, 03, COTC, 054, 213N, 1586E,  66,  984, XX,  64, NEQ, 0021, 0000, 0000, 0000,    0,    0, 019
WP, 14, 2019090200, 03, COTC, 060, 223N, 1577E,  71,  980, XX,  34, NEQ, 0153, 0226, 0127, 0129,    0,    0, 016
WP, 14, 2019090200, 03, COTC, 060, 223N, 1577E,  71,  980, XX,  50, NEQ, 0141, 0030, 0040, 0042,    0,    0, 016
WP, 14, 2019090200, 03, COTC, 060, 223N, 1577E,  71,  980, XX,  64, NEQ, 0021, 0020, 0000, 0000,    0,    0, 016
WP, 14, 2019090200, 03, COTC, 066, 233N, 1564E,  90,  968, XX,  34, NEQ, 0206, 0151, 0111, 0131,    0,    0, 017
WP, 14, 2019090200, 03, COTC, 066, 233N, 1564E,  90,  968, XX,  50, NEQ, 0140, 0039, 0031, 0092,    0,    0, 017
WP, 14, 2019090200, 03, COTC, 066, 233N, 1564E,  90,  968, XX,  64, NEQ, 0031, 0016, 0024, 0031,    0,    0, 017
WP, 14, 2019090200, 03, COTC, 072, 237N, 1551E, 101,  962, XX,  34, NEQ, 0221, 0230, 0097, 0198,    0,    0, 017
WP, 14, 2019090200, 03, COTC, 072, 237N, 1551E, 101,  962, XX,  50, NEQ, 0072, 0055, 0032, 0061,    0,    0, 017
WP, 14, 2019090200, 03, COTC, 072, 237N, 1551E, 101,  962, XX,  64, NEQ, 0034, 0023, 0019, 0030,    0,    0, 017
WP, 14, 2019090200, 03, COTC, 078, 241N, 1540E, 112,  947, XX,  34, NEQ, 0211, 0152, 0101, 0213,    0,    0, 013
WP, 14, 2019090200, 03, COTC, 078, 241N, 1540E, 112,  947, XX,  50, NEQ, 0180, 0073, 0045, 0072,    0,    0, 013
WP, 14, 2019090200, 03, COTC, 078, 241N, 1540E, 112,  947, XX,  64, NEQ, 0044, 0031, 0029, 0044,    0,    0, 013
WP, 14, 2019090200, 03, COTC, 084, 244N, 1526E, 118,  943, XX,  34, NEQ, 0204, 0175, 0107, 0191,    0,    0, 014
WP, 14, 2019090200, 03, COTC, 084, 244N, 1526E, 118,  943, XX,  50, NEQ, 0083, 0054, 0055, 0073,    0,    0, 014
WP, 14, 2019090200, 03, COTC, 084, 244N, 1526E, 118,  943, XX,  64, NEQ, 0056, 0035, 0032, 0043,    0,    0, 014
WP, 14, 2019090200, 03, COTC, 090, 246N, 1511E, 120,  939, XX,  34, NEQ, 0172, 0190, 0111, 0212,    0,    0, 014
WP, 14, 2019090200, 03, COTC, 090, 246N, 1511E, 120,  939, XX,  50, NEQ, 0081, 0069, 0070, 0067,    0,    0, 014
WP, 14, 2019090200, 03, COTC, 090, 246N, 1511E, 120,  939, XX,  64, NEQ, 0052, 0039, 0030, 0051,    0,    0, 014
WP, 14, 2019090200, 03, COTC, 096, 247N, 1496E, 118,  936, XX,  34, NEQ, 0196, 0159, 0133, 0171,    0,    0, 016
WP, 14, 2019090200, 03, COTC, 096, 247N, 1496E, 118,  936, XX,  50, NEQ, 0085, 0073, 0060, 0069,    0,    0, 016
WP, 14, 2019090200, 03, COTC, 096, 247N, 1496E, 118,  936, XX,  64, NEQ, 0053, 0040, 0036, 0053,    0,    0, 016
WP, 14, 2019090200, 03, COTC, 102, 248N, 1480E, 122,  927, XX,  34, NEQ, 0218, 0202, 0122, 0189,    0,    0, 016
WP, 14, 2019090200, 03, COTC, 102, 248N, 1480E, 122,  927, XX,  50, NEQ, 0094, 0089, 0055, 0087,    0,    0, 016
WP, 14, 2019090200, 03, COTC, 102, 248N, 1480E, 122,  927, XX,  64, NEQ, 0054, 0035, 0035, 0048,    0,    0, 016
WP, 14, 2019090200, 03, COTC, 108, 250N, 1465E, 135,  923, XX,  34, NEQ, 0183, 0161, 0136, 0168,    0,    0, 013
WP, 14, 2019090200, 03, COTC, 108, 250N, 1465E, 135,  923, XX,  50, NEQ, 0087, 0078, 0057, 0087,    0,    0, 013
WP, 14, 2019090200, 03, COTC, 108, 250N, 1465E, 135,  923, XX,  64, NEQ, 0057, 0038, 0034, 0051,    0,    0, 013
WP, 14, 2019090200, 03, COTC, 114, 252N, 1449E, 135,  918, XX,  34, NEQ, 0182, 0149, 0131, 0163,    0,    0, 016
WP, 14, 2019090200, 03, COTC, 114, 252N, 1449E, 135,  918, XX,  50, NEQ, 0108, 0107, 0073, 0082,    0,    0, 016
WP, 14, 2019090200, 03, COTC, 114, 252N, 1449E, 135,  918, XX,  64, NEQ, 0060, 0047, 0039, 0048,    0,    0, 016
WP, 14, 2019090200, 03, COTC, 120, 255N, 1433E, 124,  921, XX,  34, NEQ, 0186, 0159, 0126, 0191,    0,    0, 017
WP, 14, 2019090200, 03, COTC, 120, 255N, 1433E, 124,  921, XX,  50, NEQ, 0092, 0082, 0061, 0078,    0,    0, 017
WP, 14, 2019090200, 03, COTC, 120, 255N, 1433E, 124,  921, XX,  64, NEQ, 0056, 0050, 0041, 0052,    0,    0, 017
WP, 14, 2019090200, 03, NG01, 000, 154N, 1680E,  29, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 131
WP, 14, 2019090200, 03, NG01, 006, 156N, 1669E,  23, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
WP, 14, 2019090200, 03, NG01, 012, 161N, 1661E,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 119
WP, 14, 2019090200, 03, NG01, 018, 169N, 1651E,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 071
WP, 14, 2019090200, 03, NG01, 024, 176N, 1644E,  23, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 147
WP, 14, 2019090200, 03, NG01, 030, 182N, 1639E,  25, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 095
WP, 14, 2019090200, 03, NG01, 036, 188N, 1629E,  31, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 097
WP, 14, 2019090200, 03, NG01, 042, 196N, 1618E,  31, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 132
WP, 14, 2019090200, 03, NG01, 048, 204N, 1608E,  33, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 091
WP, 14, 2019090200, 03, NG01, 054, 216N, 1598E,  34, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 095
