AL, 99, 2009080912, 03,  CMC,   0, 140N,  214W,  19, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03,  CMC,   6, 143N,  219W,  14, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03,  NGX,   0, 131N,  204W,  15, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03,  NGX,  12, 133N,  223W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AC00,   0, 130N,  221W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AC00,   6, 132N,  229W,  16, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AC00,  12, 139N,  240W,  15, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AC00,  18, 141N,  253W,  13, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AC00,  24, 143N,  266W,  15, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AC00,  30, 147N,  281W,  15, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AC00,  36, 148N,  296W,  15, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AC00,  42, 148N,  307W,  16, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AC00,  48, 146N,  324W,  18, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AC00,  54, 157N,  335W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AC00,  60, 159N,  351W,  19, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AC00,  66, 164N,  364W,  18, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AC00,  72, 158N,  379W,  16, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AC00,  78, 157N,  398W,  16, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AEMN,   0, 131N,  220W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AEMN,   6, 133N,  229W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AEMN,  12, 139N,  240W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AEMN,  18, 142N,  252W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AEMN,  24, 143N,  268W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AEMN,  30, 145N,  281W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AEMN,  36, 149N,  292W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AEMN,  42, 148N,  306W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AEMN,  48, 150N,  318W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AEMN,  54, 155N,  330W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AEMN,  60, 157N,  342W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AP01,   0, 130N,  220W,  21, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AP01,   6, 133N,  228W,  16, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2009080912, 03, AP01,  12, 142N,  236W,  16, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
