AL, 92, 2020052918, 03, COTC, 000, 273N,  555W,  27, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 104
AL, 92, 2020052918, 03, COTC, 006, 277N,  568W,  38, 1015, XX,  34, NEQ, 0277, 0325, 0000, 0000,    0,    0, 088
AL, 92, 2020052918, 03, COTC, 012, 286N,  575W,  48, 1011, XX,  34, NEQ, 0241, 0000, 0000, 0067,    0,    0, 054
AL, 92, 2020052918, 03, COTC, 018, 292N,  583W,  39, 1011, XX,  34, NEQ, 0237, 0000, 0000, 0082,    0,    0, 051
AL, 92, 2020052918, 03, COTC, 024, 292N,  589W,  40, 1007, XX,  34, NEQ, 0000, 0000, 0037, 0000,    0,    0, 030
AL, 92, 2020052918, 03, COTC, 030, 292N,  583W,  32, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 032
AL, 92, 2020052918, 03, COTC, 036, 297N,  579W,  28, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 058
AL, 92, 2020052918, 03, COTC, 042, 306N,  572W,  32, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 052
AL, 92, 2020052918, 03, COTC, 048, 313N,  570W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
AL, 92, 2020052918, 03, COTC, 054, 317N,  566W,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 048
AL, 92, 2020052918, 03, COTC, 060, 324N,  566W,  24, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 063
AL, 92, 2020052918, 03, COTC, 066, 333N,  561W,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 047
AL, 92, 2020052918, 03, COTC, 072, 345N,  555W,  24, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 095
AL, 92, 2020052918, 03, COTC, 078, 361N,  543W,  25, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 067
AL, 92, 2020052918, 03, NVGM, 000, 272N,  556W,  28, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 156
AL, 92, 2020052918, 03, NVGM, 006, 277N,  565W,  26, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 160
AL, 92, 2020052918, 03, NVGM, 012, 287N,  575W,  29, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 157
AL, 92, 2020052918, 03, NVGM, 018, 294N,  585W,  27, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 095
AL, 92, 2020052918, 03, NVGM, 024, 294N,  588W,  24, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 159
AL, 92, 2020052918, 03, NVGM, 030, 296N,  585W,  17, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 086
AL, 92, 2020052918, 03, NVGM, 036, 301N,  582W,  19, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 112
AL, 92, 2020052918, 03, NVGM, 042, 308N,  581W,  20, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 154
AL, 92, 2020052918, 03, NVGM, 048, 314N,  576W,  16, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 147
AL, 92, 2020052918, 03, NVGM, 054, 320N,  570W,  17, 1017, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 156
AL, 92, 2020052918, 03, NVGM, 060, 330N,  563W,  16, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 152
AL, 92, 2020053000, 03, COTC, 000, 279N,  563W,  25, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 097
AL, 92, 2020053000, 03, COTC, 006, 291N,  566W,  38, 1014, XX,  34, NEQ, 0189, 0228, 0000, 0070,    0,    0, 037
AL, 92, 2020053000, 03, COTC, 012, 294N,  570W,  45, 1010, XX,  34, NEQ, 0170, 0000, 0068, 0000,    0,    0, 103
AL, 92, 2020053000, 03, COTC, 018, 296N,  583W,  27, 1010, XX,  34, NEQ, 0244, 0000, 0000, 0000,    0,    0, 036
AL, 92, 2020053000, 03, COTC, 024, 300N,  574W,  23, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
AL, 92, 2020053000, 03, COTC, 030, 307N,  566W,  26, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 072
AL, 92, 2020053000, 03, COTC, 036, 316N,  562W,  24, 1009, XX,  34, NEQ, 0000, 0175, 0000, 0000,    0,    0, 059
