WP, 97, 2005110700, 74, JJGS,   0,  35N, 1624E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110700, 74, JJGS,  12,  31N, 1605E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110700, 74, JJGS,  24,  37N, 1585E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110700, 74, JJGS,  36,  45N, 1562E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110700, 74, JJGS,  48,  45N, 1540E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110700, 74, JJGS,  60,  54N, 1537E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110700, 74, JJGS,  72,  45N, 1524E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110706, 72, JAVN,   0,  36N, 1594E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110706, 72, JAVN,  12,   6N, 1561E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110706, 72, JAVN,  24,  15N, 1533E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110706, 72, JAVN,  36,  15N, 1505E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110706, 72, JAVN,  48,  26N, 1475E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110706, 72, JAVN,  60,  25N, 1471E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110706, 72, JAVN,  72,  40N, 1465E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110706, 72, JAVN,  84,  45N, 1450E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110706, 72, JAVN,  96,  55N, 1435E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110706, 72, JAVN, 108,  65N, 1413E,  55,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110706, 72, JAVN, 120,  75N, 1385E,  55,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110712, 72, JAVN,   0,  25N, 1589E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110712, 72, JAVN,  12,  15N, 1566E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110712, 72, JAVN,  24,   0N, 1545E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110712, 72, JAVN,  36,   7N, 1504E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110712, 72, JAVN,  48,  28N, 1474E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110712, 72, JAVN,  60,  25N, 1477E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110712, 72, JAVN,  72,  34N, 1475E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110712, 72, JAVN,  84,  39N, 1485E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110712, 72, JAVN,  96,  54N, 1474E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110712, 72, JAVN, 108,  68N, 1456E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 97, 2005110712, 72, JAVN, 120,  81N, 1425E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
