EP, 91, 2007052918, 03, NGPS,   0, 139N,  976W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS,   6, 138N,  970W,  21, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS,  12, 136N,  963W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS,  18, 135N,  956W,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS,  24, 132N,  947W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS,  30, 131N,  944W,  22, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS,  36, 126N,  939W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS,  42, 122N,  938W,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS,  48, 123N,  935W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS,  54, 128N,  930W,  29, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS,  60, 129N,  928W,  32, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS,  66, 130N,  932W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS,  72, 133N,  935W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS,  78, 136N,  936W,  32, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS,  84, 136N,  938W,  31, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS,  90, 138N,  940W,  34, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS,  96, 139N,  942W,  33, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS, 102, 142N,  945W,  32, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS, 108, 141N,  949W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS, 114, 139N,  951W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS, 120, 140N,  956W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS, 126, 141N,  958W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS, 132, 141N,  956W,  18, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS, 138, 139N,  960W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007052918, 03, NGPS, 144, 136N,  963W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 01, CARQ, -24,  90N, 1025W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 91, 2007080412, 01, CARQ, -18,  95N, 1046W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 91, 2007080412, 01, CARQ, -12,  97N, 1061W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 277,  13, 
EP, 91, 2007080412, 01, CARQ,  -6,  98N, 1073W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 91, 2007080412, 01, CARQ,   0,  98N, 1080W,  25, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1012,  150,  30,   0,   0,   E,   0,   X, 275,  11,     INVEST, D, 
EP, 91, 2007080412, 01, CARQ,   0,  98N, 1080W,  25, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1012,  150,  30,   0,   0,   E,   0,   X, 275,  11,     INVEST, D, 
EP, 91, 2007080412, 01, CARQ,   0,  98N, 1080W,  25, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1012,  150,  30,   0,   0,   E,   0,   X, 275,  11,     INVEST, D, 
EP, 91, 2007080412, 03,  CMC,   0,  86N, 1086W,  15, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03,  CMC,   6,  81N, 1097W,  15, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03,  CMC,  12,  96N, 1088W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03,  CMC,  18, 109N, 1092W,  18, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03,  CMC,  24, 114N, 1103W,  17, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03,  CMC,  30, 112N, 1114W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03,  CMC,  36, 117N, 1126W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03,  CMC,  42, 119N, 1135W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03,  CMC,  48, 121N, 1147W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03,  CMC,  54, 121N, 1156W,  26, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03,  CMC,  60, 123N, 1165W,  27, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03,  CMC,  66, 127N, 1173W,  28, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03,  CMC,  72, 128N, 1181W,  29, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03,  CMC,  78, 129N, 1190W,  33, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03,  CMC,  84, 130N, 1199W,  32, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03,  CMC,  90, 130N, 1200W,  36, 1004, XX,  34, NEQ,    0,   61,    0,    0, 
EP, 91, 2007080412, 03,  CMC,  96, 136N, 1208W,  37, 1003, XX,  34, NEQ,    0,   79,    0,    0, 
EP, 91, 2007080412, 03,  CMC, 102, 139N, 1211W,  35, 1003, XX,  34, NEQ,   68,   61,    0,    0, 
EP, 91, 2007080412, 03,  CMC, 108, 142N, 1219W,  37, 1002, XX,  34, NEQ,    0,   64,    0,    0, 
EP, 91, 2007080412, 03,  CMC, 114, 143N, 1222W,  36, 1005, XX,  34, NEQ,    0,   35,    0,    0, 
EP, 91, 2007080412, 03,  CMC, 120, 146N, 1230W,  33, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03,  CMC, 126, 147N, 1237W,  32, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03,  CMC, 132, 148N, 1242W,  32, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03,  CMC, 138, 146N, 1248W,  33, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03,  CMC, 144, 145N, 1251W,  36, 1003, XX,  34, NEQ,    0,   44,    0,    0, 
EP, 91, 2007080412, 03, AC00,   0,  91N, 1092W,  17, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AC00,   6,  98N, 1107W,  17, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AEMN,   0,  91N, 1090W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AEMN,   6,  91N, 1107W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AEMN,  12,  96N, 1117W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AEMN,  18, 103N, 1130W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AEMN,  24, 109N, 1145W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AEMN,  30, 111N, 1155W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP01,   0,  95N, 1084W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP01,   6,  92N, 1109W,  17, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP02,   0,  87N, 1086W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP02,   6,  91N, 1100W,  21, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP02,  12,  99N, 1110W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP02,  18, 102N, 1117W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP02,  24, 108N, 1133W,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP02,  30, 108N, 1139W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP04,   0,  93N, 1095W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP05,   0,  91N, 1093W,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP05,   6,  92N, 1110W,  18, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP05,  12,  99N, 1120W,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP05,  18, 101N, 1140W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP05,  24, 111N, 1155W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP05,  30, 112N, 1170W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP05,  36, 110N, 1184W,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP05,  42, 109N, 1199W,  16, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP05,  48, 112N, 1206W,  19, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP05,  54, 111N, 1216W,  18, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP06,   0,  90N, 1096W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP06,   6,  91N, 1114W,  18, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP07,   0,  90N, 1093W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP07,   6,  92N, 1116W,  16, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP07,  12, 101N, 1123W,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP07,  18, 114N, 1133W,  18, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP07,  24, 117N, 1146W,  16, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP07,  30, 125N, 1149W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP07,  36, 120N, 1159W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP07,  42, 123N, 1166W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP07,  48, 128N, 1179W,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP07,  54, 130N, 1189W,  18, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP07,  60, 130N, 1195W,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP07,  66, 131N, 1206W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2007080412, 03, AP07,  72, 130N, 1212W,  21, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
