WP, 07, 2017072018, 03, CTCX, 000, 275N, 1580E,  25, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 062
WP, 07, 2017072018, 03, CTCX, 006, 283N, 1572E,  49, 1009, XX,  34, NEQ, 0121, 0165, 0000, 0046,    0,    0, 045
WP, 07, 2017072018, 03, CTCX, 012, 285N, 1566E,  45, 1006, XX,  34, NEQ, 0144, 0146, 0000, 0220,    0,    0, 106
WP, 07, 2017072018, 03, CTCX, 018, 289N, 1556E,  46, 1007, XX,  34, NEQ, 0137, 0179, 0000, 0181,    0,    0, 022
WP, 07, 2017072018, 03, CTCX, 024, 288N, 1544E,  41, 1003, XX,  34, NEQ, 0176, 0186, 0000, 0159,    0,    0, 075
WP, 07, 2017072018, 03, CTCX, 030, 285N, 1538E,  41, 1002, XX,  34, NEQ, 0156, 0218, 0000, 0154,    0,    0, 104
WP, 07, 2017072018, 03, CTCX, 036, 286N, 1540E,  54,  997, XX,  34, NEQ, 0137, 0123, 0000, 0144,    0,    0, 039
WP, 07, 2017072018, 03, CTCX, 036, 286N, 1540E,  54,  997, XX,  50, NEQ, 0044, 0000, 0000, 0000,    0,    0, 039
WP, 07, 2017072018, 03, CTCX, 042, 283N, 1533E,  53,  994, XX,  34, NEQ, 0155, 0163, 0039, 0150,    0,    0, 076
WP, 07, 2017072018, 03, CTCX, 042, 283N, 1533E,  53,  994, XX,  50, NEQ, 0078, 0100, 0000, 0000,    0,    0, 076
WP, 07, 2017072018, 03, CTCX, 048, 282N, 1532E,  52,  990, XX,  34, NEQ, 0145, 0155, 0049, 0138,    0,    0, 037
WP, 07, 2017072018, 03, CTCX, 048, 282N, 1532E,  52,  990, XX,  50, NEQ, 0044, 0000, 0000, 0000,    0,    0, 037
WP, 07, 2017072018, 03, CTCX, 054, 281N, 1531E,  52,  989, XX,  34, NEQ, 0147, 0152, 0081, 0118,    0,    0, 062
WP, 07, 2017072018, 03, CTCX, 054, 281N, 1531E,  52,  989, XX,  50, NEQ, 0038, 0000, 0000, 0065,    0,    0, 062
WP, 07, 2017072018, 03, CTCX, 060, 280N, 1534E,  53,  984, XX,  34, NEQ, 0126, 0167, 0164, 0113,    0,    0, 038
WP, 07, 2017072018, 03, CTCX, 060, 280N, 1534E,  53,  984, XX,  50, NEQ, 0059, 0114, 0000, 0000,    0,    0, 038
WP, 07, 2017072018, 03, CTCX, 066, 280N, 1538E,  48,  984, XX,  34, NEQ, 0116, 0198, 0204, 0115,    0,    0, 090
