WP, 07, 2021070206, 01, CARQ, -24,  89N, 1380E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 07, 2021070206, 01, CARQ, -18,  91N, 1374E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 07, 2021070206, 01, CARQ, -12,  94N, 1365E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 07, 2021070206, 01, CARQ,  -6,  95N, 1358E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 07, 2021070206, 01, CARQ,   0,  96N, 1352E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 07, 2021070212, 01, CARQ, -24,  91N, 1374E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 07, 2021070212, 01, CARQ, -18,  94N, 1365E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 07, 2021070212, 01, CARQ, -12,  95N, 1358E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 07, 2021070212, 01, CARQ,  -6,  96N, 1352E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 07, 2021070212, 01, CARQ,   0,  97N, 1344E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 07, 2021070300, 01, CARQ, -24,  96N, 1361E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 07, 2021070300, 01, CARQ, -18,  98N, 1353E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 07, 2021070300, 01, CARQ, -12, 100N, 1347E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 07, 2021070300, 01, CARQ,  -6, 101N, 1341E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 07, 2021070300, 01, CARQ,   0, 102N, 1336E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 07, 2021070306, 01, CARQ, -12, 104N, 1345E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 07, 2021070306, 01, CARQ,  -6, 106N, 1341E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 07, 2021070306, 01, CARQ,   0, 109N, 1337E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 07, 2021070312, 01, CARQ, -24,  92N, 1357E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X,   0,   0,     INVEST,  , 
WP, 07, 2021070312, 01, CARQ, -18,  97N, 1350E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X,   0,   0,     INVEST,  , 
WP, 07, 2021070312, 01, CARQ, -12,  99N, 1345E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X, 297,   4,     INVEST,  , 
WP, 07, 2021070312, 01, CARQ,  -6, 101N, 1342E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X,   0,   0,     INVEST,  , 
WP, 07, 2021070312, 01, CARQ,   0, 104N, 1338E,  20, 1005, DB,  34, NEQ,    0,    0,    0,    0, 1008,  120,  40,   0,   0,   W,   0,   X, 300,   5,     INVEST, S, 
WP, 07, 2021070312, 01, CARQ,   0, 104N, 1338E,  20, 1005, DB,  50, NEQ,    0,    0,    0,    0, 1008,  120,  40,   0,   0,   W,   0,   X, 300,   5,     INVEST, S, 
WP, 07, 2021070312, 01, CARQ,   0, 104N, 1338E,  20, 1005, DB,  64, NEQ,    0,    0,    0,    0, 1008,  120,  40,   0,   0,   W,   0,   X, 300,   5,     INVEST, S, 
WP, 07, 2021070318, 01, CARQ, -24,  97N, 1350E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X,   0,   0,     INVEST,  , 
WP, 07, 2021070318, 01, CARQ, -18,  99N, 1345E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X,   0,   0,     INVEST,  , 
WP, 07, 2021070318, 01, CARQ, -12, 101N, 1342E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X, 306,   4,     INVEST,  , 
WP, 07, 2021070318, 01, CARQ,  -6, 104N, 1338E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X,   0,   0,     INVEST,  , 
WP, 07, 2021070318, 01, CARQ,   0, 110N, 1332E,  20, 1004, DB,  34, NEQ,    0,    0,    0,    0, 1006,  120,  40,   0,   0,   W,   0,   X, 310,   6,     INVEST, S, 
WP, 07, 2021070318, 01, CARQ,   0, 110N, 1332E,  20, 1004, DB,  50, NEQ,    0,    0,    0,    0, 1006,  120,  40,   0,   0,   W,   0,   X, 310,   6,     INVEST, S, 
WP, 07, 2021070318, 01, CARQ,   0, 110N, 1332E,  20, 1004, DB,  64, NEQ,    0,    0,    0,    0, 1006,  120,  40,   0,   0,   W,   0,   X, 310,   6,     INVEST, S, 
WP, 07, 2021070400, 01, CARQ, -24,  97N, 1351E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X,   0,   0,     INVEST,  , 
WP, 07, 2021070400, 01, CARQ, -18, 111N, 1338E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X,   0,   0,     INVEST,  , 
WP, 07, 2021070400, 01, CARQ, -12, 117N, 1333E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X, 325,   9,     INVEST,  , 
WP, 07, 2021070400, 01, CARQ,  -6, 125N, 1328E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X,   0,   0,     INVEST,  , 
WP, 07, 2021070400, 01, CARQ,   0, 131N, 1320E,  20, 1004, DB,  34, NEQ,    0,    0,    0,    0, 1006,  100,  40,   0,   0,   W,   0,   X, 320,   9,     INVEST, S, 
WP, 07, 2021070400, 01, CARQ,   0, 131N, 1320E,  20, 1004, DB,  50, NEQ,    0,    0,    0,    0, 1006,  100,  40,   0,   0,   W,   0,   X, 320,   9,     INVEST, S, 
WP, 07, 2021070400, 01, CARQ,   0, 131N, 1320E,  20, 1004, DB,  64, NEQ,    0,    0,    0,    0, 1006,  100,  40,   0,   0,   W,   0,   X, 320,   9,     INVEST, S, 
WP, 07, 2021070406, 01, CARQ, -24, 111N, 1338E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X,   0,   0,     INVEST,  , 
WP, 07, 2021070406, 01, CARQ, -18, 117N, 1333E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X,   0,   0,     INVEST,  , 
WP, 07, 2021070406, 01, CARQ, -12, 127N, 1324E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X, 313,  13,     INVEST,  , 
WP, 07, 2021070406, 01, CARQ,  -6, 135N, 1313E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X,   0,   0,     INVEST,  , 
WP, 07, 2021070406, 01, CARQ,   0, 145N, 1308E,  20, 1004, DB,  34, NEQ,    0,    0,    0,    0, 1006,  125,  40,   0,   0,   W,   0,   X, 320,  12,     INVEST, S, 
WP, 07, 2021070406, 01, CARQ,   0, 145N, 1308E,  20, 1004, DB,  50, NEQ,    0,    0,    0,    0, 1006,  125,  40,   0,   0,   W,   0,   X, 320,  12,     INVEST, S, 
WP, 07, 2021070406, 01, CARQ,   0, 145N, 1308E,  20, 1004, DB,  64, NEQ,    0,    0,    0,    0, 1006,  125,  40,   0,   0,   W,   0,   X, 320,  12,     INVEST, S, 
WP, 07, 2021070412, 01, CARQ, -24, 117N, 1333E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X,   0,   0,     INVEST,  , 
WP, 07, 2021070412, 01, CARQ, -18, 127N, 1324E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X,   0,   0,     INVEST,  , 
WP, 07, 2021070412, 01, CARQ, -12, 135N, 1313E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X, 308,  14,     INVEST,  , 
WP, 07, 2021070412, 01, CARQ,  -6, 144N, 1301E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X,   0,   0,     INVEST,  , 
WP, 07, 2021070412, 01, CARQ,   0, 153N, 1288E,  20, 1004, DB,  34, NEQ,    0,    0,    0,    0, 1006,  125,  40,   0,   0,   W,   0,   X, 305,  15,     INVEST, S, 
WP, 07, 2021070412, 01, CARQ,   0, 153N, 1288E,  20, 1004, DB,  50, NEQ,    0,    0,    0,    0, 1006,  125,  40,   0,   0,   W,   0,   X, 305,  15,     INVEST, S, 
WP, 07, 2021070412, 01, CARQ,   0, 153N, 1288E,  20, 1004, DB,  64, NEQ,    0,    0,    0,    0, 1006,  125,  40,   0,   0,   W,   0,   X, 305,  15,     INVEST, S, 
WP, 07, 2021070412, 03, CC00, 000, 156N, 1278E,  30, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CC00, 006, 168N, 1262E,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CC00, 012, 181N, 1245E,  25, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CC00, 018, 194N, 1230E,  28, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CC00, 024, 206N, 1216E,  28, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CC00, 030, 211N, 1200E,  23, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CC00, 036, 216N, 1190E,  20, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CC00, 042, 230N, 1181E,  24, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CEMN, 000, 156N, 1279E,  31, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CEMN, 006, 168N, 1263E,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CEMN, 012, 181N, 1248E,  29, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CEMN, 018, 195N, 1233E,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CEMN, 024, 207N, 1218E,  27, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CEMN, 030, 212N, 1201E,  27, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CEMN, 036, 217N, 1187E,  26, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CEMN, 042, 226N, 1174E,  26, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CEMN, 048, 233N, 1164E,  22, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CEMN, 054, 232N, 1149E,  21, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP01, 000, 157N, 1281E,  34, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP01, 006, 173N, 1262E,  31, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP01, 012, 184N, 1243E,  29, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP01, 018, 192N, 1230E,  26, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP01, 024, 203N, 1216E,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP01, 030, 212N, 1203E,  26, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP01, 036, 220N, 1191E,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP01, 042, 234N, 1181E,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP01, 048, 250N, 1180E,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP02, 000, 158N, 1283E,  32, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP02, 006, 169N, 1265E,  30, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP02, 012, 181N, 1249E,  27, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP02, 018, 191N, 1234E,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP02, 024, 204N, 1220E,  23, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP02, 030, 212N, 1202E,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP03, 000, 154N, 1281E,  33, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP03, 006, 167N, 1261E,  28, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP03, 012, 176N, 1237E,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP04, 000, 157N, 1277E,  32, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP04, 006, 172N, 1262E,  31, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP04, 012, 190N, 1252E,  32, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP04, 018, 208N, 1234E,  34, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP04, 024, 217N, 1219E,  28, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP05, 000, 153N, 1273E,  31, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP05, 006, 169N, 1262E,  27, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP05, 012, 183N, 1245E,  26, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP05, 018, 199N, 1232E,  26, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP05, 024, 208N, 1216E,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP05, 030, 217N, 1203E,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP06, 000, 157N, 1279E,  31, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP06, 006, 167N, 1262E,  33, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP06, 012, 173N, 1247E,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP06, 018, 184N, 1227E,  33, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP06, 024, 196N, 1207E,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP06, 030, 201N, 1180E,  29, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP06, 036, 205N, 1162E,  24, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP06, 042, 208N, 1146E,  23, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP06, 048, 195N, 1131E,  21, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP06, 054, 187N, 1121E,  23, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP06, 060, 190N, 1118E,  26, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP06, 066, 196N, 1108E,  24, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP06, 072, 201N, 1090E,  23, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP06, 078, 204N, 1076E,  16, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP06, 084, 205N, 1072E,  17, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP06, 090, 208N, 1058E,  18, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP07, 000, 156N, 1279E,  30, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP07, 006, 165N, 1262E,  31, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP07, 012, 181N, 1248E,  28, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP07, 018, 201N, 1238E,  32, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP07, 024, 214N, 1221E,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP07, 030, 235N, 1202E,  25, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP07, 036, 239N, 1190E,  22, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP07, 042, 245N, 1186E,  26, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP07, 048, 258N, 1183E,  20, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 07, 2021070412, 03, CP08, 000, 157N, 1276E,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
