WP, 94, 2018071306, 03, CTCX, 000, 109N, 1326E,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 101
WP, 94, 2018071306, 03, CTCX, 006, 115N, 1331E,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
WP, 94, 2018071306, 03, CTCX, 012, 128N, 1327E,   0, 1003, XX,  34, NEQ, 0330, 0299, 0000, 0000,    0,    0, ***
WP, 94, 2018071306, 03, CTCX, 018, 137N, 1334E,   0, 1004, XX,  34, NEQ, 0000, 0000, 0113, 0000,    0,    0, ***
WP, 94, 2018071306, 03, CTCX, 024, 143N, 1335E,   0, 1003, XX,  34, NEQ, 0302, 0000, 0000, 0000,    0,    0, ***
WP, 94, 2018071306, 03, CTCX, 030, 145N, 1342E,  27, 1003, XX,  34, NEQ, 0000, 0271, 0000, 0000,    0,    0, 095
WP, 94, 2018071312, 03, CTCX, 000, 118N, 1331E,  17, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
WP, 94, 2018071312, 03, CTCX, 006, 122N, 1325E,  23, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
WP, 94, 2018071312, 03, CTCX, 012, 132N, 1326E,  31, 1005, XX,  34, NEQ, 0000, 0338, 0000, 0000,    0,    0, 083
WP, 94, 2018071318, 03, CTCX, 000, 128N, 1332E,  15, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
WP, 94, 2018071318, 03, CTCX, 006, 125N, 1323E,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 104
WP, 94, 2018071318, 03, CTCX, 012, 136N, 1329E,  30, 1004, XX,  34, NEQ, 0290, 0261, 0000, 0000,    0,    0, 036
WP, 94, 2018071318, 03, CTCX, 018, 139N, 1332E,  28, 1004, XX,  34, NEQ, 0000, 0224, 0224, 0000,    0,    0, 086
WP, 94, 2018071318, 03, CTCX, 024, 144N, 1331E,  29, 1004, XX,  34, NEQ, 0200, 0000, 0000, 0000,    0,    0, 093
WP, 94, 2018071318, 03, CTCX, 030, 149N, 1330E,  29, 1004, XX,  34, NEQ, 0333, 0200, 0000, 0000,    0,    0, 055
WP, 94, 2018071318, 03, CTCX, 036, 148N, 1326E,  34, 1002, XX,  34, NEQ, 0000, 0000, 0191, 0000,    0,    0, 024
WP, 94, 2018071318, 03, CTCX, 042, 147N, 1324E,  37, 1002, XX,  34, NEQ, 0192, 0183, 0163, 0072,    0,    0, 070
WP, 94, 2018071318, 03, CTCX, 048, 154N, 1320E,  38, 1000, XX,  34, NEQ, 0179, 0228, 0215, 0102,    0,    0, 096
WP, 94, 2018071318, 03, CTCX, 054, 162N, 1312E,  36,  999, XX,  34, NEQ, 0000, 0331, 0173, 0161,    0,    0, 089
WP, 94, 2018071318, 03, CTCX, 060, 175N, 1305E,  39,  997, XX,  34, NEQ, 0216, 0234, 0239, 0000,    0,    0, 083
WP, 94, 2018071318, 03, CTCX, 066, 176N, 1292E,  37,  996, XX,  34, NEQ, 0226, 0241, 0242, 0140,    0,    0, 107
WP, 94, 2018071318, 03, CTCX, 072, 180N, 1280E,  37,  993, XX,  34, NEQ, 0251, 0294, 0208, 0159,    0,    0, 105
WP, 94, 2018071318, 03, CTCX, 078, 186N, 1272E,  38,  994, XX,  34, NEQ, 0264, 0310, 0202, 0000,    0,    0, 055
WP, 94, 2018071318, 03, CTCX, 084, 189N, 1265E,  42,  990, XX,  34, NEQ, 0277, 0318, 0167, 0213,    0,    0, 108
WP, 94, 2018071318, 03, CTCX, 090, 194N, 1262E,  52,  989, XX,  34, NEQ, 0307, 0271, 0253, 0216,    0,    0, 052
WP, 94, 2018071318, 03, CTCX, 090, 194N, 1262E,  52,  989, XX,  50, NEQ, 0000, 0052, 0000, 0000,    0,    0, 052
WP, 94, 2018071318, 03, CTCX, 096, 202N, 1257E,  48,  985, XX,  34, NEQ, 0293, 0294, 0262, 0209,    0,    0, 023
WP, 94, 2018071318, 03, CTCX, 102, 214N, 1253E,  50,  985, XX,  34, NEQ, 0248, 0278, 0131, 0235,    0,    0, 090
WP, 94, 2018071318, 03, CTCX, 108, 226N, 1246E,  59,  981, XX,  34, NEQ, 0183, 0276, 0154, 0278,    0,    0, 053
WP, 94, 2018071318, 03, CTCX, 108, 226N, 1246E,  59,  981, XX,  50, NEQ, 0098, 0000, 0000, 0000,    0,    0, 053
WP, 94, 2018071318, 03, CTCX, 114, 233N, 1234E,  66,  979, XX,  34, NEQ, 0215, 0221, 0195, 0204,    0,    0, 052
WP, 94, 2018071318, 03, CTCX, 114, 233N, 1234E,  66,  979, XX,  50, NEQ, 0080, 0000, 0000, 0080,    0,    0, 052
