WP, 12, 2016081800, 03, NG01, 000, 286N, 1515E,  42,  993, XX,  34, NEQ, 0109, 0114, 0000, 0100,    0,    0, 115
WP, 12, 2016081800, 03, NG01, 006, 294N, 1501E,  36,  993, XX,  34, NEQ, 0113, 0000, 0000, 0131,    0,    0, 099
WP, 12, 2016081800, 03, NG01, 012, 298N, 1486E,  31,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 159
WP, 12, 2016081800, 03, NG01, 018, 302N, 1475E,  30,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 151
WP, 12, 2016081800, 03, NG01, 024, 306N, 1462E,  28,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 128
WP, 12, 2016081800, 03, NG01, 030, 310N, 1450E,  26,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 120
WP, 12, 2016081800, 03, NG01, 036, 313N, 1442E,  25,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
WP, 12, 2016081800, 03, NG01, 042, 317N, 1437E,  25,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 149
WP, 12, 2016081800, 03, NG01, 048, 325N, 1434E,  29, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 123
WP, 12, 2016081800, 03, NG01, 054, 332N, 1423E,  25, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 119
WP, 12, 2016081800, 03, NG02, 000, 288N, 1519E,  42,  994, XX,  34, NEQ, 0140, 0140, 0000, 0117,    0,    0, 109
WP, 12, 2016081800, 03, NG02, 006, 298N, 1503E,  46,  994, XX,  34, NEQ, 0133, 0132, 0000, 0137,    0,    0, 095
WP, 12, 2016081800, 03, NG02, 012, 308N, 1485E,  47,  995, XX,  34, NEQ, 0155, 0000, 0000, 0143,    0,    0, 106
WP, 12, 2016081800, 03, NG02, 018, 317N, 1465E,  39,  997, XX,  34, NEQ, 0134, 0000, 0000, 0000,    0,    0, 127
WP, 12, 2016081800, 03, NG02, 024, 323N, 1447E,  35,  998, XX,  34, NEQ, 0130, 0000, 0000, 0000,    0,    0, 121
WP, 12, 2016081800, 03, NG02, 030, 327N, 1431E,  35,  998, XX,  34, NEQ, 0135, 0000, 0000, 0000,    0,    0, 103
WP, 12, 2016081800, 03, NG02, 036, 330N, 1415E,  37,  999, XX,  34, NEQ, 0138, 0000, 0000, 0000,    0,    0, 107
WP, 12, 2016081800, 03, NG02, 042, 330N, 1399E,  34,  999, XX,  34, NEQ, 0082, 0000, 0000, 0000,    0,    0, 086
WP, 12, 2016081800, 03, NG02, 048, 328N, 1387E,  34, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 095
WP, 12, 2016081800, 03, NG02, 054, 330N, 1374E,  30, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 087
WP, 12, 2016081800, 03, NG02, 060, 331N, 1355E,  28, 1001, XX,  34, NEQ, 0000, 0339, 0000, 0000,    0,    0, 095
