WP, 90, 2014090412, 03, GFDN,   0, 134N, 1193E,  21,  998
WP, 90, 2014090412, 03, GFDN,   6, 127N, 1190E,  21, 1002
WP, 90, 2014090412, 03, GFDN,  12, 129N, 1182E,  30, 1002
WP, 90, 2014090412, 03, GFDN,  18, 131N, 1179E,  28, 1001
WP, 90, 2014090412, 03, GFDN,  24, 134N, 1175E,  24, 1001
WP, 90, 2014090412, 03, GFDN,  30, 138N, 1171E,  21, 1003
WP, 90, 2014090412, 03, GFDN,  36, 144N, 1168E,  20, 1004
WP, 90, 2014090412, 03, GFDN,  42, 149N, 1166E,  20, 1004
WP, 90, 2014090412, 03, GFDN,  48, 156N, 1163E,  19, 1005
WP, 90, 2014090412, 03, GFDN,  54, 161N, 1159E,  20, 1005
WP, 90, 2014090412, 03, GFDN,  60, 169N, 1155E,  21, 1005
WP, 90, 2014090412, 03, GFDN,  66, 175N, 1157E,  18, 1005
WP, 90, 2014090412, 03, GFDN,  72, 181N, 1153E,  16, 1005
WP, 90, 2014090412, 03, GFDN,  78, 189N, 1152E,  17, 1005
WP, 90, 2014090412, 03, GFDN,  84, 194N, 1152E,  18, 1006
WP, 90, 2014090412, 03, NG01, 000, 129N, 1207E,  12, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG02, 000, 118N, 1198E,  19, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG02, 006, 117N, 1209E,  17, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG02, 012, 117N, 1210E,  14, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG02, 018, 123N, 1205E,  18, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG02, 024, 129N, 1203E,  14, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG03, 000, 137N, 1204E,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG04, 000, 129N, 1205E,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG04, 006, 123N, 1200E,  15, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG04, 012, 127N, 1189E,  15, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG04, 018, 131N, 1179E,  17, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG04, 024, 136N, 1171E,  19, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG04, 030, 140N, 1160E,  16, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG04, 036, 139N, 1140E,  16, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG04, 042, 140N, 1130E,  17, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG04, 048, 143N, 1114E,  16, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG04, 054, 146N, 1107E,  17, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG04, 060, 157N, 1106E,  15, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG04, 066, 167N, 1104E,  16, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG04, 072, 171N, 1094E,  11, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG04, 078, 180N, 1091E,  11, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG04, 084, 189N, 1091E,  11, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG04, 090, 192N, 1090E,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG04, 096, 190N, 1077E,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG05, 000, 128N, 1204E,  14, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG06, 000, 120N, 1200E,  18, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG06, 006, 124N, 1195E,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG06, 012, 127N, 1187E,  19, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG06, 018, 131N, 1180E,  25, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG06, 024, 135N, 1173E,  24, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG06, 030, 141N, 1165E,  23, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG06, 036, 148N, 1156E,  21, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG06, 042, 155N, 1149E,  19, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG06, 048, 159N, 1140E,  18, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG06, 054, 167N, 1128E,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG06, 060, 172N, 1118E,  18, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG06, 066, 176N, 1112E,  17, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG06, 072, 177N, 1103E,  14, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG06, 078, 181N, 1096E,  15, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG06, 084, 186N, 1093E,  15, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG06, 090, 188N, 1094E,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG06, 096, 189N, 1089E,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG06, 102, 194N, 1088E,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG06, 108, 199N, 1085E,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG06, 114, 199N, 1083E,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG06, 120, 193N, 1088E,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG07, 000, 122N, 1205E,  19, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 90, 2014090412, 03, NG08, 000, 124N, 1208E,  22, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
