SH, 10, 2012020412, 03,  UKM,   0, 168S, 1503E,  38,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020412, 03,  UKM,  12, 170S, 1525E,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020412, 03,  UKM,  24, 171S, 1543E,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020412, 03,  UKM,  36, 170S, 1560E,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020412, 03,  UKM,  48, 174S, 1580E,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020412, 03,  UKM,  60, 179S, 1597E,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020412, 03,  UKM,  72, 177S, 1612E,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020412, 03,  UKM,  84, 179S, 1624E,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020412, 03,  UKM,  96, 182S, 1637E,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020412, 03,  UKM, 108, 191S, 1653E,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020412, 03,  UKM, 120, 209S, 1668E,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020412, 03,  UKM, 132, 233S, 1685E,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020412, 03,  UKM, 144, 255S, 1707E,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020412, 03,  UKM, 156, 274S, 1739E,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020412, 03,  UKM, 168, 289S, 1781E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020418, 01, CARQ,   0, 171S, 1516E,  45,  989, XX,  34, NEQ,  180,   30,   90,  180,  996,  150,  45,   0,   0,   P,   0,   X,  85,   5,    JASMINE, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH102012, JTWC, NCEP_TCVITALS, 
SH, 10, 2012020418, 01, CARQ,   0, 171S, 1516E,  45,  989, XX,  50, NEQ,    0,    0,    0,    0,  996,  150,  45,   0,   0,   P,   0,   X,  85,   5,    JASMINE, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH102012, JTWC, NCEP_TCVITALS, 
SH, 10, 2012020418, 01, CARQ,   0, 171S, 1516E,  45,  989, XX,  64, NEQ,    0,    0,    0,    0,  996,  150,  45,   0,   0,   P,   0,   X,  85,   5,    JASMINE, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH102012, JTWC, NCEP_TCVITALS, 
SH, 10, 2012020418, 03, AVNO, 000, 171S, 1516E,  45,  992, XX,  34, NEQ, 0102, 0000, 0000, 0143
SH, 10, 2012020418, 03, AVNO, 006, 175S, 1523E,  43,  993, XX,  34, NEQ, 0122, 0000, 0000, 0145
SH, 10, 2012020418, 03, AVNO, 012, 175S, 1530E,  45,  991, XX,  34, NEQ, 0147, 0000, 0065, 0109
SH, 10, 2012020418, 03, AVNO, 018, 175S, 1541E,  46,  992, XX,  34, NEQ, 0101, 0053, 0073, 0109
SH, 10, 2012020418, 03, AVNO, 024, 175S, 1552E,  45,  990, XX,  34, NEQ, 0157, 0000, 0080, 0151
SH, 10, 2012020418, 03, AVNO, 030, 175S, 1562E,  51,  990, XX,  34, NEQ, 0157, 0000, 0079, 0152
SH, 10, 2012020418, 03, AVNO, 030, 175S, 1562E,  51,  990, XX,  50, NEQ, 0037, 0000, 0000, 0000
SH, 10, 2012020418, 03, AVNO, 036, 175S, 1574E,  54,  987, XX,  34, NEQ, 0128, 0061, 0099, 0125
SH, 10, 2012020418, 03, AVNO, 036, 175S, 1574E,  54,  987, XX,  50, NEQ, 0054, 0000, 0000, 0062
SH, 10, 2012020418, 03, AVNO, 042, 175S, 1585E,  56,  989, XX,  34, NEQ, 0109, 0062, 0075, 0126
SH, 10, 2012020418, 03, AVNO, 042, 175S, 1585E,  56,  989, XX,  50, NEQ, 0045, 0000, 0000, 0058
SH, 10, 2012020418, 03, AVNO, 048, 178S, 1597E,  64,  986, XX,  34, NEQ, 0138, 0077, 0082, 0139
SH, 10, 2012020418, 03, AVNO, 048, 178S, 1597E,  64,  986, XX,  50, NEQ, 0063, 0000, 0043, 0061
SH, 10, 2012020418, 03, AVNO, 054, 181S, 1607E,  62,  988, XX,  34, NEQ, 0279, 0069, 0091, 0142
SH, 10, 2012020418, 03, AVNO, 054, 181S, 1607E,  62,  988, XX,  50, NEQ, 0069, 0034, 0000, 0066
SH, 10, 2012020418, 03, AVNO, 060, 180S, 1618E,  69,  984, XX,  34, NEQ, 0298, 0073, 0111, 0301
SH, 10, 2012020418, 03, AVNO, 060, 180S, 1618E,  69,  984, XX,  50, NEQ, 0072, 0052, 0060, 0077
SH, 10, 2012020418, 03, AVNO, 060, 180S, 1618E,  69,  984, XX,  64, NEQ, 0036, 0000, 0000, 0064
SH, 10, 2012020418, 03, AVNO, 066, 181S, 1629E,  77,  986, XX,  34, NEQ, 0291, 0074, 0098, 0150
SH, 10, 2012020418, 03, AVNO, 066, 181S, 1629E,  77,  986, XX,  50, NEQ, 0069, 0059, 0060, 0077
SH, 10, 2012020418, 03, AVNO, 066, 181S, 1629E,  77,  986, XX,  64, NEQ, 0051, 0000, 0034, 0046
SH, 10, 2012020418, 03, AVNO, 072, 182S, 1638E,  71,  983, XX,  34, NEQ, 0140, 0086, 0090, 0281
SH, 10, 2012020418, 03, AVNO, 072, 182S, 1638E,  71,  983, XX,  50, NEQ, 0075, 0059, 0068, 0072
SH, 10, 2012020418, 03, AVNO, 072, 182S, 1638E,  71,  983, XX,  64, NEQ, 0043, 0000, 0000, 0046
SH, 10, 2012020418, 03, AVNO, 078, 186S, 1646E,  74,  985, XX,  34, NEQ, 0280, 0090, 0091, 0159
SH, 10, 2012020418, 03, AVNO, 078, 186S, 1646E,  74,  985, XX,  50, NEQ, 0070, 0060, 0060, 0076
SH, 10, 2012020418, 03, AVNO, 078, 186S, 1646E,  74,  985, XX,  64, NEQ, 0060, 0000, 0000, 0054
SH, 10, 2012020418, 03, AVNO, 084, 190S, 1655E,  74,  982, XX,  34, NEQ, 0126, 0105, 0089, 0126
SH, 10, 2012020418, 03, AVNO, 084, 190S, 1655E,  74,  982, XX,  50, NEQ, 0066, 0076, 0067, 0073
SH, 10, 2012020418, 03, AVNO, 084, 190S, 1655E,  74,  982, XX,  64, NEQ, 0049, 0000, 0044, 0048
SH, 10, 2012020418, 03, AVNO, 090, 196S, 1661E,  71,  984, XX,  34, NEQ, 0130, 0111, 0087, 0129
SH, 10, 2012020418, 03, AVNO, 090, 196S, 1661E,  71,  984, XX,  50, NEQ, 0073, 0072, 0061, 0068
SH, 10, 2012020418, 03, AVNO, 090, 196S, 1661E,  71,  984, XX,  64, NEQ, 0045, 0051, 0047, 0045
SH, 10, 2012020418, 03, AVNO, 096, 203S, 1665E,  73,  983, XX,  34, NEQ, 0125, 0131, 0074, 0113
SH, 10, 2012020418, 03, AVNO, 096, 203S, 1665E,  73,  983, XX,  50, NEQ, 0059, 0062, 0055, 0059
SH, 10, 2012020418, 03, AVNO, 096, 203S, 1665E,  73,  983, XX,  64, NEQ, 0055, 0000, 0000, 0054
SH, 10, 2012020418, 03, AVNO, 102, 209S, 1665E,  59,  986, XX,  34, NEQ, 0095, 0106, 0124, 0092
SH, 10, 2012020418, 03, AVNO, 102, 209S, 1665E,  59,  986, XX,  50, NEQ, 0058, 0065, 0038, 0000
SH, 10, 2012020418, 03, AVNO, 108, 212S, 1667E,  63,  984, XX,  34, NEQ, 0086, 0095, 0116, 0085
SH, 10, 2012020418, 03, AVNO, 108, 212S, 1667E,  63,  984, XX,  50, NEQ, 0000, 0046, 0000, 0046
SH, 10, 2012020418, 03, AVNO, 114, 216S, 1670E,  55,  986, XX,  34, NEQ, 0099, 0116, 0139, 0077
SH, 10, 2012020418, 03, AVNO, 114, 216S, 1670E,  55,  986, XX,  50, NEQ, 0031, 0066, 0000, 0000
SH, 10, 2012020418, 03, AVNO, 120, 218S, 1670E,  49,  986, XX,  34, NEQ, 0091, 0120, 0092, 0094
SH, 10, 2012020418, 03, AVNO, 126, 220S, 1670E,  51,  987, XX,  34, NEQ, 0096, 0124, 0124, 0096
SH, 10, 2012020418, 03, AVNO, 126, 220S, 1670E,  51,  987, XX,  50, NEQ, 0000, 0000, 0043, 0000
SH, 10, 2012020418, 03, AVNO, 132, 219S, 1671E,  54,  986, XX,  34, NEQ, 0082, 0131, 0138, 0086
SH, 10, 2012020418, 03, AVNO, 132, 219S, 1671E,  54,  986, XX,  50, NEQ, 0000, 0000, 0070, 0000
SH, 10, 2012020418, 03, AVNO, 138, 219S, 1671E,  45,  989, XX,  34, NEQ, 0089, 0129, 0140, 0090
SH, 10, 2012020418, 03, AVNO, 144, 221S, 1667E,  48,  989, XX,  34, NEQ, 0000, 0109, 0118, 0094
SH, 10, 2012020418, 03, AVNO, 150, 223S, 1661E,  50,  990, XX,  34, NEQ, 0000, 0103, 0104, 0068
SH, 10, 2012020418, 03, AVNO, 156, 221S, 1657E,  51,  989, XX,  34, NEQ, 0000, 0115, 0120, 0070
SH, 10, 2012020418, 03, AVNO, 156, 221S, 1657E,  51,  989, XX,  50, NEQ, 0000, 0000, 0049, 0000
SH, 10, 2012020418, 03, AVNO, 162, 220S, 1657E,  40,  993, XX,  34, NEQ, 0077, 0067, 0118, 0000
SH, 10, 2012020418, 03, AVNO, 168, 223S, 1655E,  47,  992, XX,  34, NEQ, 0000, 0082, 0080, 0061
SH, 10, 2012020418, 03, AVNO, 174, 220S, 1651E,  39,  995, XX,  34, NEQ, 0000, 0071, 0071, 0070
SH, 10, 2012020418, 03, AVNO, 180, 221S, 1653E,  36,  994, XX,  34, NEQ, 0000, 0057, 0073, 0000
SH, 10, 2012020500, 01, CARQ,  -6, 171S, 1516E,  45,  989, XX,  34, NEQ,  180,   30,   90,  180,  996,  150,  45,   0,   0,   P,   0,   X,  85,   5,    JASMINE, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH102012, JTWC, NCEP_TCVITALS, 
SH, 10, 2012020500, 01, CARQ,   0, 171S, 1528E,  40,  993, XX,  34, NEQ,  180,   30,   60,  180,  998,  170,  45,   0,   0,   P,   0,   X,  85,   8,    JASMINE, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH102012, JTWC, NCEP_TCVITALS, 
SH, 10, 2012020500, 01, CARQ,   0, 171S, 1528E,  40,  993, XX,  50, NEQ,    0,    0,    0,    0,  998,  170,  45,   0,   0,   P,   0,   X,  85,   8,    JASMINE, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH102012, JTWC, NCEP_TCVITALS, 
SH, 10, 2012020500, 01, CARQ,   0, 171S, 1528E,  40,  993, XX,  64, NEQ,    0,    0,    0,    0,  998,  170,  45,   0,   0,   P,   0,   X,  85,   8,    JASMINE, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH102012, JTWC, NCEP_TCVITALS, 
SH, 10, 2012020500, 03, AVNO, 000, 172S, 1528E,  44,  994, XX,  34, NEQ, 0139, 0000, 0000, 0151
SH, 10, 2012020500, 03, AVNO, 006, 173S, 1538E,  42,  992, XX,  34, NEQ, 0156, 0000, 0049, 0124
SH, 10, 2012020500, 03, AVNO, 012, 172S, 1550E,  43,  993, XX,  34, NEQ, 0093, 0000, 0065, 0106
SH, 10, 2012020500, 03, AVNO, 018, 174S, 1561E,  43,  991, XX,  34, NEQ, 0144, 0000, 0065, 0146
SH, 10, 2012020500, 03, AVNO, 024, 174S, 1572E,  48,  991, XX,  34, NEQ, 0149, 0000, 0078, 0145
SH, 10, 2012020500, 03, AVNO, 030, 174S, 1586E,  55,  988, XX,  34, NEQ, 0238, 0000, 0091, 0118
SH, 10, 2012020500, 03, AVNO, 030, 174S, 1586E,  55,  988, XX,  50, NEQ, 0000, 0000, 0000, 0059
SH, 10, 2012020500, 03, AVNO, 036, 175S, 1600E,  53,  990, XX,  34, NEQ, 0108, 0058, 0058, 0125
SH, 10, 2012020500, 03, AVNO, 036, 175S, 1600E,  53,  990, XX,  50, NEQ, 0048, 0000, 0000, 0045
SH, 10, 2012020500, 03, AVNO, 042, 177S, 1614E,  65,  987, XX,  34, NEQ, 0231, 0070, 0072, 0128
SH, 10, 2012020500, 03, AVNO, 042, 177S, 1614E,  65,  987, XX,  50, NEQ, 0063, 0000, 0053, 0065
SH, 10, 2012020500, 03, AVNO, 042, 177S, 1614E,  65,  987, XX,  64, NEQ, 0044, 0000, 0000, 0000
SH, 10, 2012020500, 03, AVNO, 048, 181S, 1629E,  71,  988, XX,  34, NEQ, 0131, 0065, 0085, 0150
SH, 10, 2012020500, 03, AVNO, 048, 181S, 1629E,  71,  988, XX,  50, NEQ, 0067, 0047, 0048, 0063
SH, 10, 2012020500, 03, AVNO, 048, 181S, 1629E,  71,  988, XX,  64, NEQ, 0048, 0000, 0000, 0044
SH, 10, 2012020500, 03, AVNO, 054, 183S, 1642E,  71,  985, XX,  34, NEQ, 0261, 0063, 0081, 0142
SH, 10, 2012020500, 03, AVNO, 054, 183S, 1642E,  71,  985, XX,  50, NEQ, 0059, 0047, 0059, 0061
SH, 10, 2012020500, 03, AVNO, 054, 183S, 1642E,  71,  985, XX,  64, NEQ, 0000, 0000, 0042, 0049
SH, 10, 2012020500, 03, AVNO, 060, 186S, 1656E,  63,  988, XX,  34, NEQ, 0135, 0084, 0092, 0130
SH, 10, 2012020500, 03, AVNO, 060, 186S, 1656E,  63,  988, XX,  50, NEQ, 0065, 0054, 0048, 0057
SH, 10, 2012020500, 03, AVNO, 066, 189S, 1668E,  64,  987, XX,  34, NEQ, 0144, 0088, 0085, 0115
SH, 10, 2012020500, 03, AVNO, 066, 189S, 1668E,  64,  987, XX,  50, NEQ, 0062, 0050, 0051, 0064
SH, 10, 2012020500, 03, AVNO, 066, 189S, 1668E,  64,  987, XX,  64, NEQ, 0000, 0000, 0000, 0030
SH, 10, 2012020500, 03, AVNO, 072, 194S, 1678E,  53,  989, XX,  34, NEQ, 0096, 0103, 0075, 0099
SH, 10, 2012020500, 03, AVNO, 072, 194S, 1678E,  53,  989, XX,  50, NEQ, 0046, 0041, 0046, 0047
SH, 10, 2012020500, 03, AVNO, 078, 199S, 1686E,  52,  987, XX,  34, NEQ, 0085, 0097, 0095, 0080
SH, 10, 2012020500, 03, AVNO, 078, 199S, 1686E,  52,  987, XX,  50, NEQ, 0000, 0000, 0000, 0048
SH, 10, 2012020500, 03, AVNO, 084, 205S, 1690E,  55,  989, XX,  34, NEQ, 0337, 0092, 0088, 0079
SH, 10, 2012020500, 03, AVNO, 084, 205S, 1690E,  55,  989, XX,  50, NEQ, 0000, 0040, 0051, 0031
SH, 10, 2012020500, 03, AVNO, 090, 209S, 1693E,  55,  988, XX,  34, NEQ, 0072, 0110, 0099, 0076
SH, 10, 2012020500, 03, AVNO, 090, 209S, 1693E,  55,  988, XX,  50, NEQ, 0000, 0000, 0050, 0052
SH, 10, 2012020500, 03, AVNO, 096, 215S, 1696E,  50,  989, XX,  34, NEQ, 0085, 0083, 0096, 0089
SH, 10, 2012020500, 03, AVNO, 102, 222S, 1697E,  57,  987, XX,  34, NEQ, 0085, 0109, 0112, 0074
SH, 10, 2012020500, 03, AVNO, 102, 222S, 1697E,  57,  987, XX,  50, NEQ, 0000, 0059, 0056, 0042
SH, 10, 2012020500, 03, AVNO, 108, 224S, 1696E,  47,  989, XX,  34, NEQ, 0082, 0135, 0127, 0083
SH, 10, 2012020500, 03, AVNO, 114, 228S, 1697E,  49,  988, XX,  34, NEQ, 0093, 0093, 0100, 0089
SH, 10, 2012020500, 03, AVNO, 120, 231S, 1697E,  54,  989, XX,  34, NEQ, 0096, 0100, 0113, 0080
SH, 10, 2012020500, 03, AVNO, 120, 231S, 1697E,  54,  989, XX,  50, NEQ, 0000, 0057, 0056, 0038
SH, 10, 2012020500, 03, AVNO, 126, 233S, 1700E,  50,  989, XX,  34, NEQ, 0083, 0109, 0115, 0088
SH, 10, 2012020500, 03, AVNO, 126, 233S, 1700E,  50,  989, XX,  50, NEQ, 0000, 0000, 0057, 0000
SH, 10, 2012020500, 03, AVNO, 132, 235S, 1702E,  49,  991, XX,  34, NEQ, 0098, 0092, 0077, 0083
SH, 10, 2012020500, 03, AVNO, 138, 239S, 1701E,  54,  990, XX,  34, NEQ, 0089, 0094, 0078, 0086
SH, 10, 2012020500, 03, AVNO, 138, 239S, 1701E,  54,  990, XX,  50, NEQ, 0000, 0043, 0050, 0000
SH, 10, 2012020500, 03, AVNO, 144, 241S, 1699E,  44,  993, XX,  34, NEQ, 0081, 0086, 0093, 0082
SH, 10, 2012020500, 03, AVNO, 150, 246S, 1699E,  49,  992, XX,  34, NEQ, 0070, 0089, 0076, 0064
SH, 10, 2012020500, 03, AVNO, 156, 247S, 1694E,  53,  995, XX,  34, NEQ, 0063, 0086, 0087, 0070
SH, 10, 2012020500, 03, AVNO, 156, 247S, 1694E,  53,  995, XX,  50, NEQ, 0000, 0000, 0055, 0000
SH, 10, 2012020500, 03, AVNO, 162, 247S, 1693E,  41,  995, XX,  34, NEQ, 0058, 0065, 0072, 0052
SH, 10, 2012020500, 03, AVNO, 168, 248S, 1691E,  40,  998, XX,  34, NEQ, 0053, 0066, 0059, 0000
SH, 10, 2012020500, 03, AVNO, 174, 247S, 1690E,  37,  997, XX,  34, NEQ, 0000, 0000, 0076, 0000
SH, 10, 2012020500, 03, AVNO, 180, 244S, 1690E,  33, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 10, 2012020500, 03,  UKM,   0, 175S, 1527E,  38,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020500, 03,  UKM,  12, 174S, 1537E,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020500, 03,  UKM,  24, 174S, 1552E,  43,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020500, 03,  UKM,  36, 175S, 1566E,  42,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020500, 03,  UKM,  48, 179S, 1577E,  43,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020500, 03,  UKM,  60, 177S, 1590E,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020500, 03,  UKM,  72, 179S, 1604E,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020500, 03,  UKM,  84, 186S, 1619E,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020500, 03,  UKM,  96, 197S, 1629E,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020500, 03,  UKM, 108, 213S, 1640E,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 10, 2012020500, 03,  UKM, 120, 233S, 1652E,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
