EP, 12, 2014081800, 03, NG01, 000, 153N, 1157W,  28, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG01, 006, 150N, 1162W,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG01, 012, 154N, 1168W,  27, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG01, 018, 155N, 1176W,  31, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG01, 024, 157N, 1181W,  34, 1002, XX,  34, NEQ, 0000, 0185, 0000, 0000
EP, 12, 2014081800, 03, NG01, 030, 159N, 1182W,  33, 1004, XX,  34, NEQ, 0000, 0186, 0000, 0000
EP, 12, 2014081800, 03, NG02, 000, 160N, 1160W,  29, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG02, 006, 164N, 1164W,  33, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG02, 012, 169N, 1168W,  28, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG02, 018, 174N, 1171W,  33, 1000, XX,  34, NEQ, 0000, 0183, 0000, 0000
EP, 12, 2014081800, 03, NG02, 024, 183N, 1175W,  35,  999, XX,  34, NEQ, 0000, 0201, 0000, 0000
EP, 12, 2014081800, 03, NG02, 030, 191N, 1181W,  35, 1000, XX,  34, NEQ, 0184, 0221, 0196, 0000
EP, 12, 2014081800, 03, NG02, 036, 199N, 1189W,  34,  998, XX,  34, NEQ, 0000, 0450, 0164, 0000
EP, 12, 2014081800, 03, NG02, 042, 203N, 1196W,  35,  999, XX,  34, NEQ, 0000, 0185, 0214, 0000
EP, 12, 2014081800, 03, NG02, 048, 209N, 1201W,  30,  998, XX,  34, NEQ, 0000, 0226, 0181, 0000
EP, 12, 2014081800, 03, NG02, 054, 211N, 1207W,  33,  999, XX,  34, NEQ, 0000, 0231, 0350, 0000
EP, 12, 2014081800, 03, NG02, 060, 211N, 1211W,  35,  998, XX,  34, NEQ, 0000, 0152, 0142, 0000
EP, 12, 2014081800, 03, NG02, 066, 211N, 1211W,  36,  999, XX,  34, NEQ, 0000, 0180, 0131, 0000
EP, 12, 2014081800, 03, NG02, 072, 211N, 1211W,  35,  998, XX,  34, NEQ, 0000, 0154, 0395, 0000
EP, 12, 2014081800, 03, NG02, 078, 210N, 1211W,  34,  998, XX,  34, NEQ, 0000, 0340, 0211, 0000
EP, 12, 2014081800, 03, NG02, 084, 211N, 1213W,  34,  997, XX,  34, NEQ, 0000, 0232, 0179, 0000
EP, 12, 2014081800, 03, NG02, 090, 214N, 1215W,   0,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG02, 096, 220N, 1213W,   0,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG02, 102, 227N, 1215W,   0,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG02, 108, 235N, 1217W,   0,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG02, 114, 242N, 1222W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG02, 120, 251N, 1229W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG02, 126, 257N, 1235W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG02, 132, 262N, 1242W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG02, 138, 270N, 1250W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG02, 144, 273N, 1257W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG02, 150, 277N, 1265W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG02, 156, 280N, 1273W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG02, 162, 280N, 1282W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG02, 168, 280N, 1290W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG02, 174, 279N, 1300W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG02, 180, 278N, 1309W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 000, 159N, 1159W,  29, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 006, 157N, 1168W,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 012, 159N, 1173W,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 018, 160N, 1180W,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 024, 160N, 1186W,  26, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 030, 162N, 1191W,  28, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 036, 167N, 1195W,  29, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 042, 170N, 1200W,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 048, 176N, 1204W,  31, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 054, 180N, 1207W,  29, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 060, 184N, 1211W,  31, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 066, 188N, 1215W,  29, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 072, 194N, 1220W,  29,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 078, 198N, 1223W,  26,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 084, 203N, 1225W,  30,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 090, 210N, 1225W,   0,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 096, 222N, 1226W,   0,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 102, 237N, 1227W,   0,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 108, 252N, 1231W,   0,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 114, 271N, 1238W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 120, 293N, 1247W,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 126, 315N, 1260W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 132, 335N, 1279W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 138, 350N, 1299W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 144, 356N, 1324W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 150, 352N, 1344W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 156, 351N, 1358W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 162, 351N, 1365W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 168, 355N, 1371W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 174, 358N, 1378W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG03, 180, 360N, 1385W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG04, 000, 158N, 1159W,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG04, 006, 159N, 1168W,  27, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG04, 012, 163N, 1170W,  28, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG04, 018, 168N, 1177W,  31, 1001, XX,  34, NEQ, 0000, 0225, 0000, 0000
EP, 12, 2014081800, 03, NG04, 024, 171N, 1181W,  33,  999, XX,  34, NEQ, 0000, 0187, 0000, 0000
EP, 12, 2014081800, 03, NG04, 030, 179N, 1190W,  33, 1000, XX,  34, NEQ, 0000, 0214, 0000, 0000
EP, 12, 2014081800, 03, NG04, 036, 182N, 1198W,  34,  998, XX,  34, NEQ, 0000, 0240, 0184, 0000
EP, 12, 2014081800, 03, NG04, 042, 187N, 1206W,  30,  999, XX,  34, NEQ, 0000, 0264, 0218, 0000
EP, 12, 2014081800, 03, NG04, 048, 189N, 1212W,  32,  997, XX,  34, NEQ, 0000, 0263, 0240, 0000
EP, 12, 2014081800, 03, NG04, 054, 190N, 1219W,  28,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG04, 060, 192N, 1225W,  32,  997, XX,  34, NEQ, 0000, 0193, 0210, 0000
EP, 12, 2014081800, 03, NG04, 066, 192N, 1229W,  34,  998, XX,  34, NEQ, 0000, 0221, 0199, 0000
EP, 12, 2014081800, 03, NG04, 072, 197N, 1231W,  32,  997, XX,  34, NEQ, 0000, 0245, 0242, 0000
EP, 12, 2014081800, 03, NG04, 078, 199N, 1232W,  33,  998, XX,  34, NEQ, 0000, 0202, 0241, 0000
EP, 12, 2014081800, 03, NG04, 084, 203N, 1236W,  33,  998, XX,  34, NEQ, 0000, 0214, 0218, 0000
EP, 12, 2014081800, 03, NG04, 090, 210N, 1240W,   0,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG04, 096, 220N, 1241W,   0,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 12, 2014081800, 03, NG04, 102, 227N, 1245W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
