EP, 97, 2005080906, 03, NGPS,   0, 135N, 1128W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS,   6, 136N, 1132W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS,  12, 139N, 1136W,  28, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS,  18, 142N, 1137W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS,  24, 145N, 1138W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS,  30, 146N, 1141W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS,  36, 147N, 1146W,  27, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS,  42, 151N, 1152W,  22, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS,  48, 151N, 1155W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS,  54, 152N, 1158W,  23, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS,  60, 155N, 1165W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS,  66, 159N, 1169W,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS,  72, 163N, 1175W,  26, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS,  78, 166N, 1182W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS,  84, 168N, 1190W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS,  90, 171N, 1195W,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS,  96, 171N, 1196W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS, 102, 173N, 1197W,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS, 108, 175N, 1202W,  28, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS, 114, 177N, 1204W,  25, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS, 120, 178N, 1206W,  26, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS, 126, 179N, 1211W,  27, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS, 132, 180N, 1215W,  29, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS, 138, 180N, 1220W,  28, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005080906, 03, NGPS, 144, 180N, 1226W,  28, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2005092018, 01, CARQ, -24,  99N,  990W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 97, 2005092018, 01, CARQ, -18, 101N, 1000W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 97, 2005092018, 01, CARQ, -12, 104N, 1010W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 287,  10, 
