AL, 19, 2017110400, 01, CARQ, -24, 199N,  537W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 19, 2017110400, 01, CARQ, -18, 208N,  535W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 19, 2017110400, 01, CARQ, -12, 217N,  533W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,  14,   9,     INVEST,  , 
AL, 19, 2017110400, 01, CARQ,  -6, 226N,  530W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 19, 2017110400, 01, CARQ,   0, 235N,  530W,  20, 1010, DB,  34, NEQ,    0,    0,    0,    0, 1012,  100,  60,   0,   0,   L,   0,   X,  10,   9,     INVEST, S, 
AL, 19, 2017110400, 01, CARQ,   0, 235N,  530W,  20, 1010, DB,  50, NEQ,    0,    0,    0,    0, 1012,  100,  60,   0,   0,   L,   0,   X,  10,   9,     INVEST, S, 
AL, 19, 2017110400, 01, CARQ,   0, 235N,  530W,  20, 1010, DB,  64, NEQ,    0,    0,    0,    0, 1012,  100,  60,   0,   0,   L,   0,   X,  10,   9,     INVEST, S, 
AL, 19, 2017110400, 03, AC00,   0, 242N,  542W,  20, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 19, 2017110400, 03, AC00,   6, 254N,  543W,  20, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 19, 2017110400, 03, AEMN,   0, 239N,  535W,  21, 1013, XX,  34, NEQ,    0,    0,    0,    0,   38,    1,   2,   0,   0, 
AL, 19, 2017110400, 03, AEMN,   6, 253N,  534W,  20, 1012, XX,  34, NEQ,    0,    0,    0,    0,   37,    1,   1,   0,   0, 
AL, 19, 2017110400, 03, AEMN,  12, 264N,  527W,  18, 1014, XX,  34, NEQ,    0,    0,    0,    0,   36,    0,   1,   0,   0, 
AL, 19, 2017110400, 03, AEMN,  18, 273N,  523W,  17, 1013, XX,  34, NEQ,    0,    0,    0,    0,   46,    0,   2,   0,   0, 
AL, 19, 2017110400, 03, AP01,   0, 242N,  542W,  20, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 19, 2017110400, 03, AP01,   6, 252N,  543W,  20, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 19, 2017110400, 03, AP02,   0, 235N,  530W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 19, 2017110400, 03, AP03,   0, 244N,  538W,  21, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 19, 2017110400, 03, AP04,   0, 235N,  530W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 19, 2017110400, 03, AP04,   6, 255N,  540W,  20, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
