EP, 95, 2005072906, 01, CARQ, -24, 110N, 1281W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 95, 2005072906, 01, CARQ, -18, 110N, 1294W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 95, 2005072906, 01, CARQ, -12, 110N, 1307W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 270,  13, 
EP, 95, 2005072906, 01, CARQ,  -6, 110N, 1320W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 95, 2005072906, 01, CARQ,   0, 110N, 1333W,  20, 1010, DB,  34, NEQ,    0,    0,    0,    0, 1012,  200,   0,   0,   0,   E,   0,   X, 270,  13,     INVEST, M, 
EP, 95, 2005072906, 01, CARQ,   0, 110N, 1333W,  20, 1010, DB,  50, NEQ,    0,    0,    0,    0, 1012,  200,   0,   0,   0,   E,   0,   X, 270,  13,     INVEST, M, 
EP, 95, 2005072906, 01, CARQ,   0, 110N, 1333W,  20, 1010, DB,  64, NEQ,    0,    0,    0,    0, 1012,  200,   0,   0,   0,   E,   0,   X, 270,  13,     INVEST, M, 
EP, 95, 2005072906, 03, BAMD,  12, 113N, 1358W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMD,  24, 117N, 1384W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMD,  36, 123N, 1409W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMD,  48, 130N, 1435W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMD,  60, 136N, 1460W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMD,  72, 141N, 1488W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMD,  84, 146N, 1518W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMD,  96, 151N, 1549W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMD, 108, 157N, 1579W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMD, 120, 166N, 1609W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMM,  12, 114N, 1356W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMM,  24, 119N, 1379W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMM,  36, 125N, 1402W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMM,  48, 132N, 1426W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMM,  60, 138N, 1450W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMM,  72, 143N, 1477W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMM,  84, 147N, 1508W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMM,  96, 152N, 1540W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMM, 108, 157N, 1573W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMM, 120, 163N, 1606W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMS,  12, 116N, 1355W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMS,  24, 126N, 1374W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMS,  36, 136N, 1394W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMS,  48, 146N, 1415W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMS,  60, 154N, 1438W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMS,  72, 162N, 1466W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMS,  84, 167N, 1499W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMS,  96, 172N, 1533W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMS, 108, 177N, 1569W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, BAMS, 120, 183N, 1601W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, CLIP,  12, 110N, 1358W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, CLIP,  24, 112N, 1380W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, CLIP,  36, 114N, 1400W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, CLIP,  48, 115N, 1420W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, CLIP,  60, 117N, 1441W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, CLIP,  72, 119N, 1459W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, CLP5,  12, 111N, 1358W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, CLP5,  24, 115N, 1383W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, CLP5,  36, 119N, 1406W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, CLP5,  48, 123N, 1430W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, CLP5,  60, 127N, 1453W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, CLP5,  72, 132N, 1476W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2005072906, 03, CLP5,  84, 137N, 1500W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
