AL, 97, 2020070406, 03, COTC, 000, 309N,  720W,  25, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 066
AL, 97, 2020070406, 03, COTC, 006, 308N,  707W,  23, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 027
AL, 97, 2020070406, 03, COTC, 012, 316N,  698W,  27, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 042
AL, 97, 2020070406, 03, COTC, 018, 329N,  684W,  31, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 098
AL, 97, 2020070406, 03, COTC, 024, 341N,  665W,  31, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 036
AL, 97, 2020070406, 03, COTC, 030, 350N,  644W,  31, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 023
AL, 97, 2020070406, 03, COTC, 036, 357N,  625W,  29, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 039
AL, 97, 2020070406, 03, COTC, 042, 364N,  606W,  35, 1006, XX,  34, NEQ, 0000, 0063, 0000, 0000,    0,    0, 062
AL, 97, 2020070406, 03, COTC, 048, 373N,  583W,  27, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 102
AL, 97, 2020070406, 03, COTC, 054, 378N,  564W,   0, 1005, XX,  34, NEQ, 0000, 0171, 0000, 0000,    0,    0, ***
AL, 97, 2020070406, 03, COTC, 060, 384N,  544W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
AL, 97, 2020070406, 03, COTC, 066, 392N,  524W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
AL, 97, 2020070406, 03, COTC, 072, 399N,  505W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
AL, 97, 2020070406, 03, NVGM, 000, 312N,  718W,  24, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 072
AL, 97, 2020070406, 03, NVGM, 006, 315N,  702W,  22, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 092
AL, 97, 2020070406, 03, NVGM, 012, 320N,  691W,  24, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 066
AL, 97, 2020070412, 03, COTC, 000, 312N,  702W,  19, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 072
AL, 97, 2020070412, 03, COTC, 006, 310N,  689W,  25, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0273,    0,    0, 083
AL, 97, 2020070412, 03, COTC, 012, 321N,  681W,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 084
AL, 97, 2020070412, 03, COTC, 018, 337N,  665W,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 084
AL, 97, 2020070412, 03, COTC, 024, 362N,  629W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
AL, 97, 2020070412, 03, COTC, 030, 372N,  610W,   0, 1007, XX,  34, NEQ, 0000, 0063, 0000, 0000,    0,    0, ***
AL, 97, 2020070412, 03, COTC, 036, 379N,  582W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
