AL, 89, 2006122118, 01, CARQ, -24, 126N,  296W,  30,    0, TS,  34, AAA,    0,    0,    0,    0, 
AL, 89, 2006122118, 01, CARQ, -18, 128N,  311W,  30,    0, TS,  34, AAA,    0,    0,    0,    0, 
AL, 89, 2006122118, 01, CARQ, -12, 128N,  318W,  30,    0, TS,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 274,   7, 
AL, 89, 2006122118, 01, CARQ,  -6, 129N,  325W,  30,    0, TS,  34, AAA,    0,    0,    0,    0, 
AL, 89, 2006122118, 01, CARQ,   0, 130N,  333W,  35, 1005, TS,  34, NEQ,   50,   50,   50,   50, 1008,  150,   0,   0,   0,   L,   0,   X, 275,   7,       TEST, M, 
AL, 89, 2006122118, 01, CARQ,   0, 130N,  333W,  35, 1005, TS,  50, NEQ,    0,    0,    0,    0, 1008,  150,   0,   0,   0,   L,   0,   X, 275,   7,       TEST, M, 
AL, 89, 2006122118, 01, CARQ,   0, 130N,  333W,  35, 1005, TS,  64, NEQ,    0,    0,    0,    0, 1008,  150,   0,   0,   0,   L,   0,   X, 275,   7,       TEST, M, 
AL, 89, 2006122118, 03, BAMD,  12, 131N,  300W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMD,  24, 142N,  264W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMD,  36, 159N,  223W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMD,  48, 182N,  178W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMD,  60, 208N,  120W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMD,  72, 219N,   48W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMD,  84, 214N,   31E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMD,  96, 211N,  126E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMD, 108, 230N,  242E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMD, 120, 275N,  374E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMM,  12, 133N,  335W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMM,  24, 139N,  332W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMM,  36, 150N,  318W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMM,  48, 169N,  298W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMM,  60, 194N,  270W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMM,  72, 224N,  240W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMM,  84, 255N,  207W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMM,  96, 284N,  178W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMM, 108, 307N,  158W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMM, 120, 319N,  150W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMS,  12, 125N,  354W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMS,  24, 121N,  375W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMS,  36, 118N,  394W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMS,  48, 115N,  409W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMS,  60, 112N,  426W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMS,  72, 114N,  445W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMS,  84, 116N,  466W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMS,  96, 120N,  492W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMS, 108, 126N,  521W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, BAMS, 120, 131N,  555W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, CLIP,  12, 132N,  349W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, CLIP,  24, 134N,  369W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, CLIP,  36, 135N,  391W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, CLIP,  48, 136N,  414W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, CLIP,  72, 137N,  460W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, CLP5,  12, 132N,  349W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, CLP5,  24, 136N,  365W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, CLP5,  36, 142N,  382W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, CLP5,  48, 150N,  391W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, CLP5,  60, 151N,  398W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, CLP5,  72, 152N,  404W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, CLP5,  84, 162N,  412W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, CLP5,  96, 173N,  428W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, CLP5, 108, 185N,  444W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, CLP5, 120, 198N,  458W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, DSHP,   0, 130N,  333W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, DSHP,  12, 134N,  331W,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, DSHP,  24, 146N,  328W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, DSHP,  36, 153N,  325W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, DSHP,  48, 161N,  314W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, DSHP,  60, 182N,  305W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, DSHP,  72, 194N,  290W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, DSHP,  84, 206N,  267W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, DSHP,  96, 215N,  236W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, DSHP, 108, 214N,  196W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, DSHP, 120, 214N,  149W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, DSNS,   0, 130N,  333W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, DSNS,  12, 134N,  331W,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, DSNS,  24, 146N,  328W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, DSNS,  36, 153N,  325W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, DSNS,  48, 161N,  314W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, DSNS,  60, 182N,  305W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, DSNS,  72, 194N,  290W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, DSNS,  84, 206N,  267W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2006122118, 03, DSNS,  96, 215N,  236W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
