AL, 91, 2007100312, 03,  CMC,   0, 103N,  406W,  15, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2007100312, 03,  CMC,   6, 116N,  409W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2007100312, 03,  CMC,  12, 118N,  427W,  19, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2007100312, 03,  CMC,  18, 121N,  440W,  21, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2007100312, 03,  CMC,  24, 130N,  450W,  20, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2007100312, 03,  CMC,  30, 133N,  461W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2007100312, 03,  CMC,  36, 147N,  471W,  21, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2007100312, 03,  CMC,  42, 158N,  479W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2007100312, 03,  CMC,  48, 169N,  483W,  24, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2007100312, 03,  CMC,  54, 183N,  486W,  23, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2007100312, 03,  CMC,  60, 200N,  481W,  19, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2007100312, 03,  CMC,  66, 212N,  476W,  21, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2007100312, 03,  CMC,  72, 224N,  470W,  24, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2007100312, 03,  CMC,  78, 241N,  458W,  24, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2007100312, 03,  CMC,  84, 251N,  441W,  20, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2007100312, 03,  CMC,  90, 258N,  428W,  26, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2007100312, 03,  CMC,  96, 270N,  405W,  28, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2007100312, 03,  CMC, 102, 277N,  391W,  32, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2007100312, 03,  CMC, 108, 287N,  377W,  29, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2007100312, 03,  CMC, 114, 294N,  363W,  31, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2007100312, 03,  CMC, 120, 307N,  345W,  33, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2007100312, 03,  CMC, 126, 321N,  327W,  36, 1005, XX,  34, NEQ,  110,    0,    0,    0, 
AL, 91, 2007100312, 03,  CMC, 132, 334N,  307W,  40, 1004, XX,  34, NEQ,  118,  122,    0,  157, 
AL, 91, 2007100312, 03,  CMC, 138, 360N,  300W,  43, 1004, XX,  34, NEQ,  304,  117,    0,    0, 
AL, 91, 2007100312, 03,  CMC, 144, 390N,  294W,  42, 1005, XX,  34, NEQ,  322,  173,    0,    0, 
AL, 91, 2007100312, 03, AC00,   0, 102N,  406W,  16, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2007100312, 03, AC00,   6, 103N,  420W,  14, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
