EP, 95, 2017070600, 03, CTCX, 000,  92N, 1047W,  19, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 105
EP, 95, 2017070606, 03, COTC, 000,  97N, 1066W,  21, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 090
EP, 95, 2017070606, 03, COTC, 006, 100N, 1085W,  42, 1001, XX,  34, NEQ, 0027, 0101, 0000, 0000,    0,    0, 092
EP, 95, 2017070606, 03, COTC, 012, 110N, 1082W,  38, 1007, XX,  34, NEQ, 0000, 0160, 0000, 0109,    0,    0, 102
EP, 95, 2017070606, 03, COTC, 018, 122N, 1081W,  34, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 029
EP, 95, 2017070606, 03, COTC, 024, 126N, 1076W,  31, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 041
EP, 95, 2017070606, 03, COTC, 030, 133N, 1069W,  21, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 064
EP, 95, 2017070606, 03, COTC, 036, 139N, 1066W,  28, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 098
EP, 95, 2017070606, 03, COTC, 042, 151N, 1067W,  26, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 052
EP, 95, 2017070606, 03, COTC, 048, 153N, 1077W,  37, 1004, XX,  34, NEQ, 0000, 0057, 0063, 0000,    0,    0, 060
EP, 95, 2017070606, 03, COTC, 054, 161N, 1080W,  34, 1002, XX,  34, NEQ, 0000, 0000, 0108, 0000,    0,    0, 107
EP, 95, 2017070606, 03, COTC, 060, 168N, 1088W,  32, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 036
EP, 95, 2017070606, 03, COTC, 066, 170N, 1090W,  30, 1001, XX,  34, NEQ, 0000, 0201, 0222, 0000,    0,    0, 103
EP, 95, 2017070606, 03, COTC, 072, 176N, 1097W,  34, 1003, XX,  34, NEQ, 0000, 0207, 0042, 0000,    0,    0, 042
EP, 95, 2017070606, 03, COTC, 078, 180N, 1104W,  41, 1002, XX,  34, NEQ, 0000, 0000, 0054, 0000,    0,    0, 051
EP, 95, 2017070606, 03, COTC, 084, 183N, 1110W,  30, 1001, XX,  34, NEQ, 0000, 0241, 0000, 0000,    0,    0, 042
EP, 95, 2017070606, 03, COTC, 090, 185N, 1115W,  40, 1000, XX,  34, NEQ, 0000, 0031, 0184, 0000,    0,    0, 031
EP, 95, 2017070606, 03, COTC, 096, 188N, 1114W,  28, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 047
EP, 95, 2017070606, 03, COTC, 102, 188N, 1118W,  30, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 071
EP, 95, 2017070606, 03, COTC, 108, 183N, 1123W,  33, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 067
EP, 95, 2017070606, 03, COTC, 114, 182N, 1120W,  31,  999, XX,  34, NEQ, 0000, 0000, 0241, 0000,    0,    0, 039
EP, 95, 2017070606, 03, COTC, 120, 183N, 1119W,  31, 1002, XX,  34, NEQ, 0000, 0207, 0000, 0000,    0,    0, 103
EP, 95, 2017070606, 03, CTCX, 000,  97N, 1049W,  21, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
EP, 95, 2017070606, 03, CTCX, 006, 100N, 1064W,  28, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 074
EP, 95, 2017070606, 03, CTCX, 012, 104N, 1070W,  38, 1010, XX,  34, NEQ, 0100, 0121, 0080, 0072,    0,    0, 075
EP, 95, 2017070606, 03, CTCX, 018, 106N, 1082W,  42, 1007, XX,  34, NEQ, 0162, 0080, 0000, 0058,    0,    0, 046
EP, 95, 2017070606, 03, CTCX, 024, 103N, 1095W,  39, 1007, XX,  34, NEQ, 0000, 0095, 0000, 0179,    0,    0, 077
EP, 95, 2017070606, 03, CTCX, 030, 102N, 1100W,  44, 1004, XX,  34, NEQ, 0170, 0066, 0044, 0208,    0,    0, 034
EP, 95, 2017070606, 03, CTCX, 036, 108N, 1110W,  49, 1003, XX,  34, NEQ, 0076, 0054, 0000, 0180,    0,    0, 041
EP, 95, 2017070606, 03, CTCX, 042, 113N, 1119W,  50, 1000, XX,  34, NEQ, 0082, 0068, 0055, 0075,    0,    0, 039
EP, 95, 2017070606, 03, CTCX, 042, 113N, 1119W,  50, 1000, XX,  50, NEQ, 0039, 0000, 0000, 0000,    0,    0, 039
EP, 95, 2017070606, 03, CTCX, 048, 119N, 1129W,  50,  995, XX,  34, NEQ, 0209, 0126, 0039, 0057,    0,    0, 052
EP, 95, 2017070606, 03, CTCX, 054, 123N, 1137W,  59,  989, XX,  34, NEQ, 0198, 0072, 0055, 0083,    0,    0, 023
EP, 95, 2017070606, 03, CTCX, 054, 123N, 1137W,  59,  989, XX,  50, NEQ, 0037, 0026, 0031, 0029,    0,    0, 023
EP, 95, 2017070606, 03, CTCX, 060, 128N, 1144W,  79,  980, XX,  34, NEQ, 0087, 0127, 0061, 0080,    0,    0, 022
EP, 95, 2017070606, 03, CTCX, 060, 128N, 1144W,  79,  980, XX,  50, NEQ, 0043, 0036, 0032, 0044,    0,    0, 022
EP, 95, 2017070606, 03, CTCX, 060, 128N, 1144W,  79,  980, XX,  64, NEQ, 0031, 0025, 0000, 0029,    0,    0, 022
EP, 95, 2017070606, 03, CTCX, 066, 137N, 1153W,  93,  970, XX,  34, NEQ, 0100, 0105, 0069, 0076,    0,    0, 019
EP, 95, 2017070606, 03, CTCX, 066, 137N, 1153W,  93,  970, XX,  50, NEQ, 0041, 0041, 0028, 0042,    0,    0, 019
EP, 95, 2017070606, 03, CTCX, 066, 137N, 1153W,  93,  970, XX,  64, NEQ, 0029, 0029, 0019, 0025,    0,    0, 019
EP, 95, 2017070606, 03, CTCX, 072, 147N, 1158W, 101,  966, XX,  34, NEQ, 0101, 0091, 0076, 0067,    0,    0, 006
EP, 95, 2017070606, 03, CTCX, 072, 147N, 1158W, 101,  966, XX,  50, NEQ, 0042, 0051, 0038, 0032,    0,    0, 006
EP, 95, 2017070606, 03, CTCX, 072, 147N, 1158W, 101,  966, XX,  64, NEQ, 0030, 0035, 0030, 0018,    0,    0, 006
EP, 95, 2017070606, 03, CTCX, 078, 155N, 1164W, 100,  959, XX,  34, NEQ, 0102, 0162, 0061, 0056,    0,    0, 016
EP, 95, 2017070606, 03, CTCX, 078, 155N, 1164W, 100,  959, XX,  50, NEQ, 0041, 0040, 0037, 0038,    0,    0, 016
EP, 95, 2017070606, 03, CTCX, 078, 155N, 1164W, 100,  959, XX,  64, NEQ, 0030, 0031, 0027, 0028,    0,    0, 016
EP, 95, 2017070606, 03, CTCX, 084, 163N, 1170W, 104,  958, XX,  34, NEQ, 0092, 0090, 0062, 0067,    0,    0, 007
EP, 95, 2017070606, 03, CTCX, 084, 163N, 1170W, 104,  958, XX,  50, NEQ, 0068, 0058, 0034, 0037,    0,    0, 007
EP, 95, 2017070606, 03, CTCX, 084, 163N, 1170W, 104,  958, XX,  64, NEQ, 0035, 0036, 0022, 0026,    0,    0, 007
EP, 95, 2017070606, 03, CTCX, 090, 172N, 1177W, 104,  954, XX,  34, NEQ, 0084, 0089, 0055, 0066,    0,    0, 025
EP, 95, 2017070606, 03, CTCX, 090, 172N, 1177W, 104,  954, XX,  50, NEQ, 0054, 0056, 0034, 0040,    0,    0, 025
EP, 95, 2017070606, 03, CTCX, 090, 172N, 1177W, 104,  954, XX,  64, NEQ, 0040, 0040, 0022, 0021,    0,    0, 025
EP, 95, 2017070606, 03, CTCX, 096, 180N, 1180W,  95,  960, XX,  34, NEQ, 0073, 0071, 0055, 0067,    0,    0, 016
