EP, 97, 2017071418, 03, CTCX, 000, 117N,  980W,  18, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
EP, 97, 2017071500, 03, CTCX, 000, 118N,  989W,  20, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
EP, 97, 2017071500, 03, CTCX, 006, 117N,  997W,  16, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
EP, 97, 2017071500, 03, CTCX, 012, 121N, 1013W,   0, 1012, XX,  34, NEQ, 0193, 0000, 0000, 0000,    0,    0, ***
EP, 97, 2017071500, 03, CTCX, 018, 136N, 1013W,   0, 1015, XX,  34, NEQ, 0088, 0000, 0000, 0000,    0,    0, ***
EP, 97, 2017071500, 03, CTCX, 024, 137N, 1017W,   0, 1012, XX,  34, NEQ, 0227, 0000, 0000, 0000,    0,    0, ***
EP, 97, 2017071500, 03, CTCX, 030, 137N, 1021W,  18, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 077
EP, 97, 2017071500, 03, CTCX, 036, 137N, 1026W,  35, 1012, XX,  34, NEQ, 0000, 0000, 0048, 0048,    0,    0, 045
EP, 97, 2017071500, 03, CTCX, 042, 139N, 1030W,  34, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0109,    0,    0, 107
EP, 97, 2017071500, 03, CTCX, 048, 141N, 1034W,  29, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 104
EP, 97, 2017071500, 03, CTCX, 054, 140N, 1037W,  26, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 050
EP, 97, 2017071500, 03, CTCX, 060, 137N, 1043W,  33, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 052
EP, 97, 2017071500, 03, CTCX, 066, 137N, 1050W,  40, 1010, XX,  34, NEQ, 0097, 0000, 0000, 0000,    0,    0, 091
