WP, 99, 2016070118, 03, COTC, 000,  77N, 1443E,  21, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
WP, 99, 2016070118, 03, COTC, 006,  80N, 1448E,  31, 1005, XX,  34, NEQ, 0000, 0000, 0152, 0000,    0,    0, 091
WP, 99, 2016070118, 03, COTC, 012,  82N, 1453E,  40, 1005, XX,  34, NEQ, 0116, 0000, 0175, 0000,    0,    0, 095
WP, 99, 2016070118, 03, COTC, 018,  78N, 1454E,  50,  999, XX,  34, NEQ, 0239, 0142, 0103, 0109,    0,    0, 018
WP, 99, 2016070118, 03, COTC, 024,  77N, 1454E,  51,  993, XX,  34, NEQ, 0059, 0132, 0137, 0255,    0,    0, 006
WP, 99, 2016070118, 03, COTC, 024,  77N, 1454E,  51,  993, XX,  50, NEQ, 0000, 0007, 0011, 0000,    0,    0, 006
WP, 99, 2016070118, 03, COTC, 030,  80N, 1454E,  54,  989, XX,  34, NEQ, 0058, 0161, 0202, 0105,    0,    0, 017
WP, 99, 2016070118, 03, COTC, 030,  80N, 1454E,  54,  989, XX,  50, NEQ, 0022, 0021, 0021, 0021,    0,    0, 017
WP, 99, 2016070118, 03, COTC, 036,  82N, 1450E,  73,  982, XX,  34, NEQ, 0142, 0153, 0180, 0142,    0,    0, 017
WP, 99, 2016070118, 03, COTC, 036,  82N, 1450E,  73,  982, XX,  50, NEQ, 0043, 0016, 0022, 0032,    0,    0, 017
WP, 99, 2016070118, 03, COTC, 036,  82N, 1450E,  73,  982, XX,  64, NEQ, 0028, 0000, 0000, 0019,    0,    0, 017
WP, 99, 2016070118, 03, COTC, 042,  86N, 1446E,  64,  983, XX,  34, NEQ, 0188, 0224, 0137, 0154,    0,    0, 021
WP, 99, 2016070118, 03, COTC, 042,  86N, 1446E,  64,  983, XX,  50, NEQ, 0048, 0029, 0022, 0049,    0,    0, 021
WP, 99, 2016070118, 03, COTC, 042,  86N, 1446E,  64,  983, XX,  64, NEQ, 0021, 0000, 0000, 0000,    0,    0, 021
WP, 99, 2016070118, 03, COTC, 048,  93N, 1438E,  75,  974, XX,  34, NEQ, 0245, 0081, 0070, 0212,    0,    0, 022
WP, 99, 2016070118, 03, COTC, 048,  93N, 1438E,  75,  974, XX,  50, NEQ, 0065, 0033, 0026, 0037,    0,    0, 022
WP, 99, 2016070118, 03, COTC, 048,  93N, 1438E,  75,  974, XX,  64, NEQ, 0027, 0027, 0017, 0025,    0,    0, 022
WP, 99, 2016070118, 03, COTC, 054, 104N, 1427E,  82,  967, XX,  34, NEQ, 0203, 0226, 0065, 0095,    0,    0, 019
WP, 99, 2016070118, 03, COTC, 054, 104N, 1427E,  82,  967, XX,  50, NEQ, 0067, 0039, 0025, 0049,    0,    0, 019
WP, 99, 2016070118, 03, COTC, 054, 104N, 1427E,  82,  967, XX,  64, NEQ, 0032, 0030, 0016, 0024,    0,    0, 019
WP, 99, 2016070118, 03, COTC, 060, 112N, 1413E,  96,  955, XX,  34, NEQ, 0151, 0168, 0171, 0127,    0,    0, 012
WP, 99, 2016070118, 03, COTC, 060, 112N, 1413E,  96,  955, XX,  50, NEQ, 0102, 0032, 0032, 0058,    0,    0, 012
WP, 99, 2016070118, 03, COTC, 060, 112N, 1413E,  96,  955, XX,  64, NEQ, 0032, 0025, 0022, 0032,    0,    0, 012
WP, 99, 2016070118, 03, COTC, 066, 120N, 1397E, 107,  949, XX,  34, NEQ, 0236, 0122, 0087, 0130,    0,    0, 026
WP, 99, 2016070118, 03, COTC, 066, 120N, 1397E, 107,  949, XX,  50, NEQ, 0109, 0058, 0020, 0082,    0,    0, 026
WP, 99, 2016070118, 03, COTC, 066, 120N, 1397E, 107,  949, XX,  64, NEQ, 0041, 0037, 0015, 0039,    0,    0, 026
WP, 99, 2016070118, 03, COTC, 072, 128N, 1382E, 105,  948, XX,  34, NEQ, 0248, 0222, 0103, 0146,    0,    0, 025
WP, 99, 2016070118, 03, COTC, 072, 128N, 1382E, 105,  948, XX,  50, NEQ, 0181, 0071, 0065, 0067,    0,    0, 025
WP, 99, 2016070118, 03, COTC, 072, 128N, 1382E, 105,  948, XX,  64, NEQ, 0069, 0031, 0012, 0046,    0,    0, 025
WP, 99, 2016070118, 03, COTC, 078, 136N, 1366E, 104,  951, XX,  34, NEQ, 0261, 0279, 0109, 0202,    0,    0, 020
WP, 99, 2016070118, 03, COTC, 078, 136N, 1366E, 104,  951, XX,  50, NEQ, 0096, 0079, 0053, 0061,    0,    0, 020
WP, 99, 2016070118, 03, COTC, 078, 136N, 1366E, 104,  951, XX,  64, NEQ, 0052, 0049, 0022, 0043,    0,    0, 020
WP, 99, 2016070118, 03, COTC, 084, 146N, 1351E, 122,  943, XX,  34, NEQ, 0215, 0265, 0116, 0183,    0,    0, 018
WP, 99, 2016070118, 03, COTC, 084, 146N, 1351E, 122,  943, XX,  50, NEQ, 0111, 0110, 0064, 0110,    0,    0, 018
WP, 99, 2016070118, 03, COTC, 084, 146N, 1351E, 122,  943, XX,  64, NEQ, 0047, 0038, 0039, 0048,    0,    0, 018
WP, 99, 2016070118, 03, COTC, 090, 151N, 1336E, 118,  936, XX,  34, NEQ, 0250, 0161, 0180, 0219,    0,    0, 025
