AL, 93, 2008091900, 01, CARQ, -24, 129N,  579W,  15,    0, LO,  34, AAA,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, BAMD, 108, 189N,  709W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, BAMD, 120, 190N,  715W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, BAMM,  12, 133N,  613W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, BAMM,  24, 141N,  628W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, BAMM,  36, 151N,  645W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, BAMM,  48, 165N,  662W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, BAMM,  60, 178N,  678W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, BAMM,  72, 188N,  694W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, BAMM,  84, 196N,  709W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, BAMM,  96, 200N,  722W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, BAMM, 108, 202N,  735W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, BAMM, 120, 204N,  747W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, BAMS,  12, 134N,  618W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, BAMS,  24, 145N,  638W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, BAMS,  36, 159N,  659W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, BAMS,  48, 173N,  679W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, BAMS,  60, 186N,  700W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, BAMS,  72, 198N,  721W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, BAMS,  84, 205N,  741W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, BAMS,  96, 211N,  759W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, BAMS, 108, 215N,  777W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, BAMS, 120, 217N,  792W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, CEMN,   0, 135N,  599W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, CEMN,   6, 132N,  610W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, CEMN,  12, 137N,  623W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, CEMN,  18, 141N,  632W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, CEMN,  24, 145N,  642W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, CLIP,  12, 130N,  610W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, CLIP,  24, 133N,  625W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, CLIP,  36, 139N,  643W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, CLIP,  48, 146N,  662W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, CLIP,  72, 165N,  701W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, CLP5,  12, 131N,  610W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, CLP5,  24, 135N,  623W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, CLP5,  36, 139N,  637W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, CLP5,  48, 146N,  653W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, CLP5,  60, 153N,  668W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, CLP5,  72, 162N,  681W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, CLP5,  84, 169N,  695W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, CLP5,  96, 178N,  711W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, CLP5, 108, 190N,  726W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, CLP5, 120, 200N,  739W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, DSHP,   0, 129N,  598W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, DSHP,  12, 133N,  613W,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, DSHP,  24, 141N,  628W,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, DSHP,  36, 151N,  645W,  42,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, DSHP,  48, 165N,  662W,  54,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, DSHP,  60, 178N,  678W,  61,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, DSHP,  72, 188N,  694W,  51,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, DSHP,  84, 196N,  709W,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, DSHP,  96, 200N,  722W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, DSHP, 108, 202N,  735W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, DSHP, 120, 204N,  747W,  38,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, DSNS,   0, 129N,  598W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, DSNS,  12, 133N,  613W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, DSNS,  24, 141N,  628W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, DSNS,  36, 151N,  645W,  38,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, DSNS,  48, 165N,  662W,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, DSNS,  60, 178N,  678W,  57,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, DSNS,  72, 188N,  694W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, DSNS,  84, 196N,  709W,  38,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, DSNS,  96, 200N,  722W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, DSNS, 108, 202N,  735W,  42,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, DSNS, 120, 204N,  747W,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDL,   0, 126N,  600W,  28, 1007,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDL,   6, 137N,  587W,  46, 1005,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDL,  12, 139N,  606W,  42, 1004,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDL,  18, 146N,  614W,  47, 1003,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDL,  24, 153N,  628W,  39, 1005,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDL,  30, 156N,  639W,  40, 1004,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDL,  36, 165N,  645W,  43, 1005,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDL,  42, 172N,  650W,  52, 1002,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDL,  48, 180N,  656W,  52, 1002,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDL,  54, 188N,  659W,  49, 1002,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDL,  60, 196N,  667W,  50, 1000,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDL,  66, 202N,  674W,  58,  995,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDL,  72, 207N,  677W,  58,  995,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDL,  78, 213N,  680W,  66,  990,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDL,  84, 217N,  684W,  65,  988,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDL,  90, 222N,  686W,  70,  981,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDL,  96, 226N,  688W,  76,  979,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDL, 102, 230N,  692W,  75,  977,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDL, 108, 233N,  695W,  77,  974,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDL, 114, 236N,  697W,  82,  971,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDL, 120, 239N,  695W,  81,  970,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDL, 126, 244N,  694W,  86,  968,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDT,   0, 127N,  597W,  29, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDT,   6, 129N,  600W,  36, 1009, XX,  34, NEQ,   26,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDT,  12, 136N,  604W,  35, 1008, XX,  34, NEQ,   38,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDT,  18, 144N,  613W,  41, 1007, XX,  34, NEQ,   57,    0,    0,   35, 
AL, 93, 2008091900, 03, GFDT,  24, 151N,  623W,  37, 1007, XX,  34, NEQ,   48,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDT,  30, 156N,  635W,  36, 1007, XX,  34, NEQ,   33,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDT,  36, 163N,  642W,  42, 1007, XX,  34, NEQ,   50,   61,    0,    0, 
AL, 93, 2008091900, 03, GFDT,  42, 171N,  647W,  52, 1006, XX,  34, NEQ,   69,   64,   35,   46, 
AL, 93, 2008091900, 03, GFDT,  42, 171N,  647W,  52, 1006, XX,  50, NEQ,   29,    0,    0,    0, 
AL, 93, 2008091900, 03, GFDT,  48, 178N,  654W,  47, 1007, XX,  34, NEQ,   69,  100,    0,    0, 
AL, 93, 2008091900, 03, GFDT,  54, 185N,  657W,  48, 1006, XX,  34, NEQ,   60,   78,    0,   39, 
AL, 93, 2008091900, 03, GFDT,  60, 195N,  664W,  50, 1006, XX,  34, NEQ,   95,   70,    0,   52, 
AL, 93, 2008091900, 03, GFDT,  66, 200N,  671W,  54, 1004, XX,  34, NEQ,  105,   68,   43,   39, 
AL, 93, 2008091900, 03, GFDT,  66, 200N,  671W,  54, 1004, XX,  50, NEQ,   28,   38,    0,    0, 
AL, 93, 2008091900, 03, GFDT,  72, 206N,  675W,  58, 1004, XX,  34, NEQ,   71,   70,   55,   65, 
AL, 93, 2008091900, 03, GFDT,  72, 206N,  675W,  58, 1004, XX,  50, NEQ,   42,   29,    0,   45, 
AL, 93, 2008091900, 03, GFDT,  78, 211N,  678W,  59, 1002, XX,  34, NEQ,   98,   91,   39,   72, 
AL, 93, 2008091900, 03, GFDT,  78, 211N,  678W,  59, 1002, XX,  50, NEQ,   33,   31,    0,   32, 
AL, 93, 2008091900, 03, GFDT,  84, 216N,  682W,  60, 1001, XX,  34, NEQ,   98,   96,   49,   87, 
AL, 93, 2008091900, 03, GFDT,  84, 216N,  682W,  60, 1001, XX,  50, NEQ,   57,   33,   30,   56, 
AL, 93, 2008091900, 03, GFDT,  90, 220N,  685W,  68,  997, XX,  34, NEQ,  113,  101,   58,   89, 
AL, 93, 2008091900, 03, GFDT,  90, 220N,  685W,  68,  997, XX,  50, NEQ,   51,   46,   32,   49, 
AL, 93, 2008091900, 03, GFDT,  90, 220N,  685W,  68,  997, XX,  64, NEQ,   28,   29,    0,    0, 
AL, 93, 2008091900, 03, GFDT,  96, 225N,  687W,  73,  996, XX,  34, NEQ,   98,   85,   65,  106, 
AL, 93, 2008091900, 03, GFDT,  96, 225N,  687W,  73,  996, XX,  50, NEQ,   59,   42,   38,   56, 
AL, 93, 2008091900, 03, GFDT,  96, 225N,  687W,  73,  996, XX,  64, NEQ,   37,   29,   29,   34, 
AL, 93, 2008091900, 03, GFDT, 102, 228N,  690W,  76,  992, XX,  34, NEQ,  122,  113,   64,  102, 
AL, 93, 2008091900, 03, GFDT, 102, 228N,  690W,  76,  992, XX,  50, NEQ,   63,   49,   45,   64, 
AL, 93, 2008091900, 03, GFDT, 102, 228N,  690W,  76,  992, XX,  64, NEQ,   44,   33,    0,   36, 
AL, 93, 2008091900, 03, GFDT, 108, 231N,  693W,  78,  992, XX,  34, NEQ,  110,  116,   74,  107, 
AL, 93, 2008091900, 03, GFDT, 108, 231N,  693W,  78,  992, XX,  50, NEQ,   66,   57,   39,   64, 
AL, 93, 2008091900, 03, GFDT, 108, 231N,  693W,  78,  992, XX,  64, NEQ,   49,   45,   30,   43, 
AL, 93, 2008091900, 03, GFDT, 114, 234N,  695W,  79,  989, XX,  34, NEQ,  117,   94,   74,  105, 
AL, 93, 2008091900, 03, GFDT, 114, 234N,  695W,  79,  989, XX,  50, NEQ,   66,   56,   46,   64, 
AL, 93, 2008091900, 03, GFDT, 114, 234N,  695W,  79,  989, XX,  64, NEQ,   45,   29,   31,   44, 
AL, 93, 2008091900, 03, GFDT, 120, 238N,  694W,  81,  987, XX,  34, NEQ,  126,   95,   92,   98, 
AL, 93, 2008091900, 03, GFDT, 120, 238N,  694W,  81,  987, XX,  50, NEQ,   66,   59,   49,   57, 
AL, 93, 2008091900, 03, GFDT, 120, 238N,  694W,  81,  987, XX,  64, NEQ,   44,   34,   39,   42, 
AL, 93, 2008091900, 03, GFDT, 126, 243N,  692W,  86,  985, XX,  34, NEQ,  128,  111,   70,  122, 
AL, 93, 2008091900, 03, GFDT, 126, 243N,  692W,  86,  985, XX,  50, NEQ,   68,   64,   43,   59, 
AL, 93, 2008091900, 03, GFDT, 126, 243N,  692W,  86,  985, XX,  64, NEQ,   46,   43,   25,   42, 
AL, 93, 2008091900, 03, HWRF,   0, 128N,  598W,  28, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, HWRF,   6, 131N,  607W,  30, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, HWRF,  12, 135N,  615W,  44, 1003, XX,  34, NEQ,   43,    0,    0,   35, 
AL, 93, 2008091900, 03, HWRF,  18, 140N,  623W,  47, 1000, XX,  34, NEQ,   53,   45,    0,   34, 
AL, 93, 2008091900, 03, HWRF,  24, 144N,  629W,  42,  999, XX,  34, NEQ,   37,   31,    0,   18, 
AL, 93, 2008091900, 03, HWRF,  30, 151N,  636W,  51,  994, XX,  34, NEQ,   50,   55,    0,   25, 
AL, 93, 2008091900, 03, HWRF,  30, 151N,  636W,  51,  994, XX,  50, NEQ,   21,    0,    0,    0, 
AL, 93, 2008091900, 03, HWRF,  36, 157N,  643W,  53,  995, XX,  34, NEQ,   61,   67,   48,   37, 
AL, 93, 2008091900, 03, HWRF,  36, 157N,  643W,  53,  995, XX,  50, NEQ,   32,   34,    0,    0, 
AL, 93, 2008091900, 03, HWRF,  42, 165N,  650W,  55,  990, XX,  34, NEQ,   67,   74,   31,   48, 
AL, 93, 2008091900, 03, HWRF,  42, 165N,  650W,  55,  990, XX,  50, NEQ,   38,   40,    0,    0, 
AL, 93, 2008091900, 03, HWRF,  48, 172N,  656W,  61,  986, XX,  34, NEQ,   65,   64,   39,   55, 
AL, 93, 2008091900, 03, HWRF,  48, 172N,  656W,  61,  986, XX,  50, NEQ,   31,   31,    0,    0, 
AL, 93, 2008091900, 03, HWRF,  54, 177N,  663W,  68,  978, XX,  34, NEQ,   72,   67,   45,   58, 
AL, 93, 2008091900, 03, HWRF,  54, 177N,  663W,  68,  978, XX,  50, NEQ,   35,   36,    0,    0, 
AL, 93, 2008091900, 03, HWRF,  54, 177N,  663W,  68,  978, XX,  64, NEQ,   16,    0,    0,    0, 
AL, 93, 2008091900, 03, HWRF,  60, 183N,  670W,  67,  983, XX,  34, NEQ,   76,   74,   50,   72, 
AL, 93, 2008091900, 03, HWRF,  60, 183N,  670W,  67,  983, XX,  50, NEQ,   42,    0,    0,   36, 
AL, 93, 2008091900, 03, HWRF,  60, 183N,  670W,  67,  983, XX,  64, NEQ,   26,    0,    0,   24, 
AL, 93, 2008091900, 03, HWRF,  66, 188N,  674W,  64,  972, XX,  34, NEQ,   67,   68,   53,   63, 
AL, 93, 2008091900, 03, HWRF,  66, 188N,  674W,  64,  972, XX,  50, NEQ,   41,   29,   30,   32, 
AL, 93, 2008091900, 03, HWRF,  66, 188N,  674W,  64,  972, XX,  64, NEQ,    0,    0,    0,   21, 
AL, 93, 2008091900, 03, HWRF,  72, 191N,  676W,  70,  973, XX,  34, NEQ,   76,   71,   62,   66, 
AL, 93, 2008091900, 03, HWRF,  72, 191N,  676W,  70,  973, XX,  50, NEQ,   39,   39,   36,   35, 
AL, 93, 2008091900, 03, HWRF,  72, 191N,  676W,  70,  973, XX,  64, NEQ,   26,   29,    0,    0, 
AL, 93, 2008091900, 03, HWRF,  78, 195N,  679W,  82,  958, XX,  34, NEQ,   75,   79,   72,   67, 
AL, 93, 2008091900, 03, HWRF,  78, 195N,  679W,  82,  958, XX,  50, NEQ,   47,   50,   36,   38, 
AL, 93, 2008091900, 03, HWRF,  78, 195N,  679W,  82,  958, XX,  64, NEQ,   28,   30,   27,   22, 
AL, 93, 2008091900, 03, HWRF,  84, 199N,  681W,  80,  959, XX,  34, NEQ,   80,   76,   69,   70, 
AL, 93, 2008091900, 03, HWRF,  84, 199N,  681W,  80,  959, XX,  50, NEQ,   48,   48,   40,   41, 
AL, 93, 2008091900, 03, HWRF,  84, 199N,  681W,  80,  959, XX,  64, NEQ,   34,   34,   27,   30, 
AL, 93, 2008091900, 03, HWRF,  90, 203N,  683W,  80,  955, XX,  34, NEQ,   87,   87,   72,   77, 
AL, 93, 2008091900, 03, HWRF,  90, 203N,  683W,  80,  955, XX,  50, NEQ,   50,   50,   40,   47, 
AL, 93, 2008091900, 03, HWRF,  90, 203N,  683W,  80,  955, XX,  64, NEQ,   36,   32,   29,   31, 
AL, 93, 2008091900, 03, HWRF,  96, 207N,  687W,  86,  949, XX,  34, NEQ,   93,   78,   70,   83, 
AL, 93, 2008091900, 03, HWRF,  96, 207N,  687W,  86,  949, XX,  50, NEQ,   52,   49,   41,   48, 
AL, 93, 2008091900, 03, HWRF,  96, 207N,  687W,  86,  949, XX,  64, NEQ,   38,   36,   31,   35, 
AL, 93, 2008091900, 03, HWRF, 102, 208N,  692W,  92,  941, XX,  34, NEQ,   87,   84,   78,   86, 
AL, 93, 2008091900, 03, HWRF, 102, 208N,  692W,  92,  941, XX,  50, NEQ,   54,   49,   46,   50, 
AL, 93, 2008091900, 03, HWRF, 102, 208N,  692W,  92,  941, XX,  64, NEQ,   40,   35,   31,   33, 
AL, 93, 2008091900, 03, HWRF, 108, 210N,  694W,  98,  942, XX,  34, NEQ,   89,   90,   72,   87, 
AL, 93, 2008091900, 03, HWRF, 108, 210N,  694W,  98,  942, XX,  50, NEQ,   53,   53,   41,   47, 
AL, 93, 2008091900, 03, HWRF, 108, 210N,  694W,  98,  942, XX,  64, NEQ,   40,   36,   33,   36, 
AL, 93, 2008091900, 03, HWRF, 114, 212N,  698W,  93,  942, XX,  34, NEQ,   90,   88,   73,   84, 
AL, 93, 2008091900, 03, HWRF, 114, 212N,  698W,  93,  942, XX,  50, NEQ,   55,   52,   46,   49, 
AL, 93, 2008091900, 03, HWRF, 114, 212N,  698W,  93,  942, XX,  64, NEQ,   38,   36,   38,   38, 
AL, 93, 2008091900, 03, HWRF, 120, 214N,  702W,  87,  948, XX,  34, NEQ,   89,   84,   71,   81, 
AL, 93, 2008091900, 03, HWRF, 120, 214N,  702W,  87,  948, XX,  50, NEQ,   55,   50,   45,   50, 
AL, 93, 2008091900, 03, HWRF, 120, 214N,  702W,  87,  948, XX,  64, NEQ,   40,   35,   33,   38, 
AL, 93, 2008091900, 03, HWRF, 126, 219N,  706W,  86,  946, XX,  34, NEQ,  110,  106,   65,   77, 
AL, 93, 2008091900, 03, HWRF, 126, 219N,  706W,  86,  946, XX,  50, NEQ,   59,   56,   44,   48, 
AL, 93, 2008091900, 03, HWRF, 126, 219N,  706W,  86,  946, XX,  64, NEQ,   39,   38,   31,   34, 
AL, 93, 2008091900, 03, LBAR,   0, 129N,  598W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, LBAR,  12, 133N,  611W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, LBAR,  24, 141N,  627W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, LBAR,  36, 151N,  645W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, LBAR,  48, 164N,  661W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, LBAR,  60, 179N,  674W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2008091900, 03, LBAR,  72, 189N,  683W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
