EP, 97, 2024080400, 03, AC00, 000, 152N, 1125W,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AC00, 006, 153N, 1126W,  24, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AC00, 012, 153N, 1124W,  23, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AC00, 018, 150N, 1128W,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AC00, 024, 146N, 1126W,  26, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AC00, 030, 140N, 1125W,  25, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AC00, 036, 135N, 1122W,  28, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AC00, 042, 132N, 1119W,  36, 1005, XX,  34, NEQ, 0000, 0034, 0000, 0000
EP, 97, 2024080400, 03, AC00, 048, 131N, 1117W,  37, 1001, XX,  34, NEQ, 0000, 0080, 0000, 0000
EP, 97, 2024080400, 03, AC00, 054, 140N, 1119W,  34, 1003, XX,  34, NEQ, 0000, 0113, 0000, 0000
EP, 97, 2024080400, 03, AC00, 060, 149N, 1126W,  48, 1000, XX,  34, NEQ, 0159, 0175, 0000, 0000
EP, 97, 2024080400, 03, AC00, 066, 160N, 1142W,  42, 1002, XX,  34, NEQ, 0157, 0262, 0000, 0098
EP, 97, 2024080400, 03, AC00, 072, 167N, 1159W,  45,  997, XX,  34, NEQ, 0194, 0260, 0000, 0112
EP, 97, 2024080400, 03, AC00, 078, 163N, 1167W,  43,  999, XX,  34, NEQ, 0248, 0186, 0000, 0113
EP, 97, 2024080400, 03, AC00, 084, 176N, 1171W,  43,  995, XX,  34, NEQ, 0155, 0172, 0000, 0167
EP, 97, 2024080400, 03, AC00, 090, 180N, 1188W,  44,  995, XX,  34, NEQ, 0184, 0112, 0098, 0162
EP, 97, 2024080400, 03, AC00, 096, 187N, 1193W,  49,  990, XX,  34, NEQ, 0175, 0105, 0131, 0173
EP, 97, 2024080400, 03, AC00, 102, 192N, 1209W,  42,  993, XX,  34, NEQ, 0161, 0139, 0118, 0115
EP, 97, 2024080400, 03, AC00, 108, 200N, 1216W,  41,  992, XX,  34, NEQ, 0118, 0098, 0121, 0131
EP, 97, 2024080400, 03, AC00, 114, 203N, 1233W,  40,  995, XX,  34, NEQ, 0140, 0112, 0082, 0110
EP, 97, 2024080400, 03, AC00, 120, 207N, 1241W,  36,  994, XX,  34, NEQ, 0106, 0076, 0072, 0000
EP, 97, 2024080400, 03, AC00, 126, 212N, 1254W,  34,  998, XX,  34, NEQ, 0092, 0000, 0000, 0077
EP, 97, 2024080400, 03, AC00, 132, 215N, 1269W,  31,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AC00, 138, 215N, 1282W,  31, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AC00, 144, 219N, 1295W,  29, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AC00, 150, 220N, 1310W,  29, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AC00, 156, 221N, 1324W,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AC00, 162, 223N, 1339W,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AC00, 168, 225N, 1355W,  28, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AC00, 174, 226N, 1373W,  27, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AC00, 180, 225N, 1394W,  28, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AC00, 186, 224N, 1414W,  27, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AC00, 192, 224N, 1434W,  26, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AEMN, 000, 152N, 1126W,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AEMN, 006, 153N, 1126W,  26, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AEMN, 012, 153N, 1126W,  26, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AEMN, 018, 151N, 1127W,  28, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AEMN, 024, 148N, 1127W,  29, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AEMN, 030, 144N, 1128W,  29, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AEMN, 036, 140N, 1127W,  33, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AEMN, 042, 137N, 1126W,  35, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AEMN, 048, 137N, 1126W,  36,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AEMN, 054, 139N, 1130W,  38, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AEMN, 060, 145N, 1135W,  40,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AEMN, 066, 152N, 1143W,  42,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AEMN, 072, 159N, 1152W,  43,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AEMN, 078, 165N, 1163W,  43,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AEMN, 084, 171N, 1173W,  44,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2024080400, 03, AEMN, 090, 176N, 1182W,  45,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
