SH, 01, 2016071612, 03, GFDN,   0,  95S,  689E,  47, 1002
SH, 01, 2016071612, 03, GFDN,   6, 100S,  683E,  53, 1000
SH, 01, 2016071612, 03, GFDN,  12, 105S,  674E,  53,  998
SH, 01, 2016071612, 03, GFDN,  18, 112S,  663E,  58,  996
SH, 01, 2016071612, 03, GFDN,  24, 119S,  651E,  54,  998
SH, 01, 2016071612, 03, GFDN,  30, 126S,  641E,  50, 1003
SH, 01, 2016071612, 03, GFDN,  36, 136S,  632E,  48, 1001
SH, 01, 2016071612, 03, GFDN,  42, 142S,  614E,  42, 1005
SH, 01, 2016071612, 03, GFDN,  48, 145S,  599E,  40, 1007
SH, 01, 2016071612, 03, GFDN,  54, 152S,  585E,  38, 1008
SH, 01, 2016071612, 03, GFDN,  60, 160S,  574E,  38, 1008
SH, 01, 2016071612, 03, GFDN,  66, 167S,  565E,  40, 1008
SH, 01, 2016071612, 03, GFDN,  72, 172S,  556E,  38, 1009
SH, 01, 2016071612, 03, GFDN,  78, 180S,  544E,  40, 1009
SH, 01, 2016071612, 03, GFDN,  84, 190S,  536E,  40, 1010
SH, 01, 2016071612, 03, GFDN,  90, 195S,  530E,  47, 1010
SH, 01, 2016071612, 03, GFDN,  96, 198S,  526E,  39, 1010
SH, 01, 2016071612, 03, GFDN, 102, 200S,  521E,  39, 1009
SH, 01, 2016071612, 03, GFDN, 108, 199S,  518E,  41, 1011
SH, 01, 2016071612, 03, GFDN, 114, 198S,  514E,  37, 1011
SH, 01, 2016071612, 03, GFDN, 120, 198S,  510E,  41, 1014
SH, 01, 2016071612, 03, GFDN, 126, 202S,  504E,  39, 1013
SH, 01, 2016071618, 03, COTC, 000,  98S,  677E,  40, 1006, XX,  34, NEQ, 0090, 0114, 0099, 0000,    0,    0, 081
SH, 01, 2016071618, 03, COTC, 006, 103S,  667E,  40, 1006, XX,  34, NEQ, 0204, 0199, 0000, 0000,    0,    0, 081
SH, 01, 2016071618, 03, COTC, 012, 109S,  658E,  47, 1008, XX,  34, NEQ, 0183, 0167, 0137, 0000,    0,    0, 047
SH, 01, 2016071618, 03, COTC, 018, 115S,  644E,  51, 1005, XX,  34, NEQ, 0181, 0168, 0062, 0000,    0,    0, 051
SH, 01, 2016071618, 03, COTC, 018, 115S,  644E,  51, 1005, XX,  50, NEQ, 0000, 0052, 0000, 0000,    0,    0, 051
SH, 01, 2016071618, 03, COTC, 024, 122S,  632E,  48, 1010, XX,  34, NEQ, 0000, 0090, 0000, 0000,    0,    0, 044
SH, 01, 2016071618, 03, COTC, 030, 126S,  618E,  35, 1009, XX,  34, NEQ, 0000, 0141, 0000, 0000,    0,    0, 061
SH, 01, 2016071618, 03, COTC, 036, 132S,  605E,  50, 1010, XX,  34, NEQ, 0000, 0202, 0060, 0000,    0,    0, 048
SH, 01, 2016071618, 03, COTC, 036, 132S,  605E,  50, 1010, XX,  50, NEQ, 0000, 0048, 0000, 0000,    0,    0, 048
SH, 01, 2016071618, 03, COTC, 042, 134S,  589E,  47, 1010, XX,  34, NEQ, 0108, 0065, 0043, 0000,    0,    0, 051
SH, 01, 2016071618, 03, COTC, 048, 134S,  571E,  31, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 105
SH, 01, 2016071618, 03, COTC, 054, 136S,  556E,  32, 1012, XX,  34, NEQ, 0115, 0000, 0000, 0000,    0,    0, 106
SH, 01, 2016071618, 03, COTC, 060, 135S,  542E,  24, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 089
SH, 01, 2016071618, 03, COTC, 066, 138S,  529E,  26, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 086
SH, 01, 2016071618, 03, COTC, 072, 141S,  517E,  27, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 023
SH, 01, 2016071618, 03, COTC, 078, 140S,  509E,  30, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 038
SH, 01, 2016071618, 03, COTC, 084, 144S,  494E,  23, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
SH, 01, 2016071618, 03, COTC, 090, 148S,  488E,  18, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
SH, 01, 2016071618, 03, COTC, 096, 151S,  479E,  17, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 067
SH, 01, 2016071618, 03, GFDN,   0,  98S,  679E,  52, 1004
SH, 01, 2016071618, 03, GFDN,   6, 107S,  674E,  59,  997
SH, 01, 2016071618, 03, GFDN,  12, 117S,  663E,  57,  997
SH, 01, 2016071618, 03, GFDN,  18, 124S,  653E,  53,  996
SH, 01, 2016071618, 03, GFDN,  24, 133S,  643E,  56,  997
SH, 01, 2016071618, 03, GFDN,  30, 140S,  631E,  50, 1000
SH, 01, 2016071618, 03, GFDN,  36, 147S,  620E,  48, 1001
SH, 01, 2016071618, 03, GFDN,  42, 152S,  609E,  44, 1002
SH, 01, 2016071618, 03, GFDN,  48, 158S,  598E,  45, 1002
SH, 01, 2016071618, 03, GFDN,  54, 165S,  586E,  48, 1002
SH, 01, 2016071618, 03, GFDN,  60, 170S,  575E,  43, 1003
SH, 01, 2016071618, 03, GFDN,  66, 174S,  566E,  39, 1004
SH, 01, 2016071618, 03, GFDN,  72, 176S,  555E,  39, 1007
SH, 01, 2016071618, 03, GFDN,  78, 178S,  547E,  36, 1010
SH, 01, 2016071618, 03, GFDN,  84, 181S,  540E,  37, 1009
SH, 01, 2016071618, 03, GFDN,  90, 181S,  532E,  37, 1009
SH, 01, 2016071618, 03, GFDN,  96, 180S,  525E,  35, 1009
SH, 01, 2016071618, 03, GFDN, 102, 179S,  517E,  33, 1011
SH, 01, 2016071618, 03, GFDN, 108, 179S,  511E,  32, 1012
SH, 01, 2016071618, 03, GFDN, 114, 180S,  504E,  33, 1013
SH, 01, 2016071618, 03, GFDN, 120, 183S,  499E,  34, 1013
SH, 01, 2016071618, 03, GFDN, 126, 184S,  498E,  32, 1015
SH, 01, 2016071618, 03, NVGM, 000,  92S,  675E,  34, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 088
SH, 01, 2016071618, 03, NVGM, 006, 102S,  670E,  37, 1004, XX,  34, NEQ, 0000, 0167, 0000, 0000,    0,    0, 078
SH, 01, 2016071618, 03, NVGM, 012, 111S,  659E,  40, 1007, XX,  34, NEQ, 0126, 0159, 0112, 0000,    0,    0, 085
SH, 01, 2016071618, 03, NVGM, 018, 119S,  645E,  40, 1006, XX,  34, NEQ, 0000, 0174, 0148, 0000,    0,    0, 093
SH, 01, 2016071618, 03, NVGM, 024, 126S,  632E,  39, 1008, XX,  34, NEQ, 0113, 0097, 0000, 0000,    0,    0, 068
SH, 01, 2016071618, 03, NVGM, 030, 134S,  620E,  36, 1007, XX,  34, NEQ, 0000, 0100, 0076, 0000,    0,    0, 113
SH, 01, 2016071618, 03, NVGM, 036, 140S,  608E,  35, 1009, XX,  34, NEQ, 0000, 0081, 0000, 0000,    0,    0, 073
SH, 01, 2016071618, 03, NVGM, 042, 144S,  594E,  34, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 074
SH, 01, 2016071618, 03, NVGM, 048, 148S,  580E,  31, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 078
SH, 01, 2016071618, 03, NVGM, 054, 152S,  567E,  30, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 082
SH, 01, 2016071618, 03, NVGM, 060, 154S,  556E,  27, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 094
SH, 01, 2016071618, 03, NVGM, 066, 156S,  545E,  25, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 147
SH, 01, 2016071618, 03, NVGM, 072, 157S,  536E,  31, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 155
SH, 01, 2016071618, 03, NVGM, 078, 158S,  528E,  31, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 103
SH, 01, 2016071618, 03, NVGM, 084, 158S,  520E,  29, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 061
SH, 01, 2016071618, 03, NVGM, 090, 157S,  514E,  27, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 030
SH, 01, 2016071618, 03, NVGM, 096, 157S,  508E,  22, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 048
