SH, 94, 2016020100, 03, COTC, 000, 140S,  438E,  37, 1004, XX,  34, NEQ, 0083, 0086, 0000, 0000,    0,    0, 059
SH, 94, 2016020100, 03, COTC, 006, 153S,  442E,  61, 1000, XX,  34, NEQ, 0124, 0080, 0060, 0168,    0,    0, 025
SH, 94, 2016020100, 03, COTC, 006, 153S,  442E,  61, 1000, XX,  50, NEQ, 0060, 0000, 0000, 0000,    0,    0, 025
SH, 94, 2016020100, 03, COTC, 012, 160S,  445E,  51, 1000, XX,  34, NEQ, 0164, 0049, 0051, 0162,    0,    0, 028
SH, 94, 2016020100, 03, COTC, 012, 160S,  445E,  51, 1000, XX,  50, NEQ, 0033, 0031, 0000, 0000,    0,    0, 028
SH, 94, 2016020100, 03, COTC, 018, 170S,  450E,  35, 1003, XX,  34, NEQ, 0077, 0000, 0000, 0077,    0,    0, 062
SH, 94, 2016020100, 03, COTC, 024, 182S,  457E,  26, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0211,    0,    0, 060
SH, 94, 2016020100, 03, COTC, 030, 185S,  464E,  19, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 075
SH, 94, 2016020100, 03, COTC, 036, 186S,  474E,  29, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
SH, 94, 2016020100, 03, COTC, 042, 178S,  488E,  32, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 082
SH, 94, 2016020100, 03, COTC, 048, 173S,  499E,  33, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 022
SH, 94, 2016020100, 03, COTC, 054, 171S,  506E,  28, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 049
SH, 94, 2016020100, 03, COTC, 060, 164S,  509E,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 102
SH, 94, 2016020100, 03, COTC, 066, 156S,  515E,  31, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 016
SH, 94, 2016020100, 03, COTC, 072, 150S,  516E,  35, 1006, XX,  34, NEQ, 0000, 0000, 0023, 0000,    0,    0, 023
SH, 94, 2016020100, 03, COTC, 078, 148S,  513E,  29, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 046
SH, 94, 2016020100, 03, COTC, 084, 147S,  513E,  44, 1006, XX,  34, NEQ, 0000, 0000, 0038, 0031,    0,    0, 022
SH, 94, 2016020100, 03, COTC, 090, 140S,  516E,  34, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 061
SH, 94, 2016020100, 03, COTC, 096, 136S,  514E,  35, 1006, XX,  34, NEQ, 0000, 0000, 0031, 0000,    0,    0, 019
SH, 94, 2016020100, 03, COTC, 102, 134S,  514E,  36, 1008, XX,  34, NEQ, 0000, 0000, 0045, 0031,    0,    0, 031
SH, 94, 2016020100, 03, COTC, 108, 134S,  517E,  31, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 103
SH, 94, 2016020100, 03, COTC, 114, 133S,  516E,  34, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0057,    0,    0, 054
SH, 94, 2016020100, 03, COTC, 120, 132S,  518E,  35, 1007, XX,  34, NEQ, 0000, 0000, 0111, 0020,    0,    0, 017
SH, 94, 2016020106, 03, COTC, 000, 152S,  441E,  39, 1003, XX,  34, NEQ, 0108, 0082, 0000, 0000,    0,    0, 072
SH, 94, 2016020106, 03, COTC, 006, 160S,  444E,  57,  996, XX,  34, NEQ, 0115, 0066, 0042, 0248,    0,    0, 051
SH, 94, 2016020106, 03, COTC, 006, 160S,  444E,  57,  996, XX,  50, NEQ, 0066, 0054, 0000, 0000,    0,    0, 051
SH, 94, 2016020106, 03, COTC, 012, 170S,  448E,  47, 1001, XX,  34, NEQ, 0120, 0000, 0000, 0192,    0,    0, 065
SH, 94, 2016020106, 03, COTC, 018, 177S,  450E,  32, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
SH, 94, 2016020106, 03, COTC, 024, 180S,  461E,  23, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 104
SH, 94, 2016020106, 03, COTC, 030, 183S,  472E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 084
SH, 94, 2016020106, 03, COTC, 036, 175S,  497E,  34, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 084
SH, 94, 2016020106, 03, COTC, 042, 171S,  502E,  33, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 049
SH, 94, 2016020106, 03, COTC, 048, 166S,  507E,  32, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 087
SH, 94, 2016020106, 03, COTC, 054, 159S,  515E,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 040
SH, 94, 2016020106, 03, COTC, 060, 151S,  518E,  33, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 004
SH, 94, 2016020106, 03, COTC, 066, 145S,  515E,  31, 1008, XX,  34, NEQ, 0000, 0116, 0000, 0000,    0,    0, 099
SH, 94, 2016020106, 03, COTC, 072, 142S,  514E,  31, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 078
SH, 94, 2016020106, 03, COTC, 078, 136S,  515E,  30, 1008, XX,  34, NEQ, 0000, 0150, 0000, 0000,    0,    0, 048
SH, 94, 2016020106, 03, COTC, 084, 137S,  515E,  43, 1008, XX,  34, NEQ, 0000, 0169, 0057, 0000,    0,    0, 031
SH, 94, 2016020106, 03, COTC, 090, 132S,  515E,  39, 1005, XX,  34, NEQ, 0000, 0080, 0086, 0047,    0,    0, 041
SH, 94, 2016020106, 03, COTC, 096, 129S,  515E,  35, 1006, XX,  34, NEQ, 0025, 0000, 0065, 0000,    0,    0, 062
SH, 94, 2016020106, 03, COTC, 102, 129S,  519E,  36, 1005, XX,  34, NEQ, 0000, 0000, 0116, 0020,    0,    0, 066
SH, 94, 2016020106, 03, COTC, 108, 128S,  521E,  42, 1004, XX,  34, NEQ, 0142, 0049, 0049, 0088,    0,    0, 028
SH, 94, 2016020106, 03, COTC, 114, 126S,  524E,  44,  998, XX,  34, NEQ, 0051, 0015, 0121, 0044,    0,    0, 035
SH, 94, 2016020106, 03, COTC, 120, 127S,  525E,  51,  994, XX,  34, NEQ, 0043, 0028, 0183, 0173,    0,    0, 012
SH, 94, 2016020106, 03, COTC, 120, 127S,  525E,  51,  994, XX,  50, NEQ, 0023, 0000, 0000, 0013,    0,    0, 012
SH, 94, 2016020106, 03, CTCX, 000, 156S,  437E,  41, 1004, XX,  34, NEQ, 0092, 0076, 0065, 0000,    0,    0, 057
SH, 94, 2016020106, 03, CTCX, 006, 160S,  439E,  47, 1001, XX,  34, NEQ, 0174, 0067, 0070, 0157,    0,    0, 038
SH, 94, 2016020106, 03, CTCX, 012, 160S,  448E,  44, 1001, XX,  34, NEQ, 0170, 0032, 0067, 0107,    0,    0, 061
SH, 94, 2016020106, 03, CTCX, 018, 166S,  459E,  38,  999, XX,  34, NEQ, 0187, 0000, 0000, 0085,    0,    0, 076
SH, 94, 2016020106, 03, CTCX, 024, 172S,  469E,  28, 1006, XX,  34, NEQ, 0125, 0000, 0000, 0000,    0,    0, 085
SH, 94, 2016020106, 03, CTCX, 030, 173S,  478E,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 093
SH, 94, 2016020106, 03, CTCX, 036, 166S,  499E,  34, 1009, XX,  34, NEQ, 0000, 0017, 0000, 0000,    0,    0, 017
SH, 94, 2016020106, 03, CTCX, 042, 165S,  511E,  33, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 036
SH, 94, 2016020106, 03, CTCX, 048, 163S,  516E,  46, 1006, XX,  34, NEQ, 0000, 0052, 0039, 0030,    0,    0, 031
SH, 94, 2016020106, 03, CTCX, 054, 157S,  519E,  39, 1005, XX,  34, NEQ, 0000, 0000, 0041, 0049,    0,    0, 035
SH, 94, 2016020106, 03, CTCX, 060, 152S,  522E,  37, 1007, XX,  34, NEQ, 0138, 0127, 0000, 0067,    0,    0, 047
SH, 94, 2016020106, 03, CTCX, 066, 147S,  525E,  38, 1004, XX,  34, NEQ, 0000, 0055, 0088, 0000,    0,    0, 041
