EP, 80, 2020121712, 03, HWRF, 000, 137N, 1084W,  79,  987, XX,  34, NEQ, 0041, 0025, 0031, 0042, 1007,   23,  12,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -41,     862,     298, N, 10, DT, -999
EP, 80, 2020121712, 03, HWRF, 000, 137N, 1084W,  79,  987, XX,  50, NEQ, 0024, 0015, 0017, 0024, 1007,   23,  12,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -41,     862,     298, N, 10, DT, -999
EP, 80, 2020121712, 03, HWRF, 000, 137N, 1084W,  79,  987, XX,  64, NEQ, 0016, 0000, 0011, 0017, 1007,   23,  12,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -41,     862,     298, N, 10, DT, -999
EP, 80, 2020121712, 03, HWRF, 003, 137N, 1089W,  39, 1004, XX,  34, NEQ, 0027, 0025, 0011, 0019, 1012,   22,  11,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -67,    1225,    -382, N, 10, DT, -999
EP, 80, 2020121712, 03, HWRF, 006, 138N, 1095W,  35, 1007, XX,  34, NEQ, 0016, 0000, 0000, 0012, 1011,   10,  12,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -59,    1031,    -211, N, 10, DT, -999
EP, 80, 2020121712, 03, HWRF, 009, 139N, 1100W,  32, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1011,   19,  10,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -40,     -16,   -1397, N, 10, DT, -999
EP, 80, 2020121712, 03, HWRF, 012, 140N, 1103W,  31, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,   9,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -33,    -222,   -1321, N, 10, DT, -999
EP, 80, 2020121712, 03, HWRF, 015, 141N, 1107W,  30, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  15,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -55,      18,   -1026, N, 10, DT, -999
EP, 80, 2020121712, 03, HWRF, 018, 142N, 1114W,  32, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  75,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -62,    -364,    -797, N, 10, DT, -999
EP, 80, 2020121712, 03, HWRF, 021, 143N, 1119W,  25, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  74,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -60,    -290,   -1134, Y, 10, DT, -999
