WP, 13, 2005082218, 71, JNGP,   0,  95N, 1502E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082218, 71, JNGP,  12, 116N, 1508E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082218, 71, JNGP,  24, 127N, 1507E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082218, 71, JNGP,  36, 136N, 1506E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082218, 71, JNGP,  48, 153N, 1494E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082218, 71, JNGP,  60, 155N, 1500E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082218, 71, JNGP,  72, 175N, 1474E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082218, 71, JNGP,  84, 177N, 1415E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082300, 72, JAVN,   0,  65N, 1514E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082300, 72, JAVN,  12, 101N, 1532E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082300, 72, JAVN,  24, 115N, 1532E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082300, 72, JAVN,  36, 130N, 1528E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082300, 72, JAVN,  48, 148N, 1531E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082300, 72, JAVN,  60, 157N, 1537E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082300, 72, JAVN,  72, 163N, 1542E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082300, 72, JAVN,  84, 166N, 1550E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082300, 72, JAVN,  96, 170N, 1550E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082306, 72, JAVN,   0,  99N, 1538E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082312, 71, JNGP,   0, 115N, 1463E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082312, 72, JAVN,   0, 103N, 1531E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082318, 72, JAVN,   0, 114N, 1525E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082318, 72, JAVN,  12, 101N, 1535E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082318, 72, JAVN,  24, 105N, 1511E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082318, 72, JAVN,  36, 111N, 1515E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082400, 72, JAVN,   0, 155N, 1474E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082400, 72, JAVN,  12, 145N, 1462E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082400, 72, JAVN,  24, 154N, 1437E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082400, 72, JAVN,  36, 142N, 1425E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082400, 72, JAVN,  48, 145N, 1416E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082400, 72, JAVN,  60, 155N, 1378E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082400, 72, JAVN,  72, 155N, 1379E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082400, 72, JAVN,  84, 155N, 1390E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082400, 72, JAVN,  96, 164N, 1365E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082400, 72, JAVN, 108, 123N, 1366E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082400, 72, JAVN, 120, 121N, 1395E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082406, 72, JAVN,   0, 154N, 1475E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082406, 72, JAVN,  12, 145N, 1442E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082406, 72, JAVN,  24, 145N, 1453E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082406, 72, JAVN,  36, 145N, 1417E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082406, 72, JAVN,  48, 145N, 1424E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082406, 72, JAVN,  60, 145N, 1408E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082406, 72, JAVN,  72, 165N, 1400E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082406, 72, JAVN,  84, 146N, 1408E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082406, 72, JAVN,  96, 176N, 1384E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082412, 71, JNGP,   0, 144N, 1456E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082412, 71, JNGP,  12, 146N, 1443E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082412, 71, JNGP,  24, 147N, 1475E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082412, 71, JNGP,  36, 145N, 1442E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082412, 71, JNGP,  48, 146N, 1464E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082412, 71, JNGP,  60, 148N, 1465E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082412, 72, JAVN,   0, 115N, 1490E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082412, 72, JAVN,  12, 135N, 1467E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082412, 72, JAVN,  24, 134N, 1468E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082412, 72, JAVN,  36, 135N, 1463E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082412, 72, JAVN,  48, 145N, 1462E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082412, 72, JAVN,  60, 145N, 1435E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 13, 2005082412, 72, JAVN,  72, 165N, 1457E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
