CP, 82, 2007062106, 01, CARQ, -24, 188N, 1472W,  20,    0, TS,  34, AAA,    0,    0,    0,    0, 
CP, 82, 2007062106, 01, CARQ, -18, 188N, 1478W,  20,    0, TS,  34, AAA,    0,    0,    0,    0, 
CP, 82, 2007062106, 01, CARQ, -12, 188N, 1484W,  25,    0, TS,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X, 275,   6, 
CP, 82, 2007062106, 01, CARQ,  -6, 189N, 1491W,  25,    0, TS,  34, AAA,    0,    0,    0,    0, 
CP, 82, 2007062106, 01, CARQ,   0, 189N, 1498W,  35, 1006, TS,  34, NEQ,   50,   35,   35,   50, 1012,  100,  35,   0,   0,   C,   0,   X, 275,   6,    IANTEST, S, 
CP, 82, 2007062106, 01, CARQ,   0, 189N, 1498W,  35, 1006, TS,  50, NEQ,    0,    0,    0,    0, 1012,  100,  35,   0,   0,   C,   0,   X, 275,   6,    IANTEST, S, 
CP, 82, 2007062106, 01, CARQ,   0, 189N, 1498W,  35, 1006, TS,  64, NEQ,    0,    0,    0,    0, 1012,  100,  35,   0,   0,   C,   0,   X, 275,   6,    IANTEST, S, 
CP, 82, 2007062106, 03, BAMD,  12, 206N, 1478W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2007062106, 03, BAMD,  24, 224N, 1453W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2007062106, 03, BAMD,  36, 245N, 1423W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2007062106, 03, BAMD,  48, 265N, 1388W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2007062106, 03, BAMD,  60, 277N, 1343W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2007062106, 03, BAMD,  72, 282N, 1299W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2007062106, 03, BAMD,  84, 288N, 1257W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2007062106, 03, BAMD,  96, 297N, 1220W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2007062106, 03, BAMD, 108, 310N, 1191W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2007062106, 03, BAMD, 120, 329N, 1171W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2007062106, 03, BAMM,  12, 195N, 1504W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2007062106, 03, BAMM,  24, 199N, 1509W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2007062106, 03, BAMM,  36, 203N, 1517W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2007062106, 03, BAMM,  48, 212N, 1525W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2007062106, 03, BAMM,  60, 225N, 1533W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2007062106, 03, BAMM,  72, 240N, 1543W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2007062106, 03, BAMM,  84, 256N, 1555W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2007062106, 03, BAMM,  96, 274N, 1568W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2007062106, 03, BAMM, 108, 291N, 1580W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2007062106, 03, BAMM, 120, 305N, 1594W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2007062106, 03, BAMS,  12, 188N, 1519W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2007062106, 03, BAMS,  24, 186N, 1542W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 82, 2007062106, 03, BAMS,  36, 184N, 1566W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
