AL, 95, 2006091718, 03, NGPS,   0, 352N,  700W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 95, 2006091718, 03, NGPS,   6, 348N,  697W,  23, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 95, 2006091718, 03, NGPS,  12, 346N,  694W,  23, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 95, 2006091718, 03, NGPS,  18, 344N,  691W,  22, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 95, 2006091718, 03, NGPS,  24, 345N,  691W,  19, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 95, 2006091718, 03, NGPS,  30, 347N,  689W,  17, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 95, 2006091718, 03, NGPS,  36, 350N,  690W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 95, 2006091718, 03, NGPS,  42, 356N,  689W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 95, 2006091718, 03, NGPS,  48, 368N,  687W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 95, 2006091718, 03, NGPS,  54, 381N,  680W,  22, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 95, 2006091718, 03, NGPS,  60, 388N,  666W,  25, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 95, 2006091800, 03, NGPS,   0, 348N,  698W,  23, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 95, 2006091800, 03, NGPS,   6, 347N,  695W,  23, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 95, 2006091800, 03, NGPS,  12, 346N,  693W,  21, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 95, 2006091800, 03, NGPS,  18, 347N,  693W,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 95, 2006091800, 03, NGPS,  24, 349N,  693W,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 95, 2006091800, 03, NGPS,  30, 354N,  693W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 95, 2006091800, 03, NGPS,  36, 360N,  692W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 95, 2006091800, 03, NGPS,  42, 371N,  689W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 95, 2006091800, 03, NGPS,  48, 381N,  679W,  23, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 95, 2006091800, 03, NGPS,  54, 395N,  668W,  24, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 95, 2006112412, 03,  NGX,   0, 112N,  771W,  15, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 95, 2006112412, 03,  NGX,  12, 111N,  775W,  19, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
