WP, 34, 2018111918, 03, CTCX, 000,  42N, 1566E,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 062
WP, 34, 2018111918, 03, CTCX, 006,  38N, 1548E,  53, 1005, XX,  34, NEQ, 0209, 0118, 0209, 0092,    0,    0, 026
WP, 34, 2018111918, 03, CTCX, 006,  38N, 1548E,  53, 1005, XX,  50, NEQ, 0000, 0000, 0026, 0000,    0,    0, 026
WP, 34, 2018111918, 03, CTCX, 012,  45N, 1548E,  40, 1001, XX,  34, NEQ, 0161, 0279, 0186, 0087,    0,    0, 060
WP, 34, 2018111918, 03, CTCX, 018,  51N, 1545E,  35, 1003, XX,  34, NEQ, 0000, 0304, 0229, 0131,    0,    0, 055
WP, 34, 2018111918, 03, CTCX, 024,  62N, 1535E,  39,  997, XX,  34, NEQ, 0190, 0258, 0190, 0173,    0,    0, 043
WP, 34, 2018111918, 03, CTCX, 030,  72N, 1519E,  50,  995, XX,  34, NEQ, 0290, 0233, 0116, 0150,    0,    0, 019
WP, 34, 2018111918, 03, CTCX, 030,  72N, 1519E,  50,  995, XX,  50, NEQ, 0019, 0000, 0000, 0000,    0,    0, 019
WP, 34, 2018111918, 03, CTCX, 036,  81N, 1504E,  54,  988, XX,  34, NEQ, 0178, 0158, 0091, 0177,    0,    0, 025
WP, 34, 2018111918, 03, CTCX, 036,  81N, 1504E,  54,  988, XX,  50, NEQ, 0081, 0028, 0000, 0000,    0,    0, 025
WP, 34, 2018111918, 03, CTCX, 042,  90N, 1485E,  67,  983, XX,  34, NEQ, 0207, 0240, 0092, 0139,    0,    0, 018
WP, 34, 2018111918, 03, CTCX, 042,  90N, 1485E,  67,  983, XX,  50, NEQ, 0049, 0027, 0026, 0068,    0,    0, 018
WP, 34, 2018111918, 03, CTCX, 042,  90N, 1485E,  67,  983, XX,  64, NEQ, 0023, 0021, 0000, 0000,    0,    0, 018
WP, 34, 2018111918, 03, CTCX, 048,  98N, 1466E,  90,  976, XX,  34, NEQ, 0249, 0088, 0100, 0122,    0,    0, 021
WP, 34, 2018111918, 03, CTCX, 048,  98N, 1466E,  90,  976, XX,  50, NEQ, 0044, 0039, 0063, 0081,    0,    0, 021
WP, 34, 2018111918, 03, CTCX, 048,  98N, 1466E,  90,  976, XX,  64, NEQ, 0032, 0027, 0021, 0024,    0,    0, 021
WP, 34, 2018111918, 03, CTCX, 054, 105N, 1450E,  82,  979, XX,  34, NEQ, 0212, 0085, 0090, 0171,    0,    0, 023
WP, 34, 2018111918, 03, CTCX, 054, 105N, 1450E,  82,  979, XX,  50, NEQ, 0051, 0049, 0064, 0071,    0,    0, 023
WP, 34, 2018111918, 03, CTCX, 054, 105N, 1450E,  82,  979, XX,  64, NEQ, 0031, 0031, 0000, 0032,    0,    0, 023
WP, 34, 2018111918, 03, CTCX, 060, 117N, 1433E,  77,  976, XX,  34, NEQ, 0159, 0090, 0094, 0172,    0,    0, 018
WP, 34, 2018111918, 03, CTCX, 060, 117N, 1433E,  77,  976, XX,  50, NEQ, 0059, 0044, 0046, 0093,    0,    0, 018
WP, 34, 2018111918, 03, CTCX, 060, 117N, 1433E,  77,  976, XX,  64, NEQ, 0038, 0023, 0022, 0035,    0,    0, 018
WP, 34, 2018111918, 03, CTCX, 066, 127N, 1416E, 102,  969, XX,  34, NEQ, 0207, 0085, 0095, 0160,    0,    0, 020
WP, 34, 2018111918, 03, CTCX, 066, 127N, 1416E, 102,  969, XX,  50, NEQ, 0058, 0048, 0057, 0063,    0,    0, 020
WP, 34, 2018111918, 03, CTCX, 066, 127N, 1416E, 102,  969, XX,  64, NEQ, 0041, 0030, 0036, 0047,    0,    0, 020
WP, 34, 2018111918, 03, CTCX, 072, 138N, 1403E,  89,  972, XX,  34, NEQ, 0242, 0095, 0107, 0194,    0,    0, 020
WP, 34, 2018111918, 03, CTCX, 072, 138N, 1403E,  89,  972, XX,  50, NEQ, 0049, 0042, 0045, 0061,    0,    0, 020
WP, 34, 2018111918, 03, CTCX, 072, 138N, 1403E,  89,  972, XX,  64, NEQ, 0036, 0029, 0024, 0038,    0,    0, 020
WP, 34, 2018111918, 03, CTCX, 078, 149N, 1393E, 101,  977, XX,  34, NEQ, 0235, 0091, 0102, 0205,    0,    0, 016
WP, 34, 2018111918, 03, CTCX, 078, 149N, 1393E, 101,  977, XX,  50, NEQ, 0054, 0043, 0059, 0105,    0,    0, 016
WP, 34, 2018111918, 03, CTCX, 078, 149N, 1393E, 101,  977, XX,  64, NEQ, 0032, 0032, 0025, 0000,    0,    0, 016
WP, 34, 2018111918, 03, CTCX, 084, 161N, 1384E,  83,  978, XX,  34, NEQ, 0231, 0115, 0095, 0169,    0,    0, 020
WP, 34, 2018111918, 03, CTCX, 084, 161N, 1384E,  83,  978, XX,  50, NEQ, 0066, 0042, 0040, 0081,    0,    0, 020
WP, 34, 2018111918, 03, CTCX, 084, 161N, 1384E,  83,  978, XX,  64, NEQ, 0000, 0030, 0030, 0000,    0,    0, 020
WP, 34, 2018111918, 03, CTCX, 090, 172N, 1380E,  67,  980, XX,  34, NEQ, 0201, 0125, 0097, 0167,    0,    0, 021
WP, 34, 2018111918, 03, CTCX, 090, 172N, 1380E,  67,  980, XX,  50, NEQ, 0085, 0058, 0052, 0080,    0,    0, 021
WP, 34, 2018111918, 03, CTCX, 090, 172N, 1380E,  67,  980, XX,  64, NEQ, 0000, 0023, 0020, 0000,    0,    0, 021
WP, 34, 2018111918, 03, CTCX, 096, 184N, 1382E,  72,  976, XX,  34, NEQ, 0191, 0121, 0152, 0192,    0,    0, 033
WP, 34, 2018111918, 03, CTCX, 096, 184N, 1382E,  72,  976, XX,  50, NEQ, 0065, 0066, 0044, 0076,    0,    0, 033
