SH, 04, 2004111718, 72, JAVN,   0,  45S,  787E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111718, 72, JAVN,  12,  50S,  775E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111718, 72, JAVN,  24,  55S,  767E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111718, 72, JAVN,  36,  55S,  777E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111718, 72, JAVN,  48,  55S,  801E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111718, 72, JAVN,  60,  55S,  803E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111718, 72, JAVN,  72,  55S,  796E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111718, 72, JAVN,  84,  55S,  792E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111718, 72, JAVN,  96,  56S,  785E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111718, 72, JAVN, 108,  65S,  774E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111718, 72, JAVN, 120,  65S,  772E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111718, 71, JNGP,   0,  65S,  795E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111718, 71, JNGP,  12,  66S,  786E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111718, 71, JNGP,  24,  66S,  774E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111718, 71, JNGP,  36,  67S,  755E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111718, 71, JNGP,  48,  65S,  740E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111718, 71, JNGP,  60,  67S,  735E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111718, 71, JNGP,  72,  63S,  725E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111718, 71, JNGP,  84,  57S,  715E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111718, 71, JNGP,  96,  55S,  712E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111718, 71, JNGP, 108,  55S,  706E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111718, 71, JNGP, 120,  65S,  700E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111800, 72, JAVN,   0,  52S,  786E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111800, 72, JAVN,  12,  55S,  799E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111800, 72, JAVN,  24,  55S,  785E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111800, 72, JAVN,  36,  55S,  794E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111800, 72, JAVN,  48,  54S,  806E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111800, 72, JAVN,  60,  45S,  812E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111800, 72, JAVN,  72,  44S,  815E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111800, 72, JAVN,  84,  45S,  821E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111800, 72, JAVN,  96,  55S,  819E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111800, 72, JAVN, 108,  64S,  824E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111800, 72, JAVN, 120,  73S,  825E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111800, 71, JNGP,   0,  65S,  790E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111800, 71, JNGP,  12,  75S,  778E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111800, 71, JNGP,  24,  75S,  760E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111800, 71, JNGP,  36,  75S,  751E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2004111800, 71, JNGP,  48,  74S,  736E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
