SH, 99, 2013011300, 03, GFDN,   0, 145S, 1791W,  28, 1003
SH, 99, 2013011300, 03, GFDN,   6, 155S, 1783W,  31, 1003
SH, 99, 2013011300, 03, GFDN,  12, 163S, 1773W,  40, 1000
SH, 99, 2013011300, 03, GFDN,  18, 169S, 1769W,  33, 1001
SH, 99, 2013011300, 03, GFDN,  24, 175S, 1763W,  28, 1000
SH, 99, 2013011300, 03, GFDN,  30, 179S, 1751W,  41,  997
SH, 99, 2013011300, 03, GFDN,  36, 184S, 1747W,  29,  999
SH, 99, 2013011300, 03, GFDN,  42, 190S, 1740W,  26, 1000
SH, 99, 2013011300, 03, GFDN,  48, 196S, 1733W,  28,  999
SH, 99, 2013011300, 03, GFDN,  54, 203S, 1722W,  26, 1000
SH, 99, 2013011300, 03, GFDN,  60, 210S, 1706W,  25, 1001
SH, 99, 2013011300, 03, GFDN,  66, 216S, 1688W,  37, 1000
SH, 99, 2013011300, 03, GFDN,  72, 227S, 1676W,  44,  998
SH, 99, 2013011300, 03, GFDN,  78, 240S, 1671W,  51,  991
SH, 99, 2013011300, 03, GFDN,  84, 254S, 1677W,  45,  990
SH, 99, 2013011300, 03, GFDN,  90, 259S, 1683W,  41,  994
SH, 99, 2013011300, 03, GFDN,  96, 263S, 1689W,  35,  994
SH, 99, 2013011300, 03, GFDN, 102, 265S, 1692W,  28,  995
SH, 99, 2013011300, 03, GFDN, 108, 264S, 1691W,  23,  997
SH, 99, 2013011300, 03, GFDN, 114, 265S, 1687W,  21,  998
SH, 99, 2013011300, 03, GFDN, 120, 269S, 1681W,  19,  998
SH, 99, 2013011300, 03, GFDN, 126, 273S, 1674W,  19,  999
SH, 99, 2013011300, 03, NG01, 000, 162S, 1783W,  18, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG01, 006, 171S, 1780W,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG01, 012, 183S, 1782W,  17, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG01, 018, 194S, 1791W,  16, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG01, 024, 200S, 1781W,  19, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG01, 030, 212S, 1775W,  18, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG01, 036, 216S, 1766W,  21, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG01, 042, 222S, 1767W,  24, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG01, 048, 224S, 1764W,  24, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG01, 054, 231S, 1758W,  24, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG01, 060, 239S, 1746W,  21, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG01, 066, 250S, 1739W,  22, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG01, 072, 256S, 1735W,  21,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG01, 078, 258S, 1732W,  21,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG01, 084, 257S, 1730W,  19,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG01, 090, 259S, 1729W,   0,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG01, 096, 261S, 1722W,   0,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG01, 102, 261S, 1713W,   0,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG01, 108, 262S, 1705W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG01, 114, 267S, 1701W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG01, 120, 271S, 1695W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG01, 126, 264S, 1683W,   0,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG01, 132, 263S, 1671W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG02, 000, 163S, 1785W,  23, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG02, 006, 182S, 1790W,  25, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 99, 2013011300, 03, NG02, 012, 191S, 1793W,  23, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
