SH, 20, 2013031400, 03, COFN, 012, 148S, 1513E,  69,  988, XX,  34, NEQ, 0121, 0093, 0085, 0101,    0,    0, 024
SH, 20, 2013031400, 03, COFN, 012, 148S, 1513E,  69,  988, XX,  50, NEQ, 0000, 0000, 0040, 0045,    0,    0, 024
SH, 20, 2013031400, 03, COFN, 012, 148S, 1513E,  69,  988, XX,  64, NEQ, 0000, 0000, 0000, 0028,    0,    0, 024
SH, 20, 2013031400, 03, COFN, 018, 152S, 1530E,  63,  987, XX,  34, NEQ, 0144, 0084, 0076, 0082,    0,    0, 022
SH, 20, 2013031400, 03, COFN, 018, 152S, 1530E,  63,  987, XX,  50, NEQ, 0027, 0000, 0030, 0046,    0,    0, 022
SH, 20, 2013031400, 03, COFN, 024, 157S, 1542E,  51,  988, XX,  34, NEQ, 0126, 0115, 0082, 0085,    0,    0, 026
SH, 20, 2013031400, 03, COFN, 024, 157S, 1542E,  51,  988, XX,  50, NEQ, 0000, 0000, 0026, 0028,    0,    0, 026
SH, 20, 2013031400, 03, COFN, 030, 162S, 1549E,  52,  988, XX,  34, NEQ, 0076, 0103, 0109, 0094,    0,    0, 025
SH, 20, 2013031400, 03, COFN, 030, 162S, 1549E,  52,  988, XX,  50, NEQ, 0000, 0000, 0000, 0030,    0,    0, 025
SH, 20, 2013031400, 03, COFN, 036, 166S, 1554E,  51,  986, XX,  34, NEQ, 0069, 0126, 0134, 0083,    0,    0, 027
SH, 20, 2013031400, 03, COFN, 036, 166S, 1554E,  51,  986, XX,  50, NEQ, 0000, 0000, 0030, 0030,    0,    0, 027
SH, 20, 2013031400, 03, COFN, 042, 170S, 1555E,  57,  983, XX,  34, NEQ, 0075, 0135, 0125, 0071,    0,    0, 018
SH, 20, 2013031400, 03, COFN, 042, 170S, 1555E,  57,  983, XX,  50, NEQ, 0025, 0025, 0032, 0033,    0,    0, 018
SH, 20, 2013031400, 03, COFN, 048, 176S, 1555E,  63,  981, XX,  34, NEQ, 0086, 0110, 0110, 0071,    0,    0, 019
SH, 20, 2013031400, 03, COFN, 048, 176S, 1555E,  63,  981, XX,  50, NEQ, 0027, 0028, 0033, 0033,    0,    0, 019
SH, 20, 2013031400, 03, COFN, 054, 182S, 1554E,  64,  980, XX,  34, NEQ, 0065, 0128, 0116, 0077,    0,    0, 015
SH, 20, 2013031400, 03, COFN, 054, 182S, 1554E,  64,  980, XX,  50, NEQ, 0032, 0037, 0044, 0030,    0,    0, 015
SH, 20, 2013031400, 03, COFN, 054, 182S, 1554E,  64,  980, XX,  64, NEQ, 0000, 0000, 0000, 0015,    0,    0, 015
SH, 20, 2013031400, 03, COFN, 060, 188S, 1553E,  57,  984, XX,  34, NEQ, 0051, 0134, 0097, 0065,    0,    0, 039
SH, 20, 2013031400, 03, COFN, 060, 188S, 1553E,  57,  984, XX,  50, NEQ, 0000, 0049, 0048, 0030,    0,    0, 039
SH, 20, 2013031400, 03, COFN, 066, 193S, 1549E,  60,  984, XX,  34, NEQ, 0048, 0097, 0089, 0076,    0,    0, 030
SH, 20, 2013031400, 03, COFN, 066, 193S, 1549E,  60,  984, XX,  50, NEQ, 0000, 0047, 0050, 0026,    0,    0, 030
SH, 20, 2013031400, 03, COFN, 072, 195S, 1546E,  50,  988, XX,  34, NEQ, 0040, 0086, 0073, 0065,    0,    0, 031
SH, 20, 2013031400, 03, COFN, 072, 195S, 1546E,  50,  988, XX,  50, NEQ, 0000, 0000, 0031, 0000,    0,    0, 031
SH, 20, 2013031400, 03, COFN, 078, 194S, 1545E,  45,  990, XX,  34, NEQ, 0036, 0073, 0093, 0066,    0,    0, 030
SH, 20, 2013031400, 03, COFN, 084, 192S, 1545E,  42,  992, XX,  34, NEQ, 0000, 0091, 0092, 0069,    0,    0, 029
SH, 20, 2013031400, 03, COFN, 090, 189S, 1540E,  44,  988, XX,  34, NEQ, 0030, 0087, 0087, 0047,    0,    0, 022
SH, 20, 2013031400, 03, COFN, 096, 187S, 1535E,  44,  992, XX,  34, NEQ, 0000, 0142, 0200, 0062,    0,    0, 027
SH, 20, 2013031400, 03, COFN, 102, 185S, 1528E,  49,  992, XX,  34, NEQ, 0000, 0188, 0204, 0087,    0,    0, 029
SH, 20, 2013031400, 03, COFN, 108, 181S, 1521E,  70,  982, XX,  34, NEQ, 0032, 0170, 0245, 0072,    0,    0, 026
SH, 20, 2013031400, 03, COFN, 108, 181S, 1521E,  70,  982, XX,  50, NEQ, 0000, 0052, 0055, 0030,    0,    0, 026
SH, 20, 2013031400, 03, COFN, 108, 181S, 1521E,  70,  982, XX,  64, NEQ, 0000, 0000, 0032, 0000,    0,    0, 026
SH, 20, 2013031400, 03, COFN, 114, 176S, 1512E,  51,  990, XX,  34, NEQ, 0000, 0161, 0147, 0075,    0,    0, 029
SH, 20, 2013031400, 03, COFN, 114, 176S, 1512E,  51,  990, XX,  50, NEQ, 0000, 0000, 0033, 0000,    0,    0, 029
SH, 20, 2013031400, 03, COFN, 120, 175S, 1505E,  43,  995, XX,  34, NEQ, 0000, 0120, 0140, 0088,    0,    0, 027
SH, 20, 2013031400, 03, COFN, 126, 175S, 1497E,  56,  993, XX,  34, NEQ, 0000, 0196, 0160, 0090,    0,    0, 038
SH, 20, 2013031400, 03, COFN, 126, 175S, 1497E,  56,  993, XX,  50, NEQ, 0000, 0032, 0048, 0000,    0,    0, 038
SH, 20, 2013031400, 03, GFDN,   0, 142S, 1485E,  46,  993
SH, 20, 2013031400, 03, GFDN,   6, 149S, 1502E,  74,  987
SH, 20, 2013031400, 03, GFDN,  12, 152S, 1517E,  52,  989
SH, 20, 2013031400, 03, GFDN,  18, 156S, 1526E,  46,  992
SH, 20, 2013031400, 03, GFDN,  24, 159S, 1530E,  53,  990
SH, 20, 2013031400, 03, GFDN,  30, 160S, 1536E,  47,  990
SH, 20, 2013031400, 03, GFDN,  36, 158S, 1540E,  37,  995
SH, 20, 2013031400, 03, GFDN,  42, 158S, 1540E,  36,  997
SH, 20, 2013031400, 03, GFDN,  48, 160S, 1539E,  35,  998
SH, 20, 2013031400, 03, GFDN,  54, 162S, 1541E,  32,  999
SH, 20, 2013031400, 03, GFDN,  60, 166S, 1540E,  31, 1000
SH, 20, 2013031400, 03, GFDN,  66, 170S, 1534E,  33, 1000
SH, 20, 2013031400, 03, GFDN,  72, 172S, 1529E,  28, 1001
SH, 20, 2013031400, 03, GFDN,  78, 173S, 1525E,  23, 1002
SH, 20, 2013031400, 03, GFDN,  84, 171S, 1520E,  26, 1003
SH, 20, 2013031400, 03, GFDN,  90, 169S, 1513E,  24, 1003
SH, 20, 2013031400, 03, GFDN,  96, 169S, 1505E,  24, 1004
SH, 20, 2013031400, 03, GFDN, 102, 166S, 1496E,  26, 1005
SH, 20, 2013031400, 03, GFDN, 108, 162S, 1485E,  28, 1005
SH, 20, 2013031400, 03, GFDN, 114, 159S, 1476E,  25, 1005
SH, 20, 2013031400, 03, GFDN, 120, 155S, 1467E,  23, 1006
SH, 20, 2013031400, 03, GFDN, 126, 142S, 1454E,  17, 1007
SH, 20, 2013031400, 03, NG01, 000, 144S, 1480E,  30, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 006, 151S, 1495E,  37, 1001, XX,  34, NEQ, 0139, 0000, 0105, 0000
SH, 20, 2013031400, 03, NG01, 012, 152S, 1508E,  25, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 018, 154S, 1517E,  26, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 024, 160S, 1527E,  24, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 030, 160S, 1536E,  27, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 036, 159S, 1539E,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 042, 159S, 1540E,  22, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 048, 160S, 1539E,  21, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 054, 161S, 1541E,  21, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 060, 163S, 1542E,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 066, 168S, 1540E,  20, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 072, 170S, 1537E,  19, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 078, 173S, 1537E,  19, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 084, 175S, 1535E,  18, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 090, 179S, 1529E,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 096, 183S, 1524E,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 102, 186S, 1521E,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 108, 185S, 1517E,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 114, 181S, 1508E,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 120, 179S, 1499E,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 126, 180S, 1490E,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 132, 177S, 1490E,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 138, 183S, 1477E,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG01, 144, 189S, 1463E,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 000, 145S, 1483E,  32, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 006, 152S, 1499E,  43, 1000, XX,  34, NEQ, 0134, 0000, 0121, 0188
SH, 20, 2013031400, 03, NG02, 012, 157S, 1510E,  29, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 018, 161S, 1519E,  26, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 024, 167S, 1527E,  27, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 030, 168S, 1534E,  29, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 036, 168S, 1538E,  29, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 042, 170S, 1534E,  29, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 048, 176S, 1530E,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 054, 176S, 1529E,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 060, 177S, 1525E,  28, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 066, 176S, 1520E,  26, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 072, 178S, 1518E,  24, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 078, 175S, 1514E,  24, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 084, 171S, 1508E,  24, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 090, 168S, 1500E,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 096, 167S, 1494E,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 102, 162S, 1486E,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 108, 159S, 1478E,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 114, 156S, 1469E,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 120, 155S, 1457E,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 126, 155S, 1447E,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 132, 160S, 1432E,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 138, 157S, 1419E,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG02, 144, 154S, 1406E,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG03, 000, 143S, 1483E,  27, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG03, 006, 150S, 1499E,  35, 1002, XX,  34, NEQ, 0000, 0000, 0088, 0000
SH, 20, 2013031400, 03, NG03, 012, 151S, 1510E,  23, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG03, 018, 153S, 1520E,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG03, 024, 157S, 1528E,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2013031400, 03, NG03, 030, 157S, 1536E,  25, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
