AL, 92, 2008091312, 03,  CMC,   0, 148N,  444W,  20, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 92, 2008091312, 03,  CMC,   6, 143N,  469W,  22, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 92, 2008091312, 03,  CMC,  12, 149N,  481W,  24, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 92, 2008091312, 03,  CMC,  18, 150N,  491W,  24, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 92, 2008091312, 03,  CMC,  24, 151N,  503W,  25, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 92, 2008091312, 03,  CMC,  30, 156N,  512W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 92, 2008091312, 03,  CMC,  36, 160N,  520W,  28, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 92, 2008091312, 03,  CMC,  42, 169N,  530W,  36, 1008, XX,  34, NEQ,   93,    0,    0,    0, 
AL, 92, 2008091312, 03,  CMC,  48, 170N,  540W,  40, 1008, XX,  34, NEQ,   86,    0,    0,   72, 
AL, 92, 2008091312, 03,  CMC,  54, 174N,  545W,  42, 1008, XX,  34, NEQ,   90,    0,    0,    0, 
AL, 92, 2008091312, 03,  CMC,  60, 181N,  552W,  36, 1008, XX,  34, NEQ,   71,    0,    0,    0, 
AL, 92, 2008091312, 03,  CMC,  66, 190N,  560W,  36, 1007, XX,  34, NEQ,    0,   59,    0,    0, 
AL, 92, 2008091312, 03,  CMC,  72, 200N,  570W,  37, 1007, XX,  34, NEQ,   89,    0,    0,    0, 
AL, 92, 2008091312, 03,  CMC,  78, 210N,  580W,  37, 1006, XX,  34, NEQ,  110,    0,    0,   61, 
AL, 92, 2008091312, 03,  CMC,  84, 220N,  580W,  43, 1004, XX,  34, NEQ,  101,    0,    0,    0, 
AL, 92, 2008091312, 03,  CMC,  90, 230N,  589W,  42, 1003, XX,  34, NEQ,  126,  120,    0,   67, 
AL, 92, 2008091312, 03,  CMC,  96, 241N,  595W,  47, 1003, XX,  34, NEQ,  142,   90,    0,   67, 
AL, 92, 2008091312, 03,  CMC, 102, 251N,  600W,  48, 1000, XX,  34, NEQ,  135,   77,    0,    0, 
AL, 92, 2008091312, 03,  CMC, 108, 261N,  606W,  53, 1000, XX,  34, NEQ,  122,  107,   70,   73, 
AL, 92, 2008091312, 03,  CMC, 108, 261N,  606W,  53, 1000, XX,  50, NEQ,   72,    0,    0,    0, 
AL, 92, 2008091312, 03,  CMC, 114, 271N,  612W,  50,  999, XX,  34, NEQ,  135,  120,    0,   72, 
AL, 92, 2008091312, 03,  CMC, 120, 287N,  618W,  50,  999, XX,  34, NEQ,  156,  108,    0,   85, 
AL, 92, 2008091312, 03,  CMC, 126, 299N,  626W,  48,  995, XX,  34, NEQ,  147,  110,   76,   73, 
AL, 92, 2008091312, 03,  CMC, 132, 311N,  629W,  56,  992, XX,  34, NEQ,  162,  152,   83,  104, 
AL, 92, 2008091312, 03,  CMC, 132, 311N,  629W,  56,  992, XX,  50, NEQ,    0,   66,    0,    0, 
AL, 92, 2008091312, 03,  CMC, 138, 321N,  629W,  55,  989, XX,  34, NEQ,  160,  152,   95,   85, 
AL, 92, 2008091312, 03,  CMC, 138, 321N,  629W,  55,  989, XX,  50, NEQ,   81,   63,    0,    0, 
AL, 92, 2008091312, 03,  CMC, 144, 339N,  623W,  53,  988, XX,  34, NEQ,  178,  155,  110,   82, 
AL, 92, 2008091312, 03,  CMC, 144, 339N,  623W,  53,  988, XX,  50, NEQ,   67,   88,    0,    0, 
AL, 92, 2008091312, 03,  NGX,   0, 148N,  449W,  21, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 92, 2008091312, 03,  NGX,  12, 146N,  474W,  19, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 92, 2008091312, 03,  NGX,  24, 147N,  513W,  12, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 92, 2008091312, 03,  NGX,  36, 154N,  527W,  10, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 92, 2008091312, 03, AEMN,   0, 151N,  439W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 92, 2008091312, 03, AP01,   0, 151N,  435W,  18, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 92, 2008091312, 03, AP04,   0, 150N,  437W,  25, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 92, 2008091312, 03, AP04,   6, 144N,  448W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
