AL, 95, 2024062700, 03, AC00, 000,  96N,  310W,  21, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AC00, 006,  97N,  329W,  21, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AC00, 012,  97N,  342W,  22, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AC00, 018,  90N,  360W,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AC00, 024,  85N,  370W,  24, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AC00, 030,  87N,  385W,  25, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AC00, 036,  77N,  396W,  24, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AC00, 042,  81N,  401W,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AC00, 048,  85N,  424W,  27, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AC00, 054,  83N,  440W,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AC00, 060,  88N,  456W,  31, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AC00, 066,  97N,  466W,  32, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AC00, 072, 103N,  483W,  33, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AC00, 078, 106N,  503W,  39, 1000, XX,  34, NEQ, 0087, 0049, 0000, 0060
AL, 95, 2024062700, 03, AC00, 084, 111N,  522W,  40, 1003, XX,  34, NEQ, 0077, 0000, 0000, 0060
AL, 95, 2024062700, 03, AC00, 090, 113N,  541W,  46,  997, XX,  34, NEQ, 0081, 0042, 0000, 0077
AL, 95, 2024062700, 03, AC00, 096, 116N,  558W,  47, 1000, XX,  34, NEQ, 0083, 0052, 0000, 0066
AL, 95, 2024062700, 03, AC00, 102, 120N,  578W,  58,  994, XX,  34, NEQ, 0093, 0043, 0000, 0066
AL, 95, 2024062700, 03, AC00, 102, 120N,  578W,  58,  994, XX,  50, NEQ, 0039, 0000, 0000, 0036
AL, 95, 2024062700, 03, AC00, 108, 122N,  597W,  65,  989, XX,  34, NEQ, 0097, 0074, 0021, 0084
AL, 95, 2024062700, 03, AC00, 108, 122N,  597W,  65,  989, XX,  50, NEQ, 0058, 0000, 0000, 0029
AL, 95, 2024062700, 03, AC00, 108, 122N,  597W,  65,  989, XX,  64, NEQ, 0024, 0000, 0000, 0000
AL, 95, 2024062700, 03, AC00, 114, 126N,  616W,  67,  991, XX,  34, NEQ, 0107, 0091, 0028, 0061
AL, 95, 2024062700, 03, AC00, 114, 126N,  616W,  67,  991, XX,  50, NEQ, 0051, 0033, 0000, 0000
AL, 95, 2024062700, 03, AC00, 114, 126N,  616W,  67,  991, XX,  64, NEQ, 0031, 0000, 0000, 0000
AL, 95, 2024062700, 03, AC00, 120, 132N,  631W,  60,  989, XX,  34, NEQ, 0090, 0067, 0035, 0080
AL, 95, 2024062700, 03, AC00, 120, 132N,  631W,  60,  989, XX,  50, NEQ, 0050, 0000, 0000, 0039
AL, 95, 2024062700, 03, AC00, 126, 138N,  648W,  56,  994, XX,  34, NEQ, 0101, 0078, 0000, 0085
AL, 95, 2024062700, 03, AC00, 126, 138N,  648W,  56,  994, XX,  50, NEQ, 0049, 0000, 0000, 0049
AL, 95, 2024062700, 03, AC00, 132, 145N,  665W,  62,  991, XX,  34, NEQ, 0103, 0089, 0000, 0090
AL, 95, 2024062700, 03, AC00, 132, 145N,  665W,  62,  991, XX,  50, NEQ, 0058, 0033, 0000, 0036
AL, 95, 2024062700, 03, AC00, 138, 153N,  682W,  57,  993, XX,  34, NEQ, 0096, 0071, 0027, 0077
AL, 95, 2024062700, 03, AC00, 138, 153N,  682W,  57,  993, XX,  50, NEQ, 0052, 0000, 0000, 0038
AL, 95, 2024062700, 03, AC00, 144, 158N,  698W,  58,  996, XX,  34, NEQ, 0105, 0048, 0000, 0105
AL, 95, 2024062700, 03, AC00, 144, 158N,  698W,  58,  996, XX,  50, NEQ, 0047, 0000, 0000, 0049
AL, 95, 2024062700, 03, AC00, 150, 160N,  715W,  68,  993, XX,  34, NEQ, 0103, 0000, 0000, 0093
AL, 95, 2024062700, 03, AC00, 150, 160N,  715W,  68,  993, XX,  50, NEQ, 0000, 0000, 0000, 0062
AL, 95, 2024062700, 03, AC00, 150, 160N,  715W,  68,  993, XX,  64, NEQ, 0000, 0000, 0000, 0035
AL, 95, 2024062700, 03, AC00, 156, 162N,  729W,  52, 1000, XX,  34, NEQ, 0082, 0000, 0000, 0057
AL, 95, 2024062700, 03, AC00, 156, 162N,  729W,  52, 1000, XX,  50, NEQ, 0035, 0000, 0000, 0000
AL, 95, 2024062700, 03, AC00, 162, 166N,  744W,  43, 1000, XX,  34, NEQ, 0077, 0028, 0000, 0057
AL, 95, 2024062700, 03, AC00, 168, 167N,  758W,  46, 1001, XX,  34, NEQ, 0050, 0000, 0021, 0047
AL, 95, 2024062700, 03, AC00, 174, 168N,  771W,  35, 1001, XX,  34, NEQ, 0044, 0000, 0000, 0027
AL, 95, 2024062700, 03, AC00, 180, 169N,  786W,  40, 1002, XX,  34, NEQ, 0052, 0000, 0000, 0000
AL, 95, 2024062700, 03, AC00, 186, 175N,  799W,  33, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AC00, 192, 177N,  811W,  28, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 000,  97N,  311W,  23, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 006,  96N,  326W,  22, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 012,  96N,  339W,  23, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 018,  92N,  352W,  23, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 024,  88N,  364W,  24, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 030,  86N,  377W,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 036,  85N,  387W,  26, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 042,  85N,  397W,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 048,  86N,  411W,  29, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 054,  88N,  429W,  30, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 060,  92N,  448W,  33, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 066,  95N,  467W,  32, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 072,  98N,  484W,  35, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 078, 100N,  501W,  36, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 084, 104N,  519W,  37, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 090, 107N,  537W,  37, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 096, 110N,  555W,  39, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 102, 112N,  574W,  40, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 108, 117N,  594W,  43, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 114, 123N,  613W,  44, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 120, 128N,  631W,  45, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 126, 134N,  650W,  47,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 132, 141N,  669W,  50, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 138, 148N,  688W,  49,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 144, 153N,  701W,  47, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 150, 158N,  715W,  46, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 156, 164N,  730W,  44, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 162, 167N,  746W,  42, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 168, 170N,  758W,  40, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 174, 175N,  767W,  39, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 180, 178N,  778W,  40, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 186, 182N,  789W,  38, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AEMN, 192, 184N,  799W,  38, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AP01, 000,  98N,  307W,  24, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AP01, 006,  94N,  323W,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 95, 2024062700, 03, AP01, 012,  93N,  330W,  26, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
