AL, 97, 2005082200, 01, CARQ, -24, 120N,  215W,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 97, 2005082200, 01, CARQ, -18, 121N,  228W,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 97, 2005082200, 01, CARQ, -12, 122N,  241W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 275,  13, 
AL, 97, 2005082200, 01, CARQ,  -6, 123N,  254W,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 97, 2005082200, 01, CARQ,   0, 125N,  267W,  25, 1008, DB,  34, NEQ,    0,    0,    0,    0, 1010,  150,  45,   0,   0,   L,   0,   X, 275,  13,     INVEST, D, 
AL, 97, 2005082200, 01, CARQ,   0, 125N,  267W,  25, 1008, DB,  50, NEQ,    0,    0,    0,    0, 1010,  150,  45,   0,   0,   L,   0,   X, 275,  13,     INVEST, D, 
AL, 97, 2005082200, 01, CARQ,   0, 125N,  267W,  25, 1008, DB,  64, NEQ,    0,    0,    0,    0, 1010,  150,  45,   0,   0,   L,   0,   X, 275,  13,     INVEST, D, 
AL, 97, 2005082200, 03, A90E,   0, 125N,  267W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A90E,  12, 128N,  294W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A90E,  24, 134N,  321W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A90E,  36, 143N,  348W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A90E,  48, 153N,  374W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A90E,  60, 161N,  399W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A90E,  72, 169N,  423W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A90E,  84, 177N,  446W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A90E,  96, 184N,  468W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A90E, 108, 194N,  487W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A90E, 120, 207N,  502W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A98E,   0, 125N,  267W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A98E,  12, 128N,  294W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A98E,  24, 134N,  321W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A98E,  36, 143N,  347W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A98E,  48, 153N,  372W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A98E,  60, 161N,  398W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A98E,  72, 169N,  421W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A98E,  84, 177N,  444W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A98E,  96, 184N,  465W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A98E, 108, 194N,  483W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A98E, 120, 208N,  498W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A9UK,   0, 125N,  267W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A9UK,  12, 128N,  294W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A9UK,  24, 136N,  320W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A9UK,  36, 147N,  346W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A9UK,  48, 158N,  370W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A9UK,  60, 165N,  393W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, A9UK,  72, 169N,  415W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, BAMD,  12, 132N,  287W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, BAMD,  24, 139N,  307W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, BAMD,  36, 148N,  330W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, BAMD,  48, 157N,  353W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, BAMD,  60, 166N,  375W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, BAMD,  72, 175N,  395W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, BAMD,  84, 182N,  412W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, BAMD,  96, 189N,  428W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, BAMD, 108, 196N,  445W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, BAMD, 120, 205N,  465W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, BAMM,  12, 134N,  288W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, BAMM,  24, 143N,  310W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, BAMM,  36, 153N,  336W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, BAMM,  48, 163N,  362W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, BAMM,  60, 172N,  386W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, BAMM,  72, 181N,  408W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, BAMM,  84, 188N,  427W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, BAMM,  96, 196N,  444W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, BAMM, 108, 202N,  463W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2005082200, 03, BAMM, 120, 211N,  483W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
