WP, 27, 2016110918, 03, GFDN,   0, 163N, 1572E,  39, 1004
WP, 27, 2016110918, 03, GFDN,   6, 168N, 1566E,  47, 1004
WP, 27, 2016110918, 03, GFDN,  12, 171N, 1553E,  31, 1008
WP, 27, 2016110918, 03, GFDN,  18, 177N, 1538E,  29, 1008
WP, 27, 2016110918, 03, JTWC,   0, 164N, 1576E,  30,    0, TD,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0, OHS,   0,   0, 
WP, 27, 2016110918, 03, JTWC,   3, 167N, 1571E,  30,    0, TD,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0, OHS,   0,   0, 
WP, 27, 2016110918, 03, JTWC,  12, 175N, 1557E,  30,    0, TD,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  40,   0,    ,   0, OHS,   0,   0, 
WP, 27, 2016110918, 03, JTWC,  24, 187N, 1531E,  35,    0, TS,  34, NEQ,   30,   45,   20,   25,    0,    0,   0,  45,   0,    ,   0, OHS,   0,   0, 
WP, 27, 2016110918, 03, JTWC,  36, 200N, 1503E,  30,    0, TD,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  40,   0,    ,   0, OHS,   0,   0, 
WP, 27, 2016110918, 03, JTWC,  48, 209N, 1482E,  25,    0, TD,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  35,   0,    ,   0, OHS,   0,   0, 
WP, 27, 2016110918, 03, JTWC,  72, 226N, 1463E,  20,    0, DB,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  30,   0,    ,   0, OHS,   0,   0, 
WP, 27, 2016110918, 03, NVGM, 000, 157N, 1572E,  28, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 138
WP, 27, 2016110918, 03, NVGM, 006, 167N, 1565E,  28, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 099
WP, 27, 2016110918, 03, NVGM, 012, 174N, 1553E,  29, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 116
WP, 27, 2016110918, 03, NVGM, 018, 181N, 1539E,  27, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 132
WP, 27, 2016110918, 03, NVGM, 024, 184N, 1524E,  26, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 152
WP, 27, 2016110918, 03, NVGM, 030, 191N, 1511E,  26, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 141
WP, 27, 2016110918, 03, NVGM, 036, 198N, 1497E,  23, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 148
WP, 27, 2016110918, 03, NVGM, 042, 206N, 1487E,  23, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 097
WP, 27, 2016110918, 03, NVGM, 048, 213N, 1477E,  21, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 109
WP, 27, 2016110918, 03, NVGM, 054, 217N, 1466E,  20, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 111
WP, 27, 2016111000, 03, COTC, 000, 168N, 1564E,  30, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 042
WP, 27, 2016111000, 03, COTC, 006, 177N, 1552E,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 048
WP, 27, 2016111000, 03, COTC, 012, 185N, 1542E,  29, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 067
WP, 27, 2016111000, 03, COTC, 018, 193N, 1530E,  31, 1010, XX,  34, NEQ, 0154, 0000, 0000, 0000,    0,    0, 035
WP, 27, 2016111000, 03, COTC, 024, 203N, 1520E,  30, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 062
