WP, 23, 2018081718, 03, CTCX, 000, 131N, 1557E,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 057
WP, 23, 2018081718, 03, CTCX, 006, 132N, 1545E,  36, 1005, XX,  34, NEQ, 0000, 0028, 0000, 0158,    0,    0, 025
WP, 23, 2018081718, 03, CTCX, 012, 138N, 1542E,  38, 1003, XX,  34, NEQ, 0223, 0092, 0099, 0000,    0,    0, 081
WP, 23, 2018081718, 03, CTCX, 018, 139N, 1539E,  37, 1004, XX,  34, NEQ, 0273, 0079, 0123, 0190,    0,    0, 085
WP, 23, 2018081718, 03, CTCX, 024, 150N, 1532E,  42,  998, XX,  34, NEQ, 0109, 0155, 0179, 0146,    0,    0, 038
WP, 23, 2018081718, 03, CTCX, 030, 153N, 1523E,  50,  997, XX,  34, NEQ, 0173, 0182, 0204, 0124,    0,    0, 022
WP, 23, 2018081718, 03, CTCX, 030, 153N, 1523E,  50,  997, XX,  50, NEQ, 0000, 0022, 0000, 0000,    0,    0, 022
WP, 23, 2018081718, 03, CTCX, 036, 160N, 1514E,  56,  993, XX,  34, NEQ, 0232, 0209, 0203, 0103,    0,    0, 097
WP, 23, 2018081718, 03, CTCX, 036, 160N, 1514E,  56,  993, XX,  50, NEQ, 0000, 0108, 0000, 0000,    0,    0, 097
WP, 23, 2018081718, 03, CTCX, 042, 161N, 1507E,  59,  993, XX,  34, NEQ, 0255, 0179, 0280, 0221,    0,    0, 057
WP, 23, 2018081718, 03, CTCX, 042, 161N, 1507E,  59,  993, XX,  50, NEQ, 0086, 0076, 0159, 0000,    0,    0, 057
WP, 23, 2018081718, 03, CTCX, 048, 165N, 1501E,  76,  982, XX,  34, NEQ, 0214, 0241, 0256, 0162,    0,    0, 035
WP, 23, 2018081718, 03, CTCX, 048, 165N, 1501E,  76,  982, XX,  50, NEQ, 0074, 0137, 0137, 0030,    0,    0, 035
WP, 23, 2018081718, 03, CTCX, 048, 165N, 1501E,  76,  982, XX,  64, NEQ, 0048, 0067, 0000, 0000,    0,    0, 035
