IO, 05, 2020120112, 03, AC00, 000,  72N,  850E,  28, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AC00, 006,  75N,  840E,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AC00, 012,  78N,  830E,  31, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AC00, 018,  87N,  826E,  34, 1003, XX,  34, NEQ, 0109, 0000, 0000, 0000
IO, 05, 2020120112, 03, AC00, 024,  88N,  811E,  35, 1000, XX,  34, NEQ, 0116, 0000, 0000, 0000
IO, 05, 2020120112, 03, AC00, 030,  91N,  801E,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AC00, 036,  95N,  797E,  29, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AC00, 042,  98N,  791E,  29, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AC00, 048,  98N,  787E,  20, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AC00, 054,  93N,  784E,  13, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AC00, 060,  88N,  777E,  14, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 000,  72N,  850E,  30, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 006,  75N,  843E,  32, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 012,  81N,  832E,  34, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 018,  87N,  821E,  37, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 024,  90N,  811E,  35,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 030,  92N,  801E,  35, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 036,  95N,  796E,  35, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 042,  98N,  793E,  29, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 048,  99N,  791E,  24, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 054,  98N,  788E,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 060,  97N,  783E,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 066,  95N,  776E,  17, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 072,  93N,  769E,  17, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 078,  90N,  763E,  16, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 084,  87N,  755E,  19, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 090,  87N,  746E,  20, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 096,  87N,  735E,  20, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 102,  88N,  724E,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 108,  89N,  712E,  20, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 114,  90N,  701E,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 120,  92N,  691E,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 126,  93N,  680E,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 132,  95N,  668E,  21, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 138,  98N,  658E,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 144, 103N,  646E,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 150, 104N,  634E,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 156, 105N,  621E,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 162, 108N,  610E,  23, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 168, 108N,  603E,  23, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 174, 109N,  595E,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 180, 107N,  585E,  23, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 186, 105N,  576E,  24, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AEMN, 192, 100N,  567E,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AP01, 000,  71N,  843E,  29, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AP01, 006,  73N,  837E,  30, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AP01, 012,  80N,  833E,  40,  999, XX,  34, NEQ, 0160, 0061, 0064, 0093
IO, 05, 2020120112, 03, AP01, 018,  93N,  823E,  48,  999, XX,  34, NEQ, 0106, 0073, 0000, 0114
IO, 05, 2020120112, 03, AP01, 024,  93N,  808E,  33,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AP01, 030,  94N,  798E,  31, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2020120112, 03, AP01, 036,  99N,  796E,  43, 1000, XX,  34, NEQ, 0000, 0043, 0000, 0000
